generation,status,fitness,games,wins,draws,port_wins,win_rate,avg_turns,avg_assets,avg_opponent_assets,shipyard_started_rate,shipyard_completed_rate,fort_started_rate,fort_completed_rate,trade_guild_started_rate,trade_guild_completed_rate,guard_captain_rate,avg_guard_captains,trade_weight,raid_weight,guard_weight,fire_weight,convoy_bias,ship_bias,shipyard_bias,fort_bias,trade_guild_bias,guard_captain_bias,fire_plans_bias,construction_idle_bias,build_priority
10,learned,-48337,1100,242,2,174,0.220000,9.430000,18.859091,56.101818,0.246364,0.213636,0.134545,0.049091,0.227273,0.117273,0.934545,2.981818,2.041197,3.583619,1.866284,1.131898,0.829816,0.758139,0.635688,0.121950,0.153656,0.714897,0.807719,0.841112,guard_captain|fire_plans|fort|trade_guild|shipyard
11,learned,-44409,1100,255,0,187,0.231818,9.340000,19.894545,55.270909,0.265455,0.237273,0.121818,0.049091,0.200000,0.098182,0.965455,3.145455,2.075902,3.542551,1.830942,1.142174,0.860149,0.818604,0.698743,0.091462,0.115242,0.762947,0.758330,0.880834,guard_captain|fire_plans|fort|trade_guild|shipyard
12,learned,-41666,1100,264,0,190,0.240000,9.528182,19.270909,53.340000,0.259091,0.234545,0.102727,0.037273,0.156364,0.070909,0.917273,2.842727,1.998405,3.456008,1.978555,1.108716,0.743000,0.863953,0.738318,0.068597,0.086431,0.662719,0.818748,0.910626,guard_captain|fire_plans|fort|trade_guild|shipyard
13,kept,-41666,1100,264,0,190,0.240000,9.528182,19.270909,53.340000,0.259091,0.234545,0.102727,0.037273,0.156364,0.070909,0.917273,2.842727,1.998405,3.456008,1.978555,1.108716,0.743000,0.863953,0.738318,0.068597,0.086431,0.662719,0.818748,0.910626,guard_captain|fire_plans|fort|trade_guild|shipyard
14,learned,-38062,1100,279,0,219,0.253636,9.442727,21.566364,54.663636,0.269091,0.245455,0.089091,0.029091,0.329091,0.177273,0.760909,1.872727,2.018972,3.604207,1.976974,1.185530,0.807250,0.897965,0.745767,0.051447,0.131803,0.522767,0.864061,0.797480,trade_guild|fire_plans|fort|guard_captain|shipyard
15,kept,-38062,1100,279,0,219,0.253636,9.442727,21.566364,54.663636,0.269091,0.245455,0.089091,0.029091,0.329091,0.177273,0.760909,1.872727,2.018972,3.604207,1.976974,1.185530,0.807250,0.897965,0.745767,0.051447,0.131803,0.522767,0.864061,0.797480,trade_guild|fire_plans|fort|guard_captain|shipyard
16,kept,-38062,1100,279,0,219,0.253636,9.442727,21.566364,54.663636,0.269091,0.245455,0.089091,0.029091,0.329091,0.177273,0.760909,1.872727,2.018972,3.604207,1.976974,1.185530,0.807250,0.897965,0.745767,0.051447,0.131803,0.522767,0.864061,0.797480,trade_guild|fire_plans|fort|guard_captain|shipyard
17,kept,-38062,1100,279,0,219,0.253636,9.442727,21.566364,54.663636,0.269091,0.245455,0.089091,0.029091,0.329091,0.177273,0.760909,1.872727,2.018972,3.604207,1.976974,1.185530,0.807250,0.897965,0.745767,0.051447,0.131803,0.522767,0.864061,0.797480,trade_guild|fire_plans|fort|guard_captain|shipyard
18,learned,-22006,1100,327,1,256,0.297273,9.437273,24.738182,49.916364,0.315455,0.280909,0.076364,0.025455,0.277273,0.147273,0.760000,1.908182,1.898566,3.731338,1.907460,1.244577,0.817313,0.844645,0.610680,0.038586,0.098852,0.493535,0.878520,0.700951,trade_guild|fire_plans|fort|guard_captain
19,kept,-22006,1100,327,1,256,0.297273,9.437273,24.738182,49.916364,0.315455,0.280909,0.076364,0.025455,0.277273,0.147273,0.760000,1.908182,1.898566,3.731338,1.907460,1.244577,0.817313,0.844645,0.610680,0.038586,0.098852,0.493535,0.878520,0.700951,trade_guild|fire_plans|fort|guard_captain
20,kept,-22006,1100,327,1,256,0.297273,9.437273,24.738182,49.916364,0.315455,0.280909,0.076364,0.025455,0.277273,0.147273,0.760000,1.908182,1.898566,3.731338,1.907460,1.244577,0.817313,0.844645,0.610680,0.038586,0.098852,0.493535,0.878520,0.700951,trade_guild|fire_plans|fort|guard_captain
21,kept,-22006,1100,327,1,256,0.297273,9.437273,24.738182,49.916364,0.315455,0.280909,0.076364,0.025455,0.277273,0.147273,0.760000,1.908182,1.898566,3.731338,1.907460,1.244577,0.817313,0.844645,0.610680,0.038586,0.098852,0.493535,0.878520,0.700951,trade_guild|fire_plans|fort|guard_captain
22,learned,-19439,1100,340,0,274,0.309091,9.628182,24.621818,49.302727,0.324545,0.300000,0.053636,0.021818,0.221818,0.135455,0.726364,1.570909,1.772390,3.666159,1.828163,1.158599,0.734918,0.866580,0.605273,0.028939,0.074139,0.370151,0.875113,0.775713,trade_guild|fire_plans|fort|guard_captain
23,learned,-14595,1100,360,1,289,0.327273,9.558182,24.360909,47.451818,0.311818,0.279091,0.048182,0.016364,0.160000,0.103636,0.792727,2.083636,1.788835,3.789690,1.747035,1.150356,0.765513,0.824582,0.462042,0.021704,0.055604,0.517527,0.848854,0.784341,trade_guild|fire_plans|fort|guard_captain
24,kept,-14595,1100,360,1,289,0.327273,9.558182,24.360909,47.451818,0.311818,0.279091,0.048182,0.016364,0.160000,0.103636,0.792727,2.083636,1.788835,3.789690,1.747035,1.150356,0.765513,0.824582,0.462042,0.021704,0.055604,0.517527,0.848854,0.784341,trade_guild|fire_plans|fort|guard_captain
25,kept,-14595,1100,360,1,289,0.327273,9.558182,24.360909,47.451818,0.311818,0.279091,0.048182,0.016364,0.160000,0.103636,0.792727,2.083636,1.788835,3.789690,1.747035,1.150356,0.765513,0.824582,0.462042,0.021704,0.055604,0.517527,0.848854,0.784341,trade_guild|fire_plans|fort|guard_captain
26,kept,-14595,1100,360,1,289,0.327273,9.558182,24.360909,47.451818,0.311818,0.279091,0.048182,0.016364,0.160000,0.103636,0.792727,2.083636,1.788835,3.789690,1.747035,1.150356,0.765513,0.824582,0.462042,0.021704,0.055604,0.517527,0.848854,0.784341,trade_guild|fire_plans|fort|guard_captain
27,kept,-14595,1100,360,1,289,0.327273,9.558182,24.360909,47.451818,0.311818,0.279091,0.048182,0.016364,0.160000,0.103636,0.792727,2.083636,1.788835,3.789690,1.747035,1.150356,0.765513,0.824582,0.462042,0.021704,0.055604,0.517527,0.848854,0.784341,trade_guild|fire_plans|fort|guard_captain
28,kept,-14595,1100,360,1,289,0.327273,9.558182,24.360909,47.451818,0.311818,0.279091,0.048182,0.016364,0.160000,0.103636,0.792727,2.083636,1.788835,3.789690,1.747035,1.150356,0.765513,0.824582,0.462042,0.021704,0.055604,0.517527,0.848854,0.784341,trade_guild|fire_plans|fort|guard_captain
29,learned,-8953,1100,377,0,320,0.342727,9.546364,26.052727,46.537273,0.333636,0.298182,0.074545,0.028182,0.121818,0.081818,0.775455,2.035455,1.725876,3.686241,1.732493,1.009201,0.738319,0.868437,0.442157,0.034577,0.041703,0.508388,0.719402,0.793867,trade_guild|fire_plans|fort|guard_captain
30,kept,-8953,1100,377,0,320,0.342727,9.546364,26.052727,46.537273,0.333636,0.298182,0.074545,0.028182,0.121818,0.081818,0.775455,2.035455,1.725876,3.686241,1.732493,1.009201,0.738319,0.868437,0.442157,0.034577,0.041703,0.508388,0.719402,0.793867,trade_guild|fire_plans|fort|guard_captain
31,kept,-8953,1100,377,0,320,0.342727,9.546364,26.052727,46.537273,0.333636,0.298182,0.074545,0.028182,0.121818,0.081818,0.775455,2.035455,1.725876,3.686241,1.732493,1.009201,0.738319,0.868437,0.442157,0.034577,0.041703,0.508388,0.719402,0.793867,trade_guild|fire_plans|fort|guard_captain
32,kept,-8953,1100,377,0,320,0.342727,9.546364,26.052727,46.537273,0.333636,0.298182,0.074545,0.028182,0.121818,0.081818,0.775455,2.035455,1.725876,3.686241,1.732493,1.009201,0.738319,0.868437,0.442157,0.034577,0.041703,0.508388,0.719402,0.793867,trade_guild|fire_plans|fort|guard_captain
33,kept,-8953,1100,377,0,320,0.342727,9.546364,26.052727,46.537273,0.333636,0.298182,0.074545,0.028182,0.121818,0.081818,0.775455,2.035455,1.725876,3.686241,1.732493,1.009201,0.738319,0.868437,0.442157,0.034577,0.041703,0.508388,0.719402,0.793867,trade_guild|fire_plans|fort|guard_captain
34,learned,-7649,1100,381,1,313,0.346364,9.867273,25.875455,45.651818,0.350000,0.320909,0.070000,0.027273,0.158182,0.098182,0.821818,2.142727,1.748717,3.817125,1.636263,1.016078,0.607259,0.799617,0.513407,0.035344,0.045643,0.495477,0.718264,0.845400,trade_guild|fire_plans|fort|guard_captain
35,kept,-7649,1100,381,1,313,0.346364,9.867273,25.875455,45.651818,0.350000,0.320909,0.070000,0.027273,0.158182,0.098182,0.821818,2.142727,1.748717,3.817125,1.636263,1.016078,0.607259,0.799617,0.513407,0.035344,0.045643,0.495477,0.718264,0.845400,trade_guild|fire_plans|fort|guard_captain
36,kept,-7649,1100,381,1,313,0.346364,9.867273,25.875455,45.651818,0.350000,0.320909,0.070000,0.027273,0.158182,0.098182,0.821818,2.142727,1.748717,3.817125,1.636263,1.016078,0.607259,0.799617,0.513407,0.035344,0.045643,0.495477,0.718264,0.845400,trade_guild|fire_plans|fort|guard_captain
37,learned,-2575,1100,398,1,329,0.361818,9.669091,26.884545,44.430000,0.339091,0.307273,0.061818,0.018182,0.210000,0.135455,0.761818,1.698182,1.634679,3.741786,1.636928,0.962831,0.705445,0.818287,0.413436,0.026508,0.075081,0.398390,0.788698,0.842541,trade_guild|fire_plans|fort|guard_captain
38,learned,-2206,1100,402,0,323,0.365455,9.748182,25.558182,43.131818,0.372727,0.326364,0.024545,0.008182,0.155455,0.096364,0.776364,2.015455,1.520459,3.626356,1.500159,0.986368,0.651175,0.863715,0.458396,0.019881,0.056310,0.542303,0.841524,0.881905,trade_guild|shipyard|fire_plans|fort|guard_captain
39,kept,-2206,1100,402,0,323,0.365455,9.748182,25.558182,43.131818,0.372727,0.326364,0.024545,0.008182,0.155455,0.096364,0.776364,2.015455,1.520459,3.626356,1.500159,0.986368,0.651175,0.863715,0.458396,0.019881,0.056310,0.542303,0.841524,0.881905,trade_guild|shipyard|fire_plans|fort|guard_captain
40,kept,-2206,1100,402,0,323,0.365455,9.748182,25.558182,43.131818,0.372727,0.326364,0.024545,0.008182,0.155455,0.096364,0.776364,2.015455,1.520459,3.626356,1.500159,0.986368,0.651175,0.863715,0.458396,0.019881,0.056310,0.542303,0.841524,0.881905,trade_guild|shipyard|fire_plans|fort|guard_captain
41,kept,-2206,1100,402,0,323,0.365455,9.748182,25.558182,43.131818,0.372727,0.326364,0.024545,0.008182,0.155455,0.096364,0.776364,2.015455,1.520459,3.626356,1.500159,0.986368,0.651175,0.863715,0.458396,0.019881,0.056310,0.542303,0.841524,0.881905,trade_guild|shipyard|fire_plans|fort|guard_captain
42,kept,-2206,1100,402,0,323,0.365455,9.748182,25.558182,43.131818,0.372727,0.326364,0.024545,0.008182,0.155455,0.096364,0.776364,2.015455,1.520459,3.626356,1.500159,0.986368,0.651175,0.863715,0.458396,0.019881,0.056310,0.542303,0.841524,0.881905,trade_guild|shipyard|fire_plans|fort|guard_captain
43,kept,-2206,1100,402,0,323,0.365455,9.748182,25.558182,43.131818,0.372727,0.326364,0.024545,0.008182,0.155455,0.096364,0.776364,2.015455,1.520459,3.626356,1.500159,0.986368,0.651175,0.863715,0.458396,0.019881,0.056310,0.542303,0.841524,0.881905,trade_guild|shipyard|fire_plans|fort|guard_captain
44,learned,17533,1100,466,0,353,0.423636,10.171818,30.254545,38.438182,0.362727,0.319091,0.033636,0.021818,0.350000,0.248182,0.880909,2.399091,1.522581,3.568159,1.365819,1.047288,0.503604,0.784463,0.376566,0.014911,0.106869,0.458855,0.790005,0.911429,trade_guild|guard_captain|fire_plans|fort|shipyard
45,kept,17533,1100,466,0,353,0.423636,10.171818,30.254545,38.438182,0.362727,0.319091,0.033636,0.021818,0.350000,0.248182,0.880909,2.399091,1.522581,3.568159,1.365819,1.047288,0.503604,0.784463,0.376566,0.014911,0.106869,0.458855,0.790005,0.911429,trade_guild|guard_captain|fire_plans|fort|shipyard
46,learned,17608,1100,472,1,351,0.429091,10.355455,29.252727,38.168182,0.376364,0.338182,0.020000,0.009091,0.266364,0.185455,0.931818,3.041818,1.429747,3.516562,1.458249,1.182922,0.450955,0.752213,0.375417,0.011183,0.080152,0.594141,0.641209,0.933572,trade_guild|guard_captain|fire_plans|fort|shipyard
47,kept,17608,1100,472,1,351,0.429091,10.355455,29.252727,38.168182,0.376364,0.338182,0.020000,0.009091,0.266364,0.185455,0.931818,3.041818,1.429747,3.516562,1.458249,1.182922,0.450955,0.752213,0.375417,0.011183,0.080152,0.594141,0.641209,0.933572,trade_guild|guard_captain|fire_plans|fort|shipyard
48,kept,17608,1100,472,1,351,0.429091,10.355455,29.252727,38.168182,0.376364,0.338182,0.020000,0.009091,0.266364,0.185455,0.931818,3.041818,1.429747,3.516562,1.458249,1.182922,0.450955,0.752213,0.375417,0.011183,0.080152,0.594141,0.641209,0.933572,trade_guild|guard_captain|fire_plans|fort|shipyard
49,kept,17608,1100,472,1,351,0.429091,10.355455,29.252727,38.168182,0.376364,0.338182,0.020000,0.009091,0.266364,0.185455,0.931818,3.041818,1.429747,3.516562,1.458249,1.182922,0.450955,0.752213,0.375417,0.011183,0.080152,0.594141,0.641209,0.933572,trade_guild|guard_captain|fire_plans|fort|shipyard
50,kept,17608,1100,472,1,351,0.429091,10.355455,29.252727,38.168182,0.376364,0.338182,0.020000,0.009091,0.266364,0.185455,0.931818,3.041818,1.429747,3.516562,1.458249,1.182922,0.450955,0.752213,0.375417,0.011183,0.080152,0.594141,0.641209,0.933572,trade_guild|guard_captain|fire_plans|fort|shipyard
51,kept,17608,1100,472,1,351,0.429091,10.355455,29.252727,38.168182,0.376364,0.338182,0.020000,0.009091,0.266364,0.185455,0.931818,3.041818,1.429747,3.516562,1.458249,1.182922,0.450955,0.752213,0.375417,0.011183,0.080152,0.594141,0.641209,0.933572,trade_guild|guard_captain|fire_plans|fort|shipyard
52,kept,17608,1100,472,1,351,0.429091,10.355455,29.252727,38.168182,0.376364,0.338182,0.020000,0.009091,0.266364,0.185455,0.931818,3.041818,1.429747,3.516562,1.458249,1.182922,0.450955,0.752213,0.375417,0.011183,0.080152,0.594141,0.641209,0.933572,trade_guild|guard_captain|fire_plans|fort|shipyard
53,kept,17608,1100,472,1,351,0.429091,10.355455,29.252727,38.168182,0.376364,0.338182,0.020000,0.009091,0.266364,0.185455,0.931818,3.041818,1.429747,3.516562,1.458249,1.182922,0.450955,0.752213,0.375417,0.011183,0.080152,0.594141,0.641209,0.933572,trade_guild|guard_captain|fire_plans|fort|shipyard
54,learned,25369,1100,504,0,368,0.458182,10.397273,29.808182,35.909091,0.376364,0.333636,0.068182,0.027273,0.222727,0.144545,0.923636,2.880909,1.297819,3.555170,1.385529,1.113806,0.391757,0.814160,0.333823,0.043925,0.060114,0.559944,0.702093,0.875509,trade_guild|guard_captain|fire_plans|fort|shipyard
55,learned,44477,1100,581,1,376,0.528182,10.720000,31.940909,30.643636,0.376364,0.329091,0.080000,0.031818,0.158182,0.120909,0.935455,3.139091,1.293887,3.418622,1.339285,1.152909,0.293818,0.767523,0.250367,0.032944,0.045086,0.559649,0.614330,0.878365,trade_guild|guard_captain|fire_plans|fort|shipyard
56,kept,44477,1100,581,1,376,0.528182,10.720000,31.940909,30.643636,0.376364,0.329091,0.080000,0.031818,0.158182,0.120909,0.935455,3.139091,1.293887,3.418622,1.339285,1.152909,0.293818,0.767523,0.250367,0.032944,0.045086,0.559649,0.614330,0.878365,trade_guild|guard_captain|fire_plans|fort|shipyard
57,kept,44477,1100,581,1,376,0.528182,10.720000,31.940909,30.643636,0.376364,0.329091,0.080000,0.031818,0.158182,0.120909,0.935455,3.139091,1.293887,3.418622,1.339285,1.152909,0.293818,0.767523,0.250367,0.032944,0.045086,0.559649,0.614330,0.878365,trade_guild|guard_captain|fire_plans|fort|shipyard
58,kept,44477,1100,581,1,376,0.528182,10.720000,31.940909,30.643636,0.376364,0.329091,0.080000,0.031818,0.158182,0.120909,0.935455,3.139091,1.293887,3.418622,1.339285,1.152909,0.293818,0.767523,0.250367,0.032944,0.045086,0.559649,0.614330,0.878365,trade_guild|guard_captain|fire_plans|fort|shipyard
59,kept,44477,1100,581,1,376,0.528182,10.720000,31.940909,30.643636,0.376364,0.329091,0.080000,0.031818,0.158182,0.120909,0.935455,3.139091,1.293887,3.418622,1.339285,1.152909,0.293818,0.767523,0.250367,0.032944,0.045086,0.559649,0.614330,0.878365,trade_guild|guard_captain|fire_plans|fort|shipyard
60,kept,44477,1100,581,1,376,0.528182,10.720000,31.940909,30.643636,0.376364,0.329091,0.080000,0.031818,0.158182,0.120909,0.935455,3.139091,1.293887,3.418622,1.339285,1.152909,0.293818,0.767523,0.250367,0.032944,0.045086,0.559649,0.614330,0.878365,trade_guild|guard_captain|fire_plans|fort|shipyard
61,kept,44477,1100,581,1,376,0.528182,10.720000,31.940909,30.643636,0.376364,0.329091,0.080000,0.031818,0.158182,0.120909,0.935455,3.139091,1.293887,3.418622,1.339285,1.152909,0.293818,0.767523,0.250367,0.032944,0.045086,0.559649,0.614330,0.878365,trade_guild|guard_captain|fire_plans|fort|shipyard
62,learned,50305,1100,600,1,452,0.545455,10.411818,32.073636,28.932727,0.323636,0.279091,0.047273,0.021818,0.118182,0.084545,0.917273,2.846364,1.227688,3.538841,1.382198,1.094261,0.318947,0.825642,0.187776,0.024708,0.034509,0.500683,0.571426,0.908774,trade_guild|guard_captain|fire_plans|shipyard
63,kept,50305,1100,600,1,452,0.545455,10.411818,32.073636,28.932727,0.323636,0.279091,0.047273,0.021818,0.118182,0.084545,0.917273,2.846364,1.227688,3.538841,1.382198,1.094261,0.318947,0.825642,0.187776,0.024708,0.034509,0.500683,0.571426,0.908774,trade_guild|guard_captain|fire_plans|shipyard
64,learned,57327,1100,622,3,451,0.565455,10.716364,32.949091,26.338182,0.359091,0.305455,0.095455,0.050909,0.107273,0.078182,0.924545,2.490000,1.086525,3.437155,1.472514,1.206556,0.239210,0.705896,0.221514,0.054451,0.025882,0.411013,0.450655,0.914924,trade_guild|guard_captain|fire_plans|shipyard
65,kept,57327,1100,622,3,451,0.565455,10.716364,32.949091,26.338182,0.359091,0.305455,0.095455,0.050909,0.107273,0.078182,0.924545,2.490000,1.086525,3.437155,1.472514,1.206556,0.239210,0.705896,0.221514,0.054451,0.025882,0.411013,0.450655,0.914924,trade_guild|guard_captain|fire_plans|shipyard
66,learned,66719,1100,667,1,450,0.606364,10.693636,33.786364,24.223636,0.324545,0.275455,0.119091,0.060000,0.077273,0.052727,0.925455,2.735455,1.105715,3.511498,1.405355,1.089372,0.202392,0.665394,0.166136,0.055719,0.019411,0.433011,0.354129,0.936193,trade_guild|guard_captain|fire_plans|shipyard
67,kept,66719,1100,667,1,450,0.606364,10.693636,33.786364,24.223636,0.324545,0.275455,0.119091,0.060000,0.077273,0.052727,0.925455,2.735455,1.105715,3.511498,1.405355,1.089372,0.202392,0.665394,0.166136,0.055719,0.019411,0.433011,0.354129,0.936193,trade_guild|guard_captain|fire_plans|shipyard
68,kept,66719,1100,667,1,450,0.606364,10.693636,33.786364,24.223636,0.324545,0.275455,0.119091,0.060000,0.077273,0.052727,0.925455,2.735455,1.105715,3.511498,1.405355,1.089372,0.202392,0.665394,0.166136,0.055719,0.019411,0.433011,0.354129,0.936193,trade_guild|guard_captain|fire_plans|shipyard
69,kept,66719,1100,667,1,450,0.606364,10.693636,33.786364,24.223636,0.324545,0.275455,0.119091,0.060000,0.077273,0.052727,0.925455,2.735455,1.105715,3.511498,1.405355,1.089372,0.202392,0.665394,0.166136,0.055719,0.019411,0.433011,0.354129,0.936193,trade_guild|guard_captain|fire_plans|shipyard
70,kept,66719,1100,667,1,450,0.606364,10.693636,33.786364,24.223636,0.324545,0.275455,0.119091,0.060000,0.077273,0.052727,0.925455,2.735455,1.105715,3.511498,1.405355,1.089372,0.202392,0.665394,0.166136,0.055719,0.019411,0.433011,0.354129,0.936193,trade_guild|guard_captain|fire_plans|shipyard
71,kept,66719,1100,667,1,450,0.606364,10.693636,33.786364,24.223636,0.324545,0.275455,0.119091,0.060000,0.077273,0.052727,0.925455,2.735455,1.105715,3.511498,1.405355,1.089372,0.202392,0.665394,0.166136,0.055719,0.019411,0.433011,0.354129,0.936193,trade_guild|guard_captain|fire_plans|shipyard
72,kept,66719,1100,667,1,450,0.606364,10.693636,33.786364,24.223636,0.324545,0.275455,0.119091,0.060000,0.077273,0.052727,0.925455,2.735455,1.105715,3.511498,1.405355,1.089372,0.202392,0.665394,0.166136,0.055719,0.019411,0.433011,0.354129,0.936193,trade_guild|guard_captain|fire_plans|shipyard
73,kept,66719,1100,667,1,450,0.606364,10.693636,33.786364,24.223636,0.324545,0.275455,0.119091,0.060000,0.077273,0.052727,0.925455,2.735455,1.105715,3.511498,1.405355,1.089372,0.202392,0.665394,0.166136,0.055719,0.019411,0.433011,0.354129,0.936193,trade_guild|guard_captain|fire_plans|shipyard
74,kept,66719,1100,667,1,450,0.606364,10.693636,33.786364,24.223636,0.324545,0.275455,0.119091,0.060000,0.077273,0.052727,0.925455,2.735455,1.105715,3.511498,1.405355,1.089372,0.202392,0.665394,0.166136,0.055719,0.019411,0.433011,0.354129,0.936193,trade_guild|guard_captain|fire_plans|shipyard
75,kept,66719,1100,667,1,450,0.606364,10.693636,33.786364,24.223636,0.324545,0.275455,0.119091,0.060000,0.077273,0.052727,0.925455,2.735455,1.105715,3.511498,1.405355,1.089372,0.202392,0.665394,0.166136,0.055719,0.019411,0.433011,0.354129,0.936193,trade_guild|guard_captain|fire_plans|shipyard
76,learned,74678,1100,692,0,475,0.629091,10.777273,35.980000,22.640909,0.436364,0.380000,0.063636,0.024545,0.236364,0.168182,0.860909,2.076364,0.984390,3.432765,1.413139,1.004897,0.151794,0.749045,0.268012,0.041789,0.063625,0.324758,0.354317,0.786399,trade_guild|guard_captain|fire_plans|shipyard
77,kept,74678,1100,692,0,475,0.629091,10.777273,35.980000,22.640909,0.436364,0.380000,0.063636,0.024545,0.236364,0.168182,0.860909,2.076364,0.984390,3.432765,1.413139,1.004897,0.151794,0.749045,0.268012,0.041789,0.063625,0.324758,0.354317,0.786399,trade_guild|guard_captain|fire_plans|shipyard
78,learned,80593,1100,724,0,470,0.658182,10.781818,34.690000,19.978182,0.400909,0.338182,0.059091,0.014545,0.165455,0.118182,0.913636,2.520000,1.076790,3.545815,1.280606,0.965647,0.113846,0.811784,0.242903,0.031342,0.047719,0.409081,0.313374,0.767788,trade_guild|guard_captain|fire_plans|shipyard
79,kept,80593,1100,724,0,470,0.658182,10.781818,34.690000,19.978182,0.400909,0.338182,0.059091,0.014545,0.165455,0.118182,0.913636,2.520000,1.076790,3.545815,1.280606,0.965647,0.113846,0.811784,0.242903,0.031342,0.047719,0.409081,0.313374,0.767788,trade_guild|guard_captain|fire_plans|shipyard
80,kept,80593,1100,724,0,470,0.658182,10.781818,34.690000,19.978182,0.400909,0.338182,0.059091,0.014545,0.165455,0.118182,0.913636,2.520000,1.076790,3.545815,1.280606,0.965647,0.113846,0.811784,0.242903,0.031342,0.047719,0.409081,0.313374,0.767788,trade_guild|guard_captain|fire_plans|shipyard
81,kept,80593,1100,724,0,470,0.658182,10.781818,34.690000,19.978182,0.400909,0.338182,0.059091,0.014545,0.165455,0.118182,0.913636,2.520000,1.076790,3.545815,1.280606,0.965647,0.113846,0.811784,0.242903,0.031342,0.047719,0.409081,0.313374,0.767788,trade_guild|guard_captain|fire_plans|shipyard
82,kept,80593,1100,724,0,470,0.658182,10.781818,34.690000,19.978182,0.400909,0.338182,0.059091,0.014545,0.165455,0.118182,0.913636,2.520000,1.076790,3.545815,1.280606,0.965647,0.113846,0.811784,0.242903,0.031342,0.047719,0.409081,0.313374,0.767788,trade_guild|guard_captain|fire_plans|shipyard
83,kept,80593,1100,724,0,470,0.658182,10.781818,34.690000,19.978182,0.400909,0.338182,0.059091,0.014545,0.165455,0.118182,0.913636,2.520000,1.076790,3.545815,1.280606,0.965647,0.113846,0.811784,0.242903,0.031342,0.047719,0.409081,0.313374,0.767788,trade_guild|guard_captain|fire_plans|shipyard
