generation,status,fitness,games,wins,draws,port_wins,win_rate,avg_turns,avg_assets,avg_opponent_assets,trade_weight,raid_weight,guard_weight,fire_weight,convoy_bias,ship_bias,build_priority
84,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
85,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
86,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
87,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
88,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
89,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
90,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
91,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
92,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
93,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
94,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
95,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
96,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
97,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
98,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
99,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
100,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
101,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
102,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
103,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
104,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
105,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
106,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
107,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
108,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
109,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
110,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
111,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
112,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
113,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
114,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
115,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
116,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
117,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
118,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
119,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
120,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
121,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
122,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
123,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
124,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
125,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
126,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
127,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
128,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
129,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
130,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
131,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
132,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
133,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
134,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
135,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
136,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
137,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
138,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
139,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
140,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
141,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
142,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
143,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
144,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
145,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
146,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
147,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
148,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
149,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
150,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
151,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
152,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
153,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
154,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
155,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
156,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
157,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
158,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
159,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
160,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
161,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
162,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
163,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
164,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
165,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
166,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
167,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
168,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
169,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
170,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
171,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
172,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
173,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
174,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
175,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
176,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
177,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
178,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
179,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
180,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
181,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
182,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
183,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
184,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
185,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
186,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
187,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
188,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
189,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
190,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
191,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
192,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
193,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
194,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
195,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
196,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
197,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
198,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
199,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
200,kept,118826,1000,802,0,751,0.802000,9.299000,48.217000,12.936000,2.612249,4.063168,2.396552,4.443570,0.044599,0.800486,
