generation,status,fitness,games,wins,draws,port_wins,port_losses,dominance_cap_penalty,matchup_floor_penalty,min_matchup_win_rate,win_rate,avg_turns,avg_assets,avg_opponent_assets,shipyard_started_rate,shipyard_completed_rate,fort_started_rate,fort_completed_rate,trade_guild_started_rate,trade_guild_completed_rate,fishing_dock_built_rate,fishing_dock_active_rate,avg_fishing_boats,guard_captain_rate,avg_guard_captains,trade_weight,raid_weight,guard_weight,fire_weight,convoy_bias,ship_bias,shipyard_bias,fort_bias,trade_guild_bias,fishing_dock_bias,fishing_boat_bias,guard_captain_bias,fire_plans_bias,construction_idle_bias,build_priority
176,kept,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
177,kept,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
178,kept,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
179,kept,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
180,kept,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
181,kept,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
182,kept,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
183,kept,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
184,kept,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
185,kept,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
186,kept,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
187,fragile,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
188,kept,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
189,kept,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
190,fragile,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
191,kept,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
192,kept,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
193,kept,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
194,kept,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
195,kept,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
196,kept,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
197,kept,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
198,kept,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
199,kept,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
200,fragile,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
201,kept,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
202,kept,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
203,kept,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
204,kept,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
205,fragile,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
206,kept,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
207,kept,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
208,fragile,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
209,kept,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
210,kept,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
211,kept,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
212,fragile,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
213,kept,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
214,kept,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
215,kept,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
216,kept,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
217,fragile,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
218,kept,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
219,kept,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
220,kept,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
221,fragile,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
222,fragile,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
223,kept,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
224,kept,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
225,kept,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
226,kept,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
227,kept,-211566,1700,726,4,249,694,12923,59494,0.040000,0.427059,10.521765,171.447059,62.815294,0.111176,0.097059,0.037059,0.033529,0.005882,0.003529,0.931176,0.892353,63.672941,0.458235,0.590588,2.677807,3.540037,2.580640,1.260154,0.206946,0.388048,0.108264,0.045315,0.007593,0.783223,0.889832,0.322639,0.335359,0.617449,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
228,learned,-168172,1700,767,3,202,623,7988,52144,0.040000,0.451176,10.781765,183.657059,53.091765,0.149412,0.131765,0.025882,0.025294,0.046471,0.038824,0.945294,0.910588,72.871765,0.360588,0.444118,2.481313,3.590508,2.644458,1.161994,0.137879,0.602231,0.152681,0.029455,0.080472,0.859095,0.928391,0.264362,0.379373,0.672715,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
229,kept,-168172,1700,767,3,202,623,7988,52144,0.040000,0.451176,10.781765,183.657059,53.091765,0.149412,0.131765,0.025882,0.025294,0.046471,0.038824,0.945294,0.910588,72.871765,0.360588,0.444118,2.481313,3.590508,2.644458,1.161994,0.137879,0.602231,0.152681,0.029455,0.080472,0.859095,0.928391,0.264362,0.379373,0.672715,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
230,kept,-168172,1700,767,3,202,623,7988,52144,0.040000,0.451176,10.781765,183.657059,53.091765,0.149412,0.131765,0.025882,0.025294,0.046471,0.038824,0.945294,0.910588,72.871765,0.360588,0.444118,2.481313,3.590508,2.644458,1.161994,0.137879,0.602231,0.152681,0.029455,0.080472,0.859095,0.928391,0.264362,0.379373,0.672715,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
231,kept,-168172,1700,767,3,202,623,7988,52144,0.040000,0.451176,10.781765,183.657059,53.091765,0.149412,0.131765,0.025882,0.025294,0.046471,0.038824,0.945294,0.910588,72.871765,0.360588,0.444118,2.481313,3.590508,2.644458,1.161994,0.137879,0.602231,0.152681,0.029455,0.080472,0.859095,0.928391,0.264362,0.379373,0.672715,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
232,kept,-168172,1700,767,3,202,623,7988,52144,0.040000,0.451176,10.781765,183.657059,53.091765,0.149412,0.131765,0.025882,0.025294,0.046471,0.038824,0.945294,0.910588,72.871765,0.360588,0.444118,2.481313,3.590508,2.644458,1.161994,0.137879,0.602231,0.152681,0.029455,0.080472,0.859095,0.928391,0.264362,0.379373,0.672715,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
233,kept,-168172,1700,767,3,202,623,7988,52144,0.040000,0.451176,10.781765,183.657059,53.091765,0.149412,0.131765,0.025882,0.025294,0.046471,0.038824,0.945294,0.910588,72.871765,0.360588,0.444118,2.481313,3.590508,2.644458,1.161994,0.137879,0.602231,0.152681,0.029455,0.080472,0.859095,0.928391,0.264362,0.379373,0.672715,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
234,kept,-168172,1700,767,3,202,623,7988,52144,0.040000,0.451176,10.781765,183.657059,53.091765,0.149412,0.131765,0.025882,0.025294,0.046471,0.038824,0.945294,0.910588,72.871765,0.360588,0.444118,2.481313,3.590508,2.644458,1.161994,0.137879,0.602231,0.152681,0.029455,0.080472,0.859095,0.928391,0.264362,0.379373,0.672715,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
235,kept,-168172,1700,767,3,202,623,7988,52144,0.040000,0.451176,10.781765,183.657059,53.091765,0.149412,0.131765,0.025882,0.025294,0.046471,0.038824,0.945294,0.910588,72.871765,0.360588,0.444118,2.481313,3.590508,2.644458,1.161994,0.137879,0.602231,0.152681,0.029455,0.080472,0.859095,0.928391,0.264362,0.379373,0.672715,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
236,fragile,-168172,1700,767,3,202,623,7988,52144,0.040000,0.451176,10.781765,183.657059,53.091765,0.149412,0.131765,0.025882,0.025294,0.046471,0.038824,0.945294,0.910588,72.871765,0.360588,0.444118,2.481313,3.590508,2.644458,1.161994,0.137879,0.602231,0.152681,0.029455,0.080472,0.859095,0.928391,0.264362,0.379373,0.672715,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
237,fragile,-168172,1700,767,3,202,623,7988,52144,0.040000,0.451176,10.781765,183.657059,53.091765,0.149412,0.131765,0.025882,0.025294,0.046471,0.038824,0.945294,0.910588,72.871765,0.360588,0.444118,2.481313,3.590508,2.644458,1.161994,0.137879,0.602231,0.152681,0.029455,0.080472,0.859095,0.928391,0.264362,0.379373,0.672715,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
238,kept,-168172,1700,767,3,202,623,7988,52144,0.040000,0.451176,10.781765,183.657059,53.091765,0.149412,0.131765,0.025882,0.025294,0.046471,0.038824,0.945294,0.910588,72.871765,0.360588,0.444118,2.481313,3.590508,2.644458,1.161994,0.137879,0.602231,0.152681,0.029455,0.080472,0.859095,0.928391,0.264362,0.379373,0.672715,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
