generation,status,fitness,games,wins,draws,port_wins,win_rate,avg_turns,avg_assets,avg_opponent_assets,shipyard_started_rate,shipyard_completed_rate,fort_started_rate,fort_completed_rate,trade_guild_started_rate,trade_guild_completed_rate,guard_captain_rate,avg_guard_captains,trade_weight,raid_weight,guard_weight,fire_weight,convoy_bias,ship_bias,shipyard_bias,fort_bias,trade_guild_bias,guard_captain_bias,fire_plans_bias,construction_idle_bias,build_priority
23,kept,4154,1300,498,2,174,0.383077,11.174615,23.275385,35.826154,0.368462,0.342308,0.086154,0.066923,0.136154,0.113077,0.751538,1.925385,2.341059,3.865039,2.137448,1.249762,0.423752,0.734555,0.585767,0.080617,0.099009,0.524907,0.635354,0.685362,fire_plans|fort|shipyard
24,kept,4154,1300,498,2,174,0.383077,11.174615,23.275385,35.826154,0.368462,0.342308,0.086154,0.066923,0.136154,0.113077,0.751538,1.925385,2.341059,3.865039,2.137448,1.249762,0.423752,0.734555,0.585767,0.080617,0.099009,0.524907,0.635354,0.685362,fire_plans|fort|shipyard
25,kept,4154,1300,498,2,174,0.383077,11.174615,23.275385,35.826154,0.368462,0.342308,0.086154,0.066923,0.136154,0.113077,0.751538,1.925385,2.341059,3.865039,2.137448,1.249762,0.423752,0.734555,0.585767,0.080617,0.099009,0.524907,0.635354,0.685362,fire_plans|fort|shipyard
26,kept,4154,1300,498,2,174,0.383077,11.174615,23.275385,35.826154,0.368462,0.342308,0.086154,0.066923,0.136154,0.113077,0.751538,1.925385,2.341059,3.865039,2.137448,1.249762,0.423752,0.734555,0.585767,0.080617,0.099009,0.524907,0.635354,0.685362,fire_plans|fort|shipyard
27,kept,4154,1300,498,2,174,0.383077,11.174615,23.275385,35.826154,0.368462,0.342308,0.086154,0.066923,0.136154,0.113077,0.751538,1.925385,2.341059,3.865039,2.137448,1.249762,0.423752,0.734555,0.585767,0.080617,0.099009,0.524907,0.635354,0.685362,fire_plans|fort|shipyard
28,kept,4154,1300,498,2,174,0.383077,11.174615,23.275385,35.826154,0.368462,0.342308,0.086154,0.066923,0.136154,0.113077,0.751538,1.925385,2.341059,3.865039,2.137448,1.249762,0.423752,0.734555,0.585767,0.080617,0.099009,0.524907,0.635354,0.685362,fire_plans|fort|shipyard
29,kept,4154,1300,498,2,174,0.383077,11.174615,23.275385,35.826154,0.368462,0.342308,0.086154,0.066923,0.136154,0.113077,0.751538,1.925385,2.341059,3.865039,2.137448,1.249762,0.423752,0.734555,0.585767,0.080617,0.099009,0.524907,0.635354,0.685362,fire_plans|fort|shipyard
30,kept,4154,1300,498,2,174,0.383077,11.174615,23.275385,35.826154,0.368462,0.342308,0.086154,0.066923,0.136154,0.113077,0.751538,1.925385,2.341059,3.865039,2.137448,1.249762,0.423752,0.734555,0.585767,0.080617,0.099009,0.524907,0.635354,0.685362,fire_plans|fort|shipyard
31,kept,4154,1300,498,2,174,0.383077,11.174615,23.275385,35.826154,0.368462,0.342308,0.086154,0.066923,0.136154,0.113077,0.751538,1.925385,2.341059,3.865039,2.137448,1.249762,0.423752,0.734555,0.585767,0.080617,0.099009,0.524907,0.635354,0.685362,fire_plans|fort|shipyard
32,kept,4154,1300,498,2,174,0.383077,11.174615,23.275385,35.826154,0.368462,0.342308,0.086154,0.066923,0.136154,0.113077,0.751538,1.925385,2.341059,3.865039,2.137448,1.249762,0.423752,0.734555,0.585767,0.080617,0.099009,0.524907,0.635354,0.685362,fire_plans|fort|shipyard
33,kept,4154,1300,498,2,174,0.383077,11.174615,23.275385,35.826154,0.368462,0.342308,0.086154,0.066923,0.136154,0.113077,0.751538,1.925385,2.341059,3.865039,2.137448,1.249762,0.423752,0.734555,0.585767,0.080617,0.099009,0.524907,0.635354,0.685362,fire_plans|fort|shipyard
34,kept,4154,1300,498,2,174,0.383077,11.174615,23.275385,35.826154,0.368462,0.342308,0.086154,0.066923,0.136154,0.113077,0.751538,1.925385,2.341059,3.865039,2.137448,1.249762,0.423752,0.734555,0.585767,0.080617,0.099009,0.524907,0.635354,0.685362,fire_plans|fort|shipyard
35,learned,6334,1300,507,1,186,0.390000,11.124615,23.993846,35.921538,0.356923,0.333077,0.071538,0.053077,0.165385,0.145385,0.726923,1.773846,2.206175,3.994032,2.241996,1.136347,0.371282,0.609677,0.517645,0.060462,0.122697,0.467996,0.646333,0.764021,fire_plans|fort|shipyard
36,kept,6334,1300,507,1,186,0.390000,11.124615,23.993846,35.921538,0.356923,0.333077,0.071538,0.053077,0.165385,0.145385,0.726923,1.773846,2.206175,3.994032,2.241996,1.136347,0.371282,0.609677,0.517645,0.060462,0.122697,0.467996,0.646333,0.764021,fire_plans|fort|shipyard
37,kept,6334,1300,507,1,186,0.390000,11.124615,23.993846,35.921538,0.356923,0.333077,0.071538,0.053077,0.165385,0.145385,0.726923,1.773846,2.206175,3.994032,2.241996,1.136347,0.371282,0.609677,0.517645,0.060462,0.122697,0.467996,0.646333,0.764021,fire_plans|fort|shipyard
38,kept,6334,1300,507,1,186,0.390000,11.124615,23.993846,35.921538,0.356923,0.333077,0.071538,0.053077,0.165385,0.145385,0.726923,1.773846,2.206175,3.994032,2.241996,1.136347,0.371282,0.609677,0.517645,0.060462,0.122697,0.467996,0.646333,0.764021,fire_plans|fort|shipyard
39,learned,12033,1300,540,3,144,0.415385,11.325385,22.187692,32.908462,0.345385,0.307692,0.160000,0.126923,0.121538,0.102308,0.790000,2.048462,2.259138,4.030875,2.278821,1.002015,0.278462,0.551021,0.547086,0.181154,0.092023,0.453825,0.499223,0.823016,guard_captain|fire_plans|fort|shipyard
40,kept,12033,1300,540,3,144,0.415385,11.325385,22.187692,32.908462,0.345385,0.307692,0.160000,0.126923,0.121538,0.102308,0.790000,2.048462,2.259138,4.030875,2.278821,1.002015,0.278462,0.551021,0.547086,0.181154,0.092023,0.453825,0.499223,0.823016,guard_captain|fire_plans|fort|shipyard
41,kept,12033,1300,540,3,144,0.415385,11.325385,22.187692,32.908462,0.345385,0.307692,0.160000,0.126923,0.121538,0.102308,0.790000,2.048462,2.259138,4.030875,2.278821,1.002015,0.278462,0.551021,0.547086,0.181154,0.092023,0.453825,0.499223,0.823016,guard_captain|fire_plans|fort|shipyard
42,learned,20959,1300,573,4,140,0.440769,11.371538,22.572308,29.988462,0.381538,0.338462,0.096923,0.078462,0.136923,0.115385,0.811538,2.165385,2.161859,4.107182,2.390759,0.911522,0.208846,0.604861,0.616948,0.135865,0.124701,0.488208,0.394450,0.675074,guard_captain|fire_plans|fort|shipyard
43,kept,20959,1300,573,4,140,0.440769,11.371538,22.572308,29.988462,0.381538,0.338462,0.096923,0.078462,0.136923,0.115385,0.811538,2.165385,2.161859,4.107182,2.390759,0.911522,0.208846,0.604861,0.616948,0.135865,0.124701,0.488208,0.394450,0.675074,guard_captain|fire_plans|fort|shipyard
44,kept,20959,1300,573,4,140,0.440769,11.371538,22.572308,29.988462,0.381538,0.338462,0.096923,0.078462,0.136923,0.115385,0.811538,2.165385,2.161859,4.107182,2.390759,0.911522,0.208846,0.604861,0.616948,0.135865,0.124701,0.488208,0.394450,0.675074,guard_captain|fire_plans|fort|shipyard
45,kept,20959,1300,573,4,140,0.440769,11.371538,22.572308,29.988462,0.381538,0.338462,0.096923,0.078462,0.136923,0.115385,0.811538,2.165385,2.161859,4.107182,2.390759,0.911522,0.208846,0.604861,0.616948,0.135865,0.124701,0.488208,0.394450,0.675074,guard_captain|fire_plans|fort|shipyard
46,learned,26618,1300,603,4,150,0.463846,11.483077,21.233846,27.643077,0.323077,0.286154,0.075385,0.052308,0.106154,0.088462,0.844615,2.383077,2.078751,4.071577,2.274042,0.923758,0.156635,0.577067,0.473487,0.101899,0.093526,0.554762,0.319697,0.756306,guard_captain|fire_plans|fort|shipyard
47,kept,26618,1300,603,4,150,0.463846,11.483077,21.233846,27.643077,0.323077,0.286154,0.075385,0.052308,0.106154,0.088462,0.844615,2.383077,2.078751,4.071577,2.274042,0.923758,0.156635,0.577067,0.473487,0.101899,0.093526,0.554762,0.319697,0.756306,guard_captain|fire_plans|fort|shipyard
48,kept,26618,1300,603,4,150,0.463846,11.483077,21.233846,27.643077,0.323077,0.286154,0.075385,0.052308,0.106154,0.088462,0.844615,2.383077,2.078751,4.071577,2.274042,0.923758,0.156635,0.577067,0.473487,0.101899,0.093526,0.554762,0.319697,0.756306,guard_captain|fire_plans|fort|shipyard
49,kept,26618,1300,603,4,150,0.463846,11.483077,21.233846,27.643077,0.323077,0.286154,0.075385,0.052308,0.106154,0.088462,0.844615,2.383077,2.078751,4.071577,2.274042,0.923758,0.156635,0.577067,0.473487,0.101899,0.093526,0.554762,0.319697,0.756306,guard_captain|fire_plans|fort|shipyard
50,kept,26618,1300,603,4,150,0.463846,11.483077,21.233846,27.643077,0.323077,0.286154,0.075385,0.052308,0.106154,0.088462,0.844615,2.383077,2.078751,4.071577,2.274042,0.923758,0.156635,0.577067,0.473487,0.101899,0.093526,0.554762,0.319697,0.756306,guard_captain|fire_plans|fort|shipyard
51,kept,26618,1300,603,4,150,0.463846,11.483077,21.233846,27.643077,0.323077,0.286154,0.075385,0.052308,0.106154,0.088462,0.844615,2.383077,2.078751,4.071577,2.274042,0.923758,0.156635,0.577067,0.473487,0.101899,0.093526,0.554762,0.319697,0.756306,guard_captain|fire_plans|fort|shipyard
52,kept,26618,1300,603,4,150,0.463846,11.483077,21.233846,27.643077,0.323077,0.286154,0.075385,0.052308,0.106154,0.088462,0.844615,2.383077,2.078751,4.071577,2.274042,0.923758,0.156635,0.577067,0.473487,0.101899,0.093526,0.554762,0.319697,0.756306,guard_captain|fire_plans|fort|shipyard
53,learned,29873,1300,605,2,190,0.465385,11.356923,24.377692,28.852308,0.376154,0.332308,0.068462,0.050000,0.103077,0.088462,0.850769,2.370769,2.102315,3.980256,2.342981,0.868813,0.240428,0.578558,0.426979,0.076424,0.070144,0.502186,0.239773,0.752975,guard_captain|fire_plans|fort|shipyard
54,kept,29873,1300,605,2,190,0.465385,11.356923,24.377692,28.852308,0.376154,0.332308,0.068462,0.050000,0.103077,0.088462,0.850769,2.370769,2.102315,3.980256,2.342981,0.868813,0.240428,0.578558,0.426979,0.076424,0.070144,0.502186,0.239773,0.752975,guard_captain|fire_plans|fort|shipyard
55,kept,29873,1300,605,2,190,0.465385,11.356923,24.377692,28.852308,0.376154,0.332308,0.068462,0.050000,0.103077,0.088462,0.850769,2.370769,2.102315,3.980256,2.342981,0.868813,0.240428,0.578558,0.426979,0.076424,0.070144,0.502186,0.239773,0.752975,guard_captain|fire_plans|fort|shipyard
56,kept,29873,1300,605,2,190,0.465385,11.356923,24.377692,28.852308,0.376154,0.332308,0.068462,0.050000,0.103077,0.088462,0.850769,2.370769,2.102315,3.980256,2.342981,0.868813,0.240428,0.578558,0.426979,0.076424,0.070144,0.502186,0.239773,0.752975,guard_captain|fire_plans|fort|shipyard
57,kept,29873,1300,605,2,190,0.465385,11.356923,24.377692,28.852308,0.376154,0.332308,0.068462,0.050000,0.103077,0.088462,0.850769,2.370769,2.102315,3.980256,2.342981,0.868813,0.240428,0.578558,0.426979,0.076424,0.070144,0.502186,0.239773,0.752975,guard_captain|fire_plans|fort|shipyard
58,learned,32822,1300,619,2,224,0.476154,11.270769,24.766923,28.873077,0.340769,0.308462,0.061538,0.051538,0.086154,0.071538,0.849231,2.390769,2.243426,3.843988,2.219211,0.880228,0.210376,0.678242,0.354455,0.057318,0.058507,0.522328,0.270012,0.751051,guard_captain|fire_plans|fort|shipyard
59,learned,36139,1300,637,1,199,0.490000,11.466154,24.144615,27.295385,0.277692,0.243846,0.149231,0.127692,0.065385,0.056923,0.885385,2.651538,2.306710,3.728357,2.116728,0.828369,0.157782,0.758682,0.265842,0.188806,0.043880,0.572791,0.202509,0.626150,guard_captain|fire_plans|fort|shipyard
60,kept,36139,1300,637,1,199,0.490000,11.466154,24.144615,27.295385,0.277692,0.243846,0.149231,0.127692,0.065385,0.056923,0.885385,2.651538,2.306710,3.728357,2.116728,0.828369,0.157782,0.758682,0.265842,0.188806,0.043880,0.572791,0.202509,0.626150,guard_captain|fire_plans|fort|shipyard
61,kept,36139,1300,637,1,199,0.490000,11.466154,24.144615,27.295385,0.277692,0.243846,0.149231,0.127692,0.065385,0.056923,0.885385,2.651538,2.306710,3.728357,2.116728,0.828369,0.157782,0.758682,0.265842,0.188806,0.043880,0.572791,0.202509,0.626150,guard_captain|fire_plans|fort|shipyard
62,kept,36139,1300,637,1,199,0.490000,11.466154,24.144615,27.295385,0.277692,0.243846,0.149231,0.127692,0.065385,0.056923,0.885385,2.651538,2.306710,3.728357,2.116728,0.828369,0.157782,0.758682,0.265842,0.188806,0.043880,0.572791,0.202509,0.626150,guard_captain|fire_plans|fort|shipyard
63,kept,36139,1300,637,1,199,0.490000,11.466154,24.144615,27.295385,0.277692,0.243846,0.149231,0.127692,0.065385,0.056923,0.885385,2.651538,2.306710,3.728357,2.116728,0.828369,0.157782,0.758682,0.265842,0.188806,0.043880,0.572791,0.202509,0.626150,guard_captain|fire_plans|fort|shipyard
64,kept,36139,1300,637,1,199,0.490000,11.466154,24.144615,27.295385,0.277692,0.243846,0.149231,0.127692,0.065385,0.056923,0.885385,2.651538,2.306710,3.728357,2.116728,0.828369,0.157782,0.758682,0.265842,0.188806,0.043880,0.572791,0.202509,0.626150,guard_captain|fire_plans|fort|shipyard
65,kept,36139,1300,637,1,199,0.490000,11.466154,24.144615,27.295385,0.277692,0.243846,0.149231,0.127692,0.065385,0.056923,0.885385,2.651538,2.306710,3.728357,2.116728,0.828369,0.157782,0.758682,0.265842,0.188806,0.043880,0.572791,0.202509,0.626150,guard_captain|fire_plans|fort|shipyard
66,kept,36139,1300,637,1,199,0.490000,11.466154,24.144615,27.295385,0.277692,0.243846,0.149231,0.127692,0.065385,0.056923,0.885385,2.651538,2.306710,3.728357,2.116728,0.828369,0.157782,0.758682,0.265842,0.188806,0.043880,0.572791,0.202509,0.626150,guard_captain|fire_plans|fort|shipyard
67,kept,36139,1300,637,1,199,0.490000,11.466154,24.144615,27.295385,0.277692,0.243846,0.149231,0.127692,0.065385,0.056923,0.885385,2.651538,2.306710,3.728357,2.116728,0.828369,0.157782,0.758682,0.265842,0.188806,0.043880,0.572791,0.202509,0.626150,guard_captain|fire_plans|fort|shipyard
68,kept,36139,1300,637,1,199,0.490000,11.466154,24.144615,27.295385,0.277692,0.243846,0.149231,0.127692,0.065385,0.056923,0.885385,2.651538,2.306710,3.728357,2.116728,0.828369,0.157782,0.758682,0.265842,0.188806,0.043880,0.572791,0.202509,0.626150,guard_captain|fire_plans|fort|shipyard
69,kept,36139,1300,637,1,199,0.490000,11.466154,24.144615,27.295385,0.277692,0.243846,0.149231,0.127692,0.065385,0.056923,0.885385,2.651538,2.306710,3.728357,2.116728,0.828369,0.157782,0.758682,0.265842,0.188806,0.043880,0.572791,0.202509,0.626150,guard_captain|fire_plans|fort|shipyard
70,kept,36139,1300,637,1,199,0.490000,11.466154,24.144615,27.295385,0.277692,0.243846,0.149231,0.127692,0.065385,0.056923,0.885385,2.651538,2.306710,3.728357,2.116728,0.828369,0.157782,0.758682,0.265842,0.188806,0.043880,0.572791,0.202509,0.626150,guard_captain|fire_plans|fort|shipyard
71,kept,36139,1300,637,1,199,0.490000,11.466154,24.144615,27.295385,0.277692,0.243846,0.149231,0.127692,0.065385,0.056923,0.885385,2.651538,2.306710,3.728357,2.116728,0.828369,0.157782,0.758682,0.265842,0.188806,0.043880,0.572791,0.202509,0.626150,guard_captain|fire_plans|fort|shipyard
72,learned,39748,1300,656,1,226,0.504615,11.297692,24.860769,27.593077,0.238462,0.216923,0.164615,0.133077,0.050769,0.041538,0.875385,2.571538,2.452687,3.837224,2.011430,0.919631,0.165706,0.819011,0.215450,0.173942,0.032910,0.547401,0.275272,0.719613,guard_captain|fire_plans|fort|shipyard|trade_guild
73,kept,39748,1300,656,1,226,0.504615,11.297692,24.860769,27.593077,0.238462,0.216923,0.164615,0.133077,0.050769,0.041538,0.875385,2.571538,2.452687,3.837224,2.011430,0.919631,0.165706,0.819011,0.215450,0.173942,0.032910,0.547401,0.275272,0.719613,guard_captain|fire_plans|fort|shipyard|trade_guild
74,kept,39748,1300,656,1,226,0.504615,11.297692,24.860769,27.593077,0.238462,0.216923,0.164615,0.133077,0.050769,0.041538,0.875385,2.571538,2.452687,3.837224,2.011430,0.919631,0.165706,0.819011,0.215450,0.173942,0.032910,0.547401,0.275272,0.719613,guard_captain|fire_plans|fort|shipyard|trade_guild
75,kept,39748,1300,656,1,226,0.504615,11.297692,24.860769,27.593077,0.238462,0.216923,0.164615,0.133077,0.050769,0.041538,0.875385,2.571538,2.452687,3.837224,2.011430,0.919631,0.165706,0.819011,0.215450,0.173942,0.032910,0.547401,0.275272,0.719613,guard_captain|fire_plans|fort|shipyard|trade_guild
76,kept,39748,1300,656,1,226,0.504615,11.297692,24.860769,27.593077,0.238462,0.216923,0.164615,0.133077,0.050769,0.041538,0.875385,2.571538,2.452687,3.837224,2.011430,0.919631,0.165706,0.819011,0.215450,0.173942,0.032910,0.547401,0.275272,0.719613,guard_captain|fire_plans|fort|shipyard|trade_guild
77,kept,39748,1300,656,1,226,0.504615,11.297692,24.860769,27.593077,0.238462,0.216923,0.164615,0.133077,0.050769,0.041538,0.875385,2.571538,2.452687,3.837224,2.011430,0.919631,0.165706,0.819011,0.215450,0.173942,0.032910,0.547401,0.275272,0.719613,guard_captain|fire_plans|fort|shipyard|trade_guild
78,kept,39748,1300,656,1,226,0.504615,11.297692,24.860769,27.593077,0.238462,0.216923,0.164615,0.133077,0.050769,0.041538,0.875385,2.571538,2.452687,3.837224,2.011430,0.919631,0.165706,0.819011,0.215450,0.173942,0.032910,0.547401,0.275272,0.719613,guard_captain|fire_plans|fort|shipyard|trade_guild
79,kept,39748,1300,656,1,226,0.504615,11.297692,24.860769,27.593077,0.238462,0.216923,0.164615,0.133077,0.050769,0.041538,0.875385,2.571538,2.452687,3.837224,2.011430,0.919631,0.165706,0.819011,0.215450,0.173942,0.032910,0.547401,0.275272,0.719613,guard_captain|fire_plans|fort|shipyard|trade_guild
80,kept,39748,1300,656,1,226,0.504615,11.297692,24.860769,27.593077,0.238462,0.216923,0.164615,0.133077,0.050769,0.041538,0.875385,2.571538,2.452687,3.837224,2.011430,0.919631,0.165706,0.819011,0.215450,0.173942,0.032910,0.547401,0.275272,0.719613,guard_captain|fire_plans|fort|shipyard|trade_guild
81,kept,39748,1300,656,1,226,0.504615,11.297692,24.860769,27.593077,0.238462,0.216923,0.164615,0.133077,0.050769,0.041538,0.875385,2.571538,2.452687,3.837224,2.011430,0.919631,0.165706,0.819011,0.215450,0.173942,0.032910,0.547401,0.275272,0.719613,guard_captain|fire_plans|fort|shipyard|trade_guild
82,kept,39748,1300,656,1,226,0.504615,11.297692,24.860769,27.593077,0.238462,0.216923,0.164615,0.133077,0.050769,0.041538,0.875385,2.571538,2.452687,3.837224,2.011430,0.919631,0.165706,0.819011,0.215450,0.173942,0.032910,0.547401,0.275272,0.719613,guard_captain|fire_plans|fort|shipyard|trade_guild
83,kept,39748,1300,656,1,226,0.504615,11.297692,24.860769,27.593077,0.238462,0.216923,0.164615,0.133077,0.050769,0.041538,0.875385,2.571538,2.452687,3.837224,2.011430,0.919631,0.165706,0.819011,0.215450,0.173942,0.032910,0.547401,0.275272,0.719613,guard_captain|fire_plans|fort|shipyard|trade_guild
84,kept,39748,1300,656,1,226,0.504615,11.297692,24.860769,27.593077,0.238462,0.216923,0.164615,0.133077,0.050769,0.041538,0.875385,2.571538,2.452687,3.837224,2.011430,0.919631,0.165706,0.819011,0.215450,0.173942,0.032910,0.547401,0.275272,0.719613,guard_captain|fire_plans|fort|shipyard|trade_guild
85,kept,39748,1300,656,1,226,0.504615,11.297692,24.860769,27.593077,0.238462,0.216923,0.164615,0.133077,0.050769,0.041538,0.875385,2.571538,2.452687,3.837224,2.011430,0.919631,0.165706,0.819011,0.215450,0.173942,0.032910,0.547401,0.275272,0.719613,guard_captain|fire_plans|fort|shipyard|trade_guild
