generation,status,fitness,games,wins,draws,port_wins,win_rate,avg_turns,avg_assets,avg_opponent_assets,trade_weight,raid_weight,guard_weight,fire_weight,convoy_bias,ship_bias,build_priority
28,kept,-1795,800,287,0,251,0.358750,9.955000,27.173750,44.348750,4.447061,3.991285,1.537652,4.316330,0.721907,0.121966,shipyard|trade_guild
29,kept,-1795,800,287,0,251,0.358750,9.955000,27.173750,44.348750,4.447061,3.991285,1.537652,4.316330,0.721907,0.121966,shipyard|trade_guild
30,kept,-1795,800,287,0,251,0.358750,9.955000,27.173750,44.348750,4.447061,3.991285,1.537652,4.316330,0.721907,0.121966,shipyard|trade_guild
31,kept,-1795,800,287,0,251,0.358750,9.955000,27.173750,44.348750,4.447061,3.991285,1.537652,4.316330,0.721907,0.121966,shipyard|trade_guild
32,kept,-1795,800,287,0,251,0.358750,9.955000,27.173750,44.348750,4.447061,3.991285,1.537652,4.316330,0.721907,0.121966,shipyard|trade_guild
33,kept,-1795,800,287,0,251,0.358750,9.955000,27.173750,44.348750,4.447061,3.991285,1.537652,4.316330,0.721907,0.121966,shipyard|trade_guild
34,kept,-1795,800,287,0,251,0.358750,9.955000,27.173750,44.348750,4.447061,3.991285,1.537652,4.316330,0.721907,0.121966,shipyard|trade_guild
35,kept,-1795,800,287,0,251,0.358750,9.955000,27.173750,44.348750,4.447061,3.991285,1.537652,4.316330,0.721907,0.121966,shipyard|trade_guild
36,kept,-1795,800,287,0,251,0.358750,9.955000,27.173750,44.348750,4.447061,3.991285,1.537652,4.316330,0.721907,0.121966,shipyard|trade_guild
37,kept,-1795,800,287,0,251,0.358750,9.955000,27.173750,44.348750,4.447061,3.991285,1.537652,4.316330,0.721907,0.121966,shipyard|trade_guild
38,kept,-1795,800,287,0,251,0.358750,9.955000,27.173750,44.348750,4.447061,3.991285,1.537652,4.316330,0.721907,0.121966,shipyard|trade_guild
39,kept,-1795,800,287,0,251,0.358750,9.955000,27.173750,44.348750,4.447061,3.991285,1.537652,4.316330,0.721907,0.121966,shipyard|trade_guild
40,kept,-1795,800,287,0,251,0.358750,9.955000,27.173750,44.348750,4.447061,3.991285,1.537652,4.316330,0.721907,0.121966,shipyard|trade_guild
41,kept,-1795,800,287,0,251,0.358750,9.955000,27.173750,44.348750,4.447061,3.991285,1.537652,4.316330,0.721907,0.121966,shipyard|trade_guild
42,learned,15479,800,347,1,316,0.433750,9.771250,32.425000,39.813750,4.450335,3.987561,1.531604,4.321612,0.722163,0.119527,shipyard
43,kept,15479,800,347,1,316,0.433750,9.771250,32.425000,39.813750,4.450335,3.987561,1.531604,4.321612,0.722163,0.119527,shipyard
44,kept,15479,800,347,1,316,0.433750,9.771250,32.425000,39.813750,4.450335,3.987561,1.531604,4.321612,0.722163,0.119527,shipyard
45,kept,15479,800,347,1,316,0.433750,9.771250,32.425000,39.813750,4.450335,3.987561,1.531604,4.321612,0.722163,0.119527,shipyard
46,kept,15479,800,347,1,316,0.433750,9.771250,32.425000,39.813750,4.450335,3.987561,1.531604,4.321612,0.722163,0.119527,shipyard
47,kept,15479,800,347,1,316,0.433750,9.771250,32.425000,39.813750,4.450335,3.987561,1.531604,4.321612,0.722163,0.119527,shipyard
48,kept,15479,800,347,1,316,0.433750,9.771250,32.425000,39.813750,4.450335,3.987561,1.531604,4.321612,0.722163,0.119527,shipyard
49,kept,15479,800,347,1,316,0.433750,9.771250,32.425000,39.813750,4.450335,3.987561,1.531604,4.321612,0.722163,0.119527,shipyard
50,learned,47741,800,455,1,435,0.568750,9.081250,46.647500,34.840000,4.445543,3.992241,1.520894,4.312971,0.717767,0.127217,
51,kept,47741,800,455,1,435,0.568750,9.081250,46.647500,34.840000,4.445543,3.992241,1.520894,4.312971,0.717767,0.127217,
52,learned,49084,800,460,0,442,0.575000,9.016250,46.286250,33.718750,4.449042,4.001559,1.514264,4.305732,0.712153,0.124673,
53,kept,49084,800,460,0,442,0.575000,9.016250,46.286250,33.718750,4.449042,4.001559,1.514264,4.305732,0.712153,0.124673,
54,kept,49084,800,460,0,442,0.575000,9.016250,46.286250,33.718750,4.449042,4.001559,1.514264,4.305732,0.712153,0.124673,
55,kept,49084,800,460,0,442,0.575000,9.016250,46.286250,33.718750,4.449042,4.001559,1.514264,4.305732,0.712153,0.124673,
56,kept,49084,800,460,0,442,0.575000,9.016250,46.286250,33.718750,4.449042,4.001559,1.514264,4.305732,0.712153,0.124673,
57,learned,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
58,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
59,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
60,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
61,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
62,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
63,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
64,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
65,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
66,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
67,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
68,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
69,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
70,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
71,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
72,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
73,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
74,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
75,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
76,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
77,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
78,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
79,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
80,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
81,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
82,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
83,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
84,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
85,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
86,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
87,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
88,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
89,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
90,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
91,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
92,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
93,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
94,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
95,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
96,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
97,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
98,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
99,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
100,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
101,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
102,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
103,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
104,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
105,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
106,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
107,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
108,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
109,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
110,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
111,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
112,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
113,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
114,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
115,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
116,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
117,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
118,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
119,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
120,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
121,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
122,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
123,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
124,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
125,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
126,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
127,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
128,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
129,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
130,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
131,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
132,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
133,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
134,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
135,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
136,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
137,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
138,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
139,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
140,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
141,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
142,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
143,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
144,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
145,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
146,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
147,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
148,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
149,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
150,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
151,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
152,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
153,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
154,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
155,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
156,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
157,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
158,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
159,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
160,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
161,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
162,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
163,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
164,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
165,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
166,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
167,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
168,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
169,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
170,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
171,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
172,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
173,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
174,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
175,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
176,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
177,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
178,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
179,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
180,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
181,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
182,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
183,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
184,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
185,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
186,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
187,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
188,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
189,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
190,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
191,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
192,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
193,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
194,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
195,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
196,kept,52433,800,469,0,448,0.586250,9.028750,47.965000,32.898750,4.443832,4.014149,1.512587,4.307434,0.716929,0.138888,
