generation,status,fitness,games,wins,draws,port_wins,win_rate,avg_turns,avg_assets,avg_opponent_assets,shipyard_started_rate,shipyard_completed_rate,fort_started_rate,fort_completed_rate,trade_guild_started_rate,trade_guild_completed_rate,guard_captain_rate,avg_guard_captains,trade_weight,raid_weight,guard_weight,fire_weight,convoy_bias,ship_bias,shipyard_bias,fort_bias,trade_guild_bias,guard_captain_bias,fire_plans_bias,construction_idle_bias,build_priority
0,initial,-45915,1400,342,2,177,0.244286,9.815714,19.265000,48.257857,0.312143,0.278571,0.285000,0.235714,0.116429,0.098571,0.897143,2.561429,2.056465,3.880366,2.114176,1.283839,0.843924,0.447665,0.661621,0.430563,0.141945,0.805065,0.983723,0.864699,guard_captain|fort|shipyard
1,kept,-45915,1400,342,2,177,0.244286,9.815714,19.265000,48.257857,0.312143,0.278571,0.285000,0.235714,0.116429,0.098571,0.897143,2.561429,2.056465,3.880366,2.114176,1.283839,0.843924,0.447665,0.661621,0.430563,0.141945,0.805065,0.983723,0.864699,guard_captain|fort|shipyard
2,learned,-37442,1400,367,1,209,0.262143,9.790714,19.615714,45.349286,0.267857,0.244286,0.188571,0.156429,0.097143,0.081429,0.902143,2.520000,2.260860,3.784915,1.896965,1.190748,0.752399,0.290983,0.472439,0.279866,0.092265,0.790775,0.989420,0.816709,guard_captain|fort|shipyard
3,kept,-37442,1400,367,1,209,0.262143,9.790714,19.615714,45.349286,0.267857,0.244286,0.188571,0.156429,0.097143,0.081429,0.902143,2.520000,2.260860,3.784915,1.896965,1.190748,0.752399,0.290983,0.472439,0.279866,0.092265,0.790775,0.989420,0.816709,guard_captain|fort|shipyard
4,learned,-25381,1400,409,1,268,0.292143,9.580714,22.707857,44.658571,0.319286,0.302143,0.140714,0.128571,0.084286,0.075000,0.753571,1.808571,2.294084,3.970120,2.007054,1.019401,0.839060,0.506967,0.586887,0.181913,0.059972,0.549409,0.993123,0.880861,guard_captain|fort|shipyard
5,kept,-25381,1400,409,1,268,0.292143,9.580714,22.707857,44.658571,0.319286,0.302143,0.140714,0.128571,0.084286,0.075000,0.753571,1.808571,2.294084,3.970120,2.007054,1.019401,0.839060,0.506967,0.586887,0.181913,0.059972,0.549409,0.993123,0.880861,guard_captain|fort|shipyard
6,kept,-25381,1400,409,1,268,0.292143,9.580714,22.707857,44.658571,0.319286,0.302143,0.140714,0.128571,0.084286,0.075000,0.753571,1.808571,2.294084,3.970120,2.007054,1.019401,0.839060,0.506967,0.586887,0.181913,0.059972,0.549409,0.993123,0.880861,guard_captain|fort|shipyard
7,kept,-25381,1400,409,1,268,0.292143,9.580714,22.707857,44.658571,0.319286,0.302143,0.140714,0.128571,0.084286,0.075000,0.753571,1.808571,2.294084,3.970120,2.007054,1.019401,0.839060,0.506967,0.586887,0.181913,0.059972,0.549409,0.993123,0.880861,guard_captain|fort|shipyard
8,kept,-25381,1400,409,1,268,0.292143,9.580714,22.707857,44.658571,0.319286,0.302143,0.140714,0.128571,0.084286,0.075000,0.753571,1.808571,2.294084,3.970120,2.007054,1.019401,0.839060,0.506967,0.586887,0.181913,0.059972,0.549409,0.993123,0.880861,guard_captain|fort|shipyard
9,learned,-16068,1400,445,2,289,0.317857,9.740714,22.845714,42.019286,0.321429,0.295000,0.231429,0.201429,0.044286,0.036429,0.834286,2.238571,2.238864,4.097890,1.995774,1.088434,0.740390,0.679529,0.464688,0.274405,0.038982,0.666568,0.995530,0.645277,guard_captain|fort|shipyard
10,learned,-6289,1400,481,1,314,0.343571,9.987857,22.683571,38.690000,0.303571,0.275000,0.178571,0.149286,0.167143,0.136429,0.763571,1.722143,2.078238,4.047437,1.788085,1.111648,0.581432,0.791694,0.521339,0.227962,0.215282,0.466166,0.997094,0.446680,guard_captain|fire_plans|fort|shipyard
11,kept,-6289,1400,481,1,314,0.343571,9.987857,22.683571,38.690000,0.303571,0.275000,0.178571,0.149286,0.167143,0.136429,0.763571,1.722143,2.078238,4.047437,1.788085,1.111648,0.581432,0.791694,0.521339,0.227962,0.215282,0.466166,0.997094,0.446680,guard_captain|fire_plans|fort|shipyard
12,kept,-6289,1400,481,1,314,0.343571,9.987857,22.683571,38.690000,0.303571,0.275000,0.178571,0.149286,0.167143,0.136429,0.763571,1.722143,2.078238,4.047437,1.788085,1.111648,0.581432,0.791694,0.521339,0.227962,0.215282,0.466166,0.997094,0.446680,guard_captain|fire_plans|fort|shipyard
13,kept,-6289,1400,481,1,314,0.343571,9.987857,22.683571,38.690000,0.303571,0.275000,0.178571,0.149286,0.167143,0.136429,0.763571,1.722143,2.078238,4.047437,1.788085,1.111648,0.581432,0.791694,0.521339,0.227962,0.215282,0.466166,0.997094,0.446680,guard_captain|fire_plans|fort|shipyard
14,learned,294,1400,503,0,323,0.359286,9.900714,23.262857,36.813571,0.247143,0.224286,0.175000,0.151429,0.138571,0.119286,0.710714,1.563571,2.106775,3.954341,1.776114,1.139702,0.553168,0.564580,0.338870,0.230939,0.139933,0.424057,0.795332,0.640342,guard_captain|fire_plans|fort|shipyard
15,kept,294,1400,503,0,323,0.359286,9.900714,23.262857,36.813571,0.247143,0.224286,0.175000,0.151429,0.138571,0.119286,0.710714,1.563571,2.106775,3.954341,1.776114,1.139702,0.553168,0.564580,0.338870,0.230939,0.139933,0.424057,0.795332,0.640342,guard_captain|fire_plans|fort|shipyard
16,kept,294,1400,503,0,323,0.359286,9.900714,23.262857,36.813571,0.247143,0.224286,0.175000,0.151429,0.138571,0.119286,0.710714,1.563571,2.106775,3.954341,1.776114,1.139702,0.553168,0.564580,0.338870,0.230939,0.139933,0.424057,0.795332,0.640342,guard_captain|fire_plans|fort|shipyard
17,kept,294,1400,503,0,323,0.359286,9.900714,23.262857,36.813571,0.247143,0.224286,0.175000,0.151429,0.138571,0.119286,0.710714,1.563571,2.106775,3.954341,1.776114,1.139702,0.553168,0.564580,0.338870,0.230939,0.139933,0.424057,0.795332,0.640342,guard_captain|fire_plans|fort|shipyard
18,kept,294,1400,503,0,323,0.359286,9.900714,23.262857,36.813571,0.247143,0.224286,0.175000,0.151429,0.138571,0.119286,0.710714,1.563571,2.106775,3.954341,1.776114,1.139702,0.553168,0.564580,0.338870,0.230939,0.139933,0.424057,0.795332,0.640342,guard_captain|fire_plans|fort|shipyard
19,kept,294,1400,503,0,323,0.359286,9.900714,23.262857,36.813571,0.247143,0.224286,0.175000,0.151429,0.138571,0.119286,0.710714,1.563571,2.106775,3.954341,1.776114,1.139702,0.553168,0.564580,0.338870,0.230939,0.139933,0.424057,0.795332,0.640342,guard_captain|fire_plans|fort|shipyard
20,kept,294,1400,503,0,323,0.359286,9.900714,23.262857,36.813571,0.247143,0.224286,0.175000,0.151429,0.138571,0.119286,0.710714,1.563571,2.106775,3.954341,1.776114,1.139702,0.553168,0.564580,0.338870,0.230939,0.139933,0.424057,0.795332,0.640342,guard_captain|fire_plans|fort|shipyard
21,kept,294,1400,503,0,323,0.359286,9.900714,23.262857,36.813571,0.247143,0.224286,0.175000,0.151429,0.138571,0.119286,0.710714,1.563571,2.106775,3.954341,1.776114,1.139702,0.553168,0.564580,0.338870,0.230939,0.139933,0.424057,0.795332,0.640342,guard_captain|fire_plans|fort|shipyard
22,kept,294,1400,503,0,323,0.359286,9.900714,23.262857,36.813571,0.247143,0.224286,0.175000,0.151429,0.138571,0.119286,0.710714,1.563571,2.106775,3.954341,1.776114,1.139702,0.553168,0.564580,0.338870,0.230939,0.139933,0.424057,0.795332,0.640342,guard_captain|fire_plans|fort|shipyard
23,kept,294,1400,503,0,323,0.359286,9.900714,23.262857,36.813571,0.247143,0.224286,0.175000,0.151429,0.138571,0.119286,0.710714,1.563571,2.106775,3.954341,1.776114,1.139702,0.553168,0.564580,0.338870,0.230939,0.139933,0.424057,0.795332,0.640342,guard_captain|fire_plans|fort|shipyard
24,kept,294,1400,503,0,323,0.359286,9.900714,23.262857,36.813571,0.247143,0.224286,0.175000,0.151429,0.138571,0.119286,0.710714,1.563571,2.106775,3.954341,1.776114,1.139702,0.553168,0.564580,0.338870,0.230939,0.139933,0.424057,0.795332,0.640342,guard_captain|fire_plans|fort|shipyard
25,kept,294,1400,503,0,323,0.359286,9.900714,23.262857,36.813571,0.247143,0.224286,0.175000,0.151429,0.138571,0.119286,0.710714,1.563571,2.106775,3.954341,1.776114,1.139702,0.553168,0.564580,0.338870,0.230939,0.139933,0.424057,0.795332,0.640342,guard_captain|fire_plans|fort|shipyard
26,kept,294,1400,503,0,323,0.359286,9.900714,23.262857,36.813571,0.247143,0.224286,0.175000,0.151429,0.138571,0.119286,0.710714,1.563571,2.106775,3.954341,1.776114,1.139702,0.553168,0.564580,0.338870,0.230939,0.139933,0.424057,0.795332,0.640342,guard_captain|fire_plans|fort|shipyard
27,kept,294,1400,503,0,323,0.359286,9.900714,23.262857,36.813571,0.247143,0.224286,0.175000,0.151429,0.138571,0.119286,0.710714,1.563571,2.106775,3.954341,1.776114,1.139702,0.553168,0.564580,0.338870,0.230939,0.139933,0.424057,0.795332,0.640342,guard_captain|fire_plans|fort|shipyard
28,learned,12137,1400,550,3,332,0.392857,10.141429,22.484286,32.522143,0.250000,0.221429,0.122857,0.098571,0.200000,0.163571,0.540714,0.980714,2.006414,3.721997,1.932891,1.028557,0.362424,0.716977,0.305336,0.150111,0.198590,0.323366,0.866966,0.495603,fire_plans|fort|shipyard
29,kept,12137,1400,550,3,332,0.392857,10.141429,22.484286,32.522143,0.250000,0.221429,0.122857,0.098571,0.200000,0.163571,0.540714,0.980714,2.006414,3.721997,1.932891,1.028557,0.362424,0.716977,0.305336,0.150111,0.198590,0.323366,0.866966,0.495603,fire_plans|fort|shipyard
30,kept,12137,1400,550,3,332,0.392857,10.141429,22.484286,32.522143,0.250000,0.221429,0.122857,0.098571,0.200000,0.163571,0.540714,0.980714,2.006414,3.721997,1.932891,1.028557,0.362424,0.716977,0.305336,0.150111,0.198590,0.323366,0.866966,0.495603,fire_plans|fort|shipyard
31,kept,12137,1400,550,3,332,0.392857,10.141429,22.484286,32.522143,0.250000,0.221429,0.122857,0.098571,0.200000,0.163571,0.540714,0.980714,2.006414,3.721997,1.932891,1.028557,0.362424,0.716977,0.305336,0.150111,0.198590,0.323366,0.866966,0.495603,fire_plans|fort|shipyard
32,learned,16610,1400,550,2,392,0.392857,9.897857,24.021429,31.457143,0.267857,0.249286,0.099286,0.076429,0.153571,0.132857,0.572143,1.076429,1.952790,3.881518,2.089360,1.027988,0.452389,0.616484,0.299023,0.097572,0.129084,0.343737,0.867844,0.426178,fire_plans|fort|shipyard
33,kept,16610,1400,550,2,392,0.392857,9.897857,24.021429,31.457143,0.267857,0.249286,0.099286,0.076429,0.153571,0.132857,0.572143,1.076429,1.952790,3.881518,2.089360,1.027988,0.452389,0.616484,0.299023,0.097572,0.129084,0.343737,0.867844,0.426178,fire_plans|fort|shipyard
34,kept,16610,1400,550,2,392,0.392857,9.897857,24.021429,31.457143,0.267857,0.249286,0.099286,0.076429,0.153571,0.132857,0.572143,1.076429,1.952790,3.881518,2.089360,1.027988,0.452389,0.616484,0.299023,0.097572,0.129084,0.343737,0.867844,0.426178,fire_plans|fort|shipyard
35,learned,29877,1400,604,3,440,0.431429,10.038571,24.062143,27.985714,0.273571,0.252857,0.060000,0.045714,0.097857,0.087857,0.557857,0.951429,1.996890,3.700603,1.857761,0.794759,0.294053,0.750714,0.315787,0.063422,0.083904,0.311037,0.914098,0.485619,fire_plans|fort|shipyard
36,kept,29877,1400,604,3,440,0.431429,10.038571,24.062143,27.985714,0.273571,0.252857,0.060000,0.045714,0.097857,0.087857,0.557857,0.951429,1.996890,3.700603,1.857761,0.794759,0.294053,0.750714,0.315787,0.063422,0.083904,0.311037,0.914098,0.485619,fire_plans|fort|shipyard
37,kept,29877,1400,604,3,440,0.431429,10.038571,24.062143,27.985714,0.273571,0.252857,0.060000,0.045714,0.097857,0.087857,0.557857,0.951429,1.996890,3.700603,1.857761,0.794759,0.294053,0.750714,0.315787,0.063422,0.083904,0.311037,0.914098,0.485619,fire_plans|fort|shipyard
38,kept,29877,1400,604,3,440,0.431429,10.038571,24.062143,27.985714,0.273571,0.252857,0.060000,0.045714,0.097857,0.087857,0.557857,0.951429,1.996890,3.700603,1.857761,0.794759,0.294053,0.750714,0.315787,0.063422,0.083904,0.311037,0.914098,0.485619,fire_plans|fort|shipyard
39,kept,29877,1400,604,3,440,0.431429,10.038571,24.062143,27.985714,0.273571,0.252857,0.060000,0.045714,0.097857,0.087857,0.557857,0.951429,1.996890,3.700603,1.857761,0.794759,0.294053,0.750714,0.315787,0.063422,0.083904,0.311037,0.914098,0.485619,fire_plans|fort|shipyard
40,kept,29877,1400,604,3,440,0.431429,10.038571,24.062143,27.985714,0.273571,0.252857,0.060000,0.045714,0.097857,0.087857,0.557857,0.951429,1.996890,3.700603,1.857761,0.794759,0.294053,0.750714,0.315787,0.063422,0.083904,0.311037,0.914098,0.485619,fire_plans|fort|shipyard
41,kept,29877,1400,604,3,440,0.431429,10.038571,24.062143,27.985714,0.273571,0.252857,0.060000,0.045714,0.097857,0.087857,0.557857,0.951429,1.996890,3.700603,1.857761,0.794759,0.294053,0.750714,0.315787,0.063422,0.083904,0.311037,0.914098,0.485619,fire_plans|fort|shipyard
42,kept,29877,1400,604,3,440,0.431429,10.038571,24.062143,27.985714,0.273571,0.252857,0.060000,0.045714,0.097857,0.087857,0.557857,0.951429,1.996890,3.700603,1.857761,0.794759,0.294053,0.750714,0.315787,0.063422,0.083904,0.311037,0.914098,0.485619,fire_plans|fort|shipyard
43,learned,31645,1400,619,7,413,0.442143,10.315714,22.470714,26.542143,0.263571,0.233571,0.030000,0.027143,0.152143,0.134286,0.621429,1.215000,1.995773,3.910894,1.984352,0.755916,0.191134,0.818091,0.296334,0.041224,0.137753,0.409022,0.771649,0.639251,fire_plans|fort|shipyard
44,kept,31645,1400,619,7,413,0.442143,10.315714,22.470714,26.542143,0.263571,0.233571,0.030000,0.027143,0.152143,0.134286,0.621429,1.215000,1.995773,3.910894,1.984352,0.755916,0.191134,0.818091,0.296334,0.041224,0.137753,0.409022,0.771649,0.639251,fire_plans|fort|shipyard
45,learned,43472,1400,676,2,429,0.482857,10.450714,22.444286,23.689286,0.232857,0.206429,0.026429,0.020000,0.111429,0.099286,0.652143,1.290000,1.794963,4.011743,1.757336,0.855900,0.155303,0.881759,0.216825,0.026796,0.089540,0.412487,0.676594,0.419829,fire_plans|fort|shipyard
46,kept,43472,1400,676,2,429,0.482857,10.450714,22.444286,23.689286,0.232857,0.206429,0.026429,0.020000,0.111429,0.099286,0.652143,1.290000,1.794963,4.011743,1.757336,0.855900,0.155303,0.881759,0.216825,0.026796,0.089540,0.412487,0.676594,0.419829,fire_plans|fort|shipyard
47,learned,55096,1400,723,1,445,0.516429,10.514286,24.838571,22.602143,0.372857,0.340714,0.014286,0.012857,0.072857,0.065000,0.572857,0.965714,1.846834,3.792031,1.539145,0.813487,0.102075,0.923143,0.418835,0.017417,0.058201,0.316561,0.724804,0.272889,fire_plans|fort|shipyard
48,kept,55096,1400,723,1,445,0.516429,10.514286,24.838571,22.602143,0.372857,0.340714,0.014286,0.012857,0.072857,0.065000,0.572857,0.965714,1.846834,3.792031,1.539145,0.813487,0.102075,0.923143,0.418835,0.017417,0.058201,0.316561,0.724804,0.272889,fire_plans|fort|shipyard
49,kept,55096,1400,723,1,445,0.516429,10.514286,24.838571,22.602143,0.372857,0.340714,0.014286,0.012857,0.072857,0.065000,0.572857,0.965714,1.846834,3.792031,1.539145,0.813487,0.102075,0.923143,0.418835,0.017417,0.058201,0.316561,0.724804,0.272889,fire_plans|fort|shipyard
50,kept,55096,1400,723,1,445,0.516429,10.514286,24.838571,22.602143,0.372857,0.340714,0.014286,0.012857,0.072857,0.065000,0.572857,0.965714,1.846834,3.792031,1.539145,0.813487,0.102075,0.923143,0.418835,0.017417,0.058201,0.316561,0.724804,0.272889,fire_plans|fort|shipyard
51,kept,55096,1400,723,1,445,0.516429,10.514286,24.838571,22.602143,0.372857,0.340714,0.014286,0.012857,0.072857,0.065000,0.572857,0.965714,1.846834,3.792031,1.539145,0.813487,0.102075,0.923143,0.418835,0.017417,0.058201,0.316561,0.724804,0.272889,fire_plans|fort|shipyard
52,kept,55096,1400,723,1,445,0.516429,10.514286,24.838571,22.602143,0.372857,0.340714,0.014286,0.012857,0.072857,0.065000,0.572857,0.965714,1.846834,3.792031,1.539145,0.813487,0.102075,0.923143,0.418835,0.017417,0.058201,0.316561,0.724804,0.272889,fire_plans|fort|shipyard
53,kept,55096,1400,723,1,445,0.516429,10.514286,24.838571,22.602143,0.372857,0.340714,0.014286,0.012857,0.072857,0.065000,0.572857,0.965714,1.846834,3.792031,1.539145,0.813487,0.102075,0.923143,0.418835,0.017417,0.058201,0.316561,0.724804,0.272889,fire_plans|fort|shipyard
54,kept,55096,1400,723,1,445,0.516429,10.514286,24.838571,22.602143,0.372857,0.340714,0.014286,0.012857,0.072857,0.065000,0.572857,0.965714,1.846834,3.792031,1.539145,0.813487,0.102075,0.923143,0.418835,0.017417,0.058201,0.316561,0.724804,0.272889,fire_plans|fort|shipyard
55,kept,55096,1400,723,1,445,0.516429,10.514286,24.838571,22.602143,0.372857,0.340714,0.014286,0.012857,0.072857,0.065000,0.572857,0.965714,1.846834,3.792031,1.539145,0.813487,0.102075,0.923143,0.418835,0.017417,0.058201,0.316561,0.724804,0.272889,fire_plans|fort|shipyard
56,kept,55096,1400,723,1,445,0.516429,10.514286,24.838571,22.602143,0.372857,0.340714,0.014286,0.012857,0.072857,0.065000,0.572857,0.965714,1.846834,3.792031,1.539145,0.813487,0.102075,0.923143,0.418835,0.017417,0.058201,0.316561,0.724804,0.272889,fire_plans|fort|shipyard
57,kept,55096,1400,723,1,445,0.516429,10.514286,24.838571,22.602143,0.372857,0.340714,0.014286,0.012857,0.072857,0.065000,0.572857,0.965714,1.846834,3.792031,1.539145,0.813487,0.102075,0.923143,0.418835,0.017417,0.058201,0.316561,0.724804,0.272889,fire_plans|fort|shipyard
58,kept,55096,1400,723,1,445,0.516429,10.514286,24.838571,22.602143,0.372857,0.340714,0.014286,0.012857,0.072857,0.065000,0.572857,0.965714,1.846834,3.792031,1.539145,0.813487,0.102075,0.923143,0.418835,0.017417,0.058201,0.316561,0.724804,0.272889,fire_plans|fort|shipyard
59,kept,55096,1400,723,1,445,0.516429,10.514286,24.838571,22.602143,0.372857,0.340714,0.014286,0.012857,0.072857,0.065000,0.572857,0.965714,1.846834,3.792031,1.539145,0.813487,0.102075,0.923143,0.418835,0.017417,0.058201,0.316561,0.724804,0.272889,fire_plans|fort|shipyard
60,kept,55096,1400,723,1,445,0.516429,10.514286,24.838571,22.602143,0.372857,0.340714,0.014286,0.012857,0.072857,0.065000,0.572857,0.965714,1.846834,3.792031,1.539145,0.813487,0.102075,0.923143,0.418835,0.017417,0.058201,0.316561,0.724804,0.272889,fire_plans|fort|shipyard
61,kept,55096,1400,723,1,445,0.516429,10.514286,24.838571,22.602143,0.372857,0.340714,0.014286,0.012857,0.072857,0.065000,0.572857,0.965714,1.846834,3.792031,1.539145,0.813487,0.102075,0.923143,0.418835,0.017417,0.058201,0.316561,0.724804,0.272889,fire_plans|fort|shipyard
62,kept,55096,1400,723,1,445,0.516429,10.514286,24.838571,22.602143,0.372857,0.340714,0.014286,0.012857,0.072857,0.065000,0.572857,0.965714,1.846834,3.792031,1.539145,0.813487,0.102075,0.923143,0.418835,0.017417,0.058201,0.316561,0.724804,0.272889,fire_plans|fort|shipyard
63,kept,55096,1400,723,1,445,0.516429,10.514286,24.838571,22.602143,0.372857,0.340714,0.014286,0.012857,0.072857,0.065000,0.572857,0.965714,1.846834,3.792031,1.539145,0.813487,0.102075,0.923143,0.418835,0.017417,0.058201,0.316561,0.724804,0.272889,fire_plans|fort|shipyard
64,learned,64639,1400,760,2,510,0.542857,10.554286,25.018571,20.412143,0.307857,0.266429,0.007857,0.005000,0.053571,0.042143,0.463571,0.668571,2.032996,3.932036,1.622192,1.001302,0.066349,0.939711,0.344319,0.011321,0.037831,0.205764,0.750589,0.177378,fire_plans|fort|shipyard
65,kept,64639,1400,760,2,510,0.542857,10.554286,25.018571,20.412143,0.307857,0.266429,0.007857,0.005000,0.053571,0.042143,0.463571,0.668571,2.032996,3.932036,1.622192,1.001302,0.066349,0.939711,0.344319,0.011321,0.037831,0.205764,0.750589,0.177378,fire_plans|fort|shipyard
66,kept,64639,1400,760,2,510,0.542857,10.554286,25.018571,20.412143,0.307857,0.266429,0.007857,0.005000,0.053571,0.042143,0.463571,0.668571,2.032996,3.932036,1.622192,1.001302,0.066349,0.939711,0.344319,0.011321,0.037831,0.205764,0.750589,0.177378,fire_plans|fort|shipyard
67,kept,64639,1400,760,2,510,0.542857,10.554286,25.018571,20.412143,0.307857,0.266429,0.007857,0.005000,0.053571,0.042143,0.463571,0.668571,2.032996,3.932036,1.622192,1.001302,0.066349,0.939711,0.344319,0.011321,0.037831,0.205764,0.750589,0.177378,fire_plans|fort|shipyard
68,kept,64639,1400,760,2,510,0.542857,10.554286,25.018571,20.412143,0.307857,0.266429,0.007857,0.005000,0.053571,0.042143,0.463571,0.668571,2.032996,3.932036,1.622192,1.001302,0.066349,0.939711,0.344319,0.011321,0.037831,0.205764,0.750589,0.177378,fire_plans|fort|shipyard
69,kept,64639,1400,760,2,510,0.542857,10.554286,25.018571,20.412143,0.307857,0.266429,0.007857,0.005000,0.053571,0.042143,0.463571,0.668571,2.032996,3.932036,1.622192,1.001302,0.066349,0.939711,0.344319,0.011321,0.037831,0.205764,0.750589,0.177378,fire_plans|fort|shipyard
70,kept,64639,1400,760,2,510,0.542857,10.554286,25.018571,20.412143,0.307857,0.266429,0.007857,0.005000,0.053571,0.042143,0.463571,0.668571,2.032996,3.932036,1.622192,1.001302,0.066349,0.939711,0.344319,0.011321,0.037831,0.205764,0.750589,0.177378,fire_plans|fort|shipyard
71,kept,64639,1400,760,2,510,0.542857,10.554286,25.018571,20.412143,0.307857,0.266429,0.007857,0.005000,0.053571,0.042143,0.463571,0.668571,2.032996,3.932036,1.622192,1.001302,0.066349,0.939711,0.344319,0.011321,0.037831,0.205764,0.750589,0.177378,fire_plans|fort|shipyard
72,kept,64639,1400,760,2,510,0.542857,10.554286,25.018571,20.412143,0.307857,0.266429,0.007857,0.005000,0.053571,0.042143,0.463571,0.668571,2.032996,3.932036,1.622192,1.001302,0.066349,0.939711,0.344319,0.011321,0.037831,0.205764,0.750589,0.177378,fire_plans|fort|shipyard
73,kept,64639,1400,760,2,510,0.542857,10.554286,25.018571,20.412143,0.307857,0.266429,0.007857,0.005000,0.053571,0.042143,0.463571,0.668571,2.032996,3.932036,1.622192,1.001302,0.066349,0.939711,0.344319,0.011321,0.037831,0.205764,0.750589,0.177378,fire_plans|fort|shipyard
74,kept,64639,1400,760,2,510,0.542857,10.554286,25.018571,20.412143,0.307857,0.266429,0.007857,0.005000,0.053571,0.042143,0.463571,0.668571,2.032996,3.932036,1.622192,1.001302,0.066349,0.939711,0.344319,0.011321,0.037831,0.205764,0.750589,0.177378,fire_plans|fort|shipyard
75,kept,64639,1400,760,2,510,0.542857,10.554286,25.018571,20.412143,0.307857,0.266429,0.007857,0.005000,0.053571,0.042143,0.463571,0.668571,2.032996,3.932036,1.622192,1.001302,0.066349,0.939711,0.344319,0.011321,0.037831,0.205764,0.750589,0.177378,fire_plans|fort|shipyard
76,kept,64639,1400,760,2,510,0.542857,10.554286,25.018571,20.412143,0.307857,0.266429,0.007857,0.005000,0.053571,0.042143,0.463571,0.668571,2.032996,3.932036,1.622192,1.001302,0.066349,0.939711,0.344319,0.011321,0.037831,0.205764,0.750589,0.177378,fire_plans|fort|shipyard
77,kept,64639,1400,760,2,510,0.542857,10.554286,25.018571,20.412143,0.307857,0.266429,0.007857,0.005000,0.053571,0.042143,0.463571,0.668571,2.032996,3.932036,1.622192,1.001302,0.066349,0.939711,0.344319,0.011321,0.037831,0.205764,0.750589,0.177378,fire_plans|fort|shipyard
78,kept,64639,1400,760,2,510,0.542857,10.554286,25.018571,20.412143,0.307857,0.266429,0.007857,0.005000,0.053571,0.042143,0.463571,0.668571,2.032996,3.932036,1.622192,1.001302,0.066349,0.939711,0.344319,0.011321,0.037831,0.205764,0.750589,0.177378,fire_plans|fort|shipyard
79,kept,64639,1400,760,2,510,0.542857,10.554286,25.018571,20.412143,0.307857,0.266429,0.007857,0.005000,0.053571,0.042143,0.463571,0.668571,2.032996,3.932036,1.622192,1.001302,0.066349,0.939711,0.344319,0.011321,0.037831,0.205764,0.750589,0.177378,fire_plans|fort|shipyard
80,kept,64639,1400,760,2,510,0.542857,10.554286,25.018571,20.412143,0.307857,0.266429,0.007857,0.005000,0.053571,0.042143,0.463571,0.668571,2.032996,3.932036,1.622192,1.001302,0.066349,0.939711,0.344319,0.011321,0.037831,0.205764,0.750589,0.177378,fire_plans|fort|shipyard
81,kept,64639,1400,760,2,510,0.542857,10.554286,25.018571,20.412143,0.307857,0.266429,0.007857,0.005000,0.053571,0.042143,0.463571,0.668571,2.032996,3.932036,1.622192,1.001302,0.066349,0.939711,0.344319,0.011321,0.037831,0.205764,0.750589,0.177378,fire_plans|fort|shipyard
82,kept,64639,1400,760,2,510,0.542857,10.554286,25.018571,20.412143,0.307857,0.266429,0.007857,0.005000,0.053571,0.042143,0.463571,0.668571,2.032996,3.932036,1.622192,1.001302,0.066349,0.939711,0.344319,0.011321,0.037831,0.205764,0.750589,0.177378,fire_plans|fort|shipyard
83,kept,64639,1400,760,2,510,0.542857,10.554286,25.018571,20.412143,0.307857,0.266429,0.007857,0.005000,0.053571,0.042143,0.463571,0.668571,2.032996,3.932036,1.622192,1.001302,0.066349,0.939711,0.344319,0.011321,0.037831,0.205764,0.750589,0.177378,fire_plans|fort|shipyard
84,kept,64639,1400,760,2,510,0.542857,10.554286,25.018571,20.412143,0.307857,0.266429,0.007857,0.005000,0.053571,0.042143,0.463571,0.668571,2.032996,3.932036,1.622192,1.001302,0.066349,0.939711,0.344319,0.011321,0.037831,0.205764,0.750589,0.177378,fire_plans|fort|shipyard
85,kept,64639,1400,760,2,510,0.542857,10.554286,25.018571,20.412143,0.307857,0.266429,0.007857,0.005000,0.053571,0.042143,0.463571,0.668571,2.032996,3.932036,1.622192,1.001302,0.066349,0.939711,0.344319,0.011321,0.037831,0.205764,0.750589,0.177378,fire_plans|fort|shipyard
86,learned,70025,1400,786,6,528,0.561429,10.460000,24.725714,19.265000,0.260000,0.202857,0.006429,0.005000,0.027857,0.020714,0.335000,0.447857,1.850182,3.829377,1.590964,0.779994,0.043127,0.960812,0.223808,0.007359,0.024590,0.133747,0.748555,0.115296,shipyard|fort|fire_plans
87,kept,70025,1400,786,6,528,0.561429,10.460000,24.725714,19.265000,0.260000,0.202857,0.006429,0.005000,0.027857,0.020714,0.335000,0.447857,1.850182,3.829377,1.590964,0.779994,0.043127,0.960812,0.223808,0.007359,0.024590,0.133747,0.748555,0.115296,shipyard|fort|fire_plans
88,kept,70025,1400,786,6,528,0.561429,10.460000,24.725714,19.265000,0.260000,0.202857,0.006429,0.005000,0.027857,0.020714,0.335000,0.447857,1.850182,3.829377,1.590964,0.779994,0.043127,0.960812,0.223808,0.007359,0.024590,0.133747,0.748555,0.115296,shipyard|fort|fire_plans
89,kept,70025,1400,786,6,528,0.561429,10.460000,24.725714,19.265000,0.260000,0.202857,0.006429,0.005000,0.027857,0.020714,0.335000,0.447857,1.850182,3.829377,1.590964,0.779994,0.043127,0.960812,0.223808,0.007359,0.024590,0.133747,0.748555,0.115296,shipyard|fort|fire_plans
