generation,status,fitness,games,wins,draws,port_wins,win_rate,avg_turns,avg_assets,avg_opponent_assets,shipyard_started_rate,shipyard_completed_rate,fort_started_rate,fort_completed_rate,trade_guild_started_rate,trade_guild_completed_rate,guard_captain_rate,avg_guard_captains,trade_weight,raid_weight,guard_weight,fire_weight,convoy_bias,ship_bias,shipyard_bias,fort_bias,trade_guild_bias,guard_captain_bias,fire_plans_bias,construction_idle_bias,build_priority
260,kept,114077,1300,1010,8,344,0.776923,11.099231,24.633846,10.051538,0.340769,0.296154,0.110000,0.103077,0.027692,0.025385,0.373846,0.458462,0.043792,4.590098,1.306223,1.280071,0.002525,0.751210,0.273448,0.213383,0.016345,0.111759,0.052971,0.425858,guard_captain
261,kept,114077,1300,1010,8,344,0.776923,11.099231,24.633846,10.051538,0.340769,0.296154,0.110000,0.103077,0.027692,0.025385,0.373846,0.458462,0.043792,4.590098,1.306223,1.280071,0.002525,0.751210,0.273448,0.213383,0.016345,0.111759,0.052971,0.425858,guard_captain
262,kept,114077,1300,1010,8,344,0.776923,11.099231,24.633846,10.051538,0.340769,0.296154,0.110000,0.103077,0.027692,0.025385,0.373846,0.458462,0.043792,4.590098,1.306223,1.280071,0.002525,0.751210,0.273448,0.213383,0.016345,0.111759,0.052971,0.425858,guard_captain
263,kept,114077,1300,1010,8,344,0.776923,11.099231,24.633846,10.051538,0.340769,0.296154,0.110000,0.103077,0.027692,0.025385,0.373846,0.458462,0.043792,4.590098,1.306223,1.280071,0.002525,0.751210,0.273448,0.213383,0.016345,0.111759,0.052971,0.425858,guard_captain
264,kept,114077,1300,1010,8,344,0.776923,11.099231,24.633846,10.051538,0.340769,0.296154,0.110000,0.103077,0.027692,0.025385,0.373846,0.458462,0.043792,4.590098,1.306223,1.280071,0.002525,0.751210,0.273448,0.213383,0.016345,0.111759,0.052971,0.425858,guard_captain
265,kept,114077,1300,1010,8,344,0.776923,11.099231,24.633846,10.051538,0.340769,0.296154,0.110000,0.103077,0.027692,0.025385,0.373846,0.458462,0.043792,4.590098,1.306223,1.280071,0.002525,0.751210,0.273448,0.213383,0.016345,0.111759,0.052971,0.425858,guard_captain
266,kept,114077,1300,1010,8,344,0.776923,11.099231,24.633846,10.051538,0.340769,0.296154,0.110000,0.103077,0.027692,0.025385,0.373846,0.458462,0.043792,4.590098,1.306223,1.280071,0.002525,0.751210,0.273448,0.213383,0.016345,0.111759,0.052971,0.425858,guard_captain
267,kept,114077,1300,1010,8,344,0.776923,11.099231,24.633846,10.051538,0.340769,0.296154,0.110000,0.103077,0.027692,0.025385,0.373846,0.458462,0.043792,4.590098,1.306223,1.280071,0.002525,0.751210,0.273448,0.213383,0.016345,0.111759,0.052971,0.425858,guard_captain
268,kept,114077,1300,1010,8,344,0.776923,11.099231,24.633846,10.051538,0.340769,0.296154,0.110000,0.103077,0.027692,0.025385,0.373846,0.458462,0.043792,4.590098,1.306223,1.280071,0.002525,0.751210,0.273448,0.213383,0.016345,0.111759,0.052971,0.425858,guard_captain
269,kept,114077,1300,1010,8,344,0.776923,11.099231,24.633846,10.051538,0.340769,0.296154,0.110000,0.103077,0.027692,0.025385,0.373846,0.458462,0.043792,4.590098,1.306223,1.280071,0.002525,0.751210,0.273448,0.213383,0.016345,0.111759,0.052971,0.425858,guard_captain
270,learned,122045,1300,1053,4,317,0.810000,11.210000,26.021538,9.413846,0.342308,0.284615,0.206154,0.183077,0.010769,0.008462,0.268462,0.302308,0.028465,4.541828,1.095090,1.129818,0.001641,0.657705,0.253942,0.358248,0.010624,0.072643,0.034431,0.276808,guard_captain
271,kept,122045,1300,1053,4,317,0.810000,11.210000,26.021538,9.413846,0.342308,0.284615,0.206154,0.183077,0.010769,0.008462,0.268462,0.302308,0.028465,4.541828,1.095090,1.129818,0.001641,0.657705,0.253942,0.358248,0.010624,0.072643,0.034431,0.276808,guard_captain
272,kept,122045,1300,1053,4,317,0.810000,11.210000,26.021538,9.413846,0.342308,0.284615,0.206154,0.183077,0.010769,0.008462,0.268462,0.302308,0.028465,4.541828,1.095090,1.129818,0.001641,0.657705,0.253942,0.358248,0.010624,0.072643,0.034431,0.276808,guard_captain
273,learned,123294,1300,1040,5,370,0.800000,11.231538,27.936154,9.633077,0.270769,0.225385,0.355385,0.306923,0.008462,0.007692,0.344615,0.423846,0.018502,4.653594,0.928971,1.359039,0.050240,0.674158,0.165062,0.551691,0.006906,0.093323,0.022380,0.329988,guard_captain
274,learned,124993,1300,1028,2,437,0.790769,11.058462,30.671538,10.380769,0.454615,0.403846,0.346923,0.301538,0.110000,0.089231,0.256923,0.299231,0.044420,4.697560,0.716739,1.238371,0.101749,0.745727,0.321989,0.526814,0.077992,0.060660,0.014547,0.564492,guard_captain
275,learned,127299,1300,1058,6,317,0.813846,11.373846,29.496154,9.493077,0.585385,0.490769,0.270769,0.226923,0.278462,0.216923,0.326154,0.387692,0.028873,4.803414,0.509934,1.362904,0.066137,0.609423,0.548809,0.375375,0.210036,0.098447,0.081657,0.366920,
276,learned,131095,1300,1109,7,256,0.853077,11.493077,26.582308,8.501538,0.606154,0.490000,0.183077,0.155385,0.180769,0.136154,0.416154,0.548462,0.018767,4.581638,0.397278,1.508301,0.042989,0.515242,0.671898,0.305952,0.136524,0.146767,0.282227,0.253016,
277,kept,131095,1300,1109,7,256,0.853077,11.493077,26.582308,8.501538,0.606154,0.490000,0.183077,0.155385,0.180769,0.136154,0.416154,0.548462,0.018767,4.581638,0.397278,1.508301,0.042989,0.515242,0.671898,0.305952,0.136524,0.146767,0.282227,0.253016,
278,kept,131095,1300,1109,7,256,0.853077,11.493077,26.582308,8.501538,0.606154,0.490000,0.183077,0.155385,0.180769,0.136154,0.416154,0.548462,0.018767,4.581638,0.397278,1.508301,0.042989,0.515242,0.671898,0.305952,0.136524,0.146767,0.282227,0.253016,
279,kept,131095,1300,1109,7,256,0.853077,11.493077,26.582308,8.501538,0.606154,0.490000,0.183077,0.155385,0.180769,0.136154,0.416154,0.548462,0.018767,4.581638,0.397278,1.508301,0.042989,0.515242,0.671898,0.305952,0.136524,0.146767,0.282227,0.253016,
280,kept,131095,1300,1109,7,256,0.853077,11.493077,26.582308,8.501538,0.606154,0.490000,0.183077,0.155385,0.180769,0.136154,0.416154,0.548462,0.018767,4.581638,0.397278,1.508301,0.042989,0.515242,0.671898,0.305952,0.136524,0.146767,0.282227,0.253016,
281,learned,137181,1300,1137,9,259,0.874615,11.502308,26.783846,7.179231,0.491538,0.394615,0.279231,0.196923,0.119231,0.070000,0.296154,0.346923,0.018071,4.517773,0.258231,1.335968,0.027943,0.684907,0.468675,0.513081,0.088740,0.095399,0.281983,0.164460,
282,kept,137181,1300,1137,9,259,0.874615,11.502308,26.783846,7.179231,0.491538,0.394615,0.279231,0.196923,0.119231,0.070000,0.296154,0.346923,0.018071,4.517773,0.258231,1.335968,0.027943,0.684907,0.468675,0.513081,0.088740,0.095399,0.281983,0.164460,
283,kept,137181,1300,1137,9,259,0.874615,11.502308,26.783846,7.179231,0.491538,0.394615,0.279231,0.196923,0.119231,0.070000,0.296154,0.346923,0.018071,4.517773,0.258231,1.335968,0.027943,0.684907,0.468675,0.513081,0.088740,0.095399,0.281983,0.164460,
284,kept,137181,1300,1137,9,259,0.874615,11.502308,26.783846,7.179231,0.491538,0.394615,0.279231,0.196923,0.119231,0.070000,0.296154,0.346923,0.018071,4.517773,0.258231,1.335968,0.027943,0.684907,0.468675,0.513081,0.088740,0.095399,0.281983,0.164460,
285,kept,137181,1300,1137,9,259,0.874615,11.502308,26.783846,7.179231,0.491538,0.394615,0.279231,0.196923,0.119231,0.070000,0.296154,0.346923,0.018071,4.517773,0.258231,1.335968,0.027943,0.684907,0.468675,0.513081,0.088740,0.095399,0.281983,0.164460,
286,learned,137321,1300,1143,6,247,0.879231,11.515385,26.610000,7.243846,0.568462,0.433077,0.159231,0.112308,0.283846,0.156154,0.169231,0.190769,0.011746,4.686552,0.262897,1.408589,0.018163,0.795190,0.654639,0.342328,0.281566,0.062009,0.183289,0.110188,
287,kept,137321,1300,1143,6,247,0.879231,11.515385,26.610000,7.243846,0.568462,0.433077,0.159231,0.112308,0.283846,0.156154,0.169231,0.190769,0.011746,4.686552,0.262897,1.408589,0.018163,0.795190,0.654639,0.342328,0.281566,0.062009,0.183289,0.110188,
288,kept,137321,1300,1143,6,247,0.879231,11.515385,26.610000,7.243846,0.568462,0.433077,0.159231,0.112308,0.283846,0.156154,0.169231,0.190769,0.011746,4.686552,0.262897,1.408589,0.018163,0.795190,0.654639,0.342328,0.281566,0.062009,0.183289,0.110188,
289,kept,137321,1300,1143,6,247,0.879231,11.515385,26.610000,7.243846,0.568462,0.433077,0.159231,0.112308,0.283846,0.156154,0.169231,0.190769,0.011746,4.686552,0.262897,1.408589,0.018163,0.795190,0.654639,0.342328,0.281566,0.062009,0.183289,0.110188,
290,kept,137321,1300,1143,6,247,0.879231,11.515385,26.610000,7.243846,0.568462,0.433077,0.159231,0.112308,0.283846,0.156154,0.169231,0.190769,0.011746,4.686552,0.262897,1.408589,0.018163,0.795190,0.654639,0.342328,0.281566,0.062009,0.183289,0.110188,
291,kept,137321,1300,1143,6,247,0.879231,11.515385,26.610000,7.243846,0.568462,0.433077,0.159231,0.112308,0.283846,0.156154,0.169231,0.190769,0.011746,4.686552,0.262897,1.408589,0.018163,0.795190,0.654639,0.342328,0.281566,0.062009,0.183289,0.110188,
292,kept,137321,1300,1143,6,247,0.879231,11.515385,26.610000,7.243846,0.568462,0.433077,0.159231,0.112308,0.283846,0.156154,0.169231,0.190769,0.011746,4.686552,0.262897,1.408589,0.018163,0.795190,0.654639,0.342328,0.281566,0.062009,0.183289,0.110188,
293,kept,137321,1300,1143,6,247,0.879231,11.515385,26.610000,7.243846,0.568462,0.433077,0.159231,0.112308,0.283846,0.156154,0.169231,0.190769,0.011746,4.686552,0.262897,1.408589,0.018163,0.795190,0.654639,0.342328,0.281566,0.062009,0.183289,0.110188,
294,kept,137321,1300,1143,6,247,0.879231,11.515385,26.610000,7.243846,0.568462,0.433077,0.159231,0.112308,0.283846,0.156154,0.169231,0.190769,0.011746,4.686552,0.262897,1.408589,0.018163,0.795190,0.654639,0.342328,0.281566,0.062009,0.183289,0.110188,
295,kept,137321,1300,1143,6,247,0.879231,11.515385,26.610000,7.243846,0.568462,0.433077,0.159231,0.112308,0.283846,0.156154,0.169231,0.190769,0.011746,4.686552,0.262897,1.408589,0.018163,0.795190,0.654639,0.342328,0.281566,0.062009,0.183289,0.110188,
296,kept,137321,1300,1143,6,247,0.879231,11.515385,26.610000,7.243846,0.568462,0.433077,0.159231,0.112308,0.283846,0.156154,0.169231,0.190769,0.011746,4.686552,0.262897,1.408589,0.018163,0.795190,0.654639,0.342328,0.281566,0.062009,0.183289,0.110188,
297,kept,137321,1300,1143,6,247,0.879231,11.515385,26.610000,7.243846,0.568462,0.433077,0.159231,0.112308,0.283846,0.156154,0.169231,0.190769,0.011746,4.686552,0.262897,1.408589,0.018163,0.795190,0.654639,0.342328,0.281566,0.062009,0.183289,0.110188,
298,kept,137321,1300,1143,6,247,0.879231,11.515385,26.610000,7.243846,0.568462,0.433077,0.159231,0.112308,0.283846,0.156154,0.169231,0.190769,0.011746,4.686552,0.262897,1.408589,0.018163,0.795190,0.654639,0.342328,0.281566,0.062009,0.183289,0.110188,
299,learned,139782,1300,1155,8,247,0.888462,11.490769,26.752308,6.893077,0.606154,0.471538,0.186923,0.122308,0.293846,0.159231,0.125385,0.133846,0.086566,4.776754,0.286209,1.246999,0.011806,0.866873,0.769207,0.331098,0.324581,0.040306,0.119138,0.071622,
300,kept,139782,1300,1155,8,247,0.888462,11.490769,26.752308,6.893077,0.606154,0.471538,0.186923,0.122308,0.293846,0.159231,0.125385,0.133846,0.086566,4.776754,0.286209,1.246999,0.011806,0.866873,0.769207,0.331098,0.324581,0.040306,0.119138,0.071622,
301,kept,139782,1300,1155,8,247,0.888462,11.490769,26.752308,6.893077,0.606154,0.471538,0.186923,0.122308,0.293846,0.159231,0.125385,0.133846,0.086566,4.776754,0.286209,1.246999,0.011806,0.866873,0.769207,0.331098,0.324581,0.040306,0.119138,0.071622,
302,kept,139782,1300,1155,8,247,0.888462,11.490769,26.752308,6.893077,0.606154,0.471538,0.186923,0.122308,0.293846,0.159231,0.125385,0.133846,0.086566,4.776754,0.286209,1.246999,0.011806,0.866873,0.769207,0.331098,0.324581,0.040306,0.119138,0.071622,
303,learned,146856,1300,1180,7,291,0.907692,11.403846,28.087692,5.933077,0.670000,0.501538,0.170769,0.093846,0.293846,0.154615,0.065385,0.066923,0.157220,4.850264,0.204461,1.234883,0.007674,0.913468,0.849985,0.343652,0.351801,0.026199,0.077439,0.046554,
304,learned,147576,1300,1190,3,243,0.915385,11.561538,28.335385,5.934615,0.653846,0.506154,0.210769,0.149231,0.361538,0.172308,0.053077,0.054615,0.102193,4.902672,0.132900,1.121377,0.004988,0.943754,0.822134,0.414749,0.405573,0.017029,0.050336,0.030260,
305,kept,147576,1300,1190,3,243,0.915385,11.561538,28.335385,5.934615,0.653846,0.506154,0.210769,0.149231,0.361538,0.172308,0.053077,0.054615,0.102193,4.902672,0.132900,1.121377,0.004988,0.943754,0.822134,0.414749,0.405573,0.017029,0.050336,0.030260,
306,kept,147576,1300,1190,3,243,0.915385,11.561538,28.335385,5.934615,0.653846,0.506154,0.210769,0.149231,0.361538,0.172308,0.053077,0.054615,0.102193,4.902672,0.132900,1.121377,0.004988,0.943754,0.822134,0.414749,0.405573,0.017029,0.050336,0.030260,
307,kept,147576,1300,1190,3,243,0.915385,11.561538,28.335385,5.934615,0.653846,0.506154,0.210769,0.149231,0.361538,0.172308,0.053077,0.054615,0.102193,4.902672,0.132900,1.121377,0.004988,0.943754,0.822134,0.414749,0.405573,0.017029,0.050336,0.030260,
308,kept,147576,1300,1190,3,243,0.915385,11.561538,28.335385,5.934615,0.653846,0.506154,0.210769,0.149231,0.361538,0.172308,0.053077,0.054615,0.102193,4.902672,0.132900,1.121377,0.004988,0.943754,0.822134,0.414749,0.405573,0.017029,0.050336,0.030260,
309,kept,147576,1300,1190,3,243,0.915385,11.561538,28.335385,5.934615,0.653846,0.506154,0.210769,0.149231,0.361538,0.172308,0.053077,0.054615,0.102193,4.902672,0.132900,1.121377,0.004988,0.943754,0.822134,0.414749,0.405573,0.017029,0.050336,0.030260,
310,kept,147576,1300,1190,3,243,0.915385,11.561538,28.335385,5.934615,0.653846,0.506154,0.210769,0.149231,0.361538,0.172308,0.053077,0.054615,0.102193,4.902672,0.132900,1.121377,0.004988,0.943754,0.822134,0.414749,0.405573,0.017029,0.050336,0.030260,
311,kept,147576,1300,1190,3,243,0.915385,11.561538,28.335385,5.934615,0.653846,0.506154,0.210769,0.149231,0.361538,0.172308,0.053077,0.054615,0.102193,4.902672,0.132900,1.121377,0.004988,0.943754,0.822134,0.414749,0.405573,0.017029,0.050336,0.030260,
312,kept,147576,1300,1190,3,243,0.915385,11.561538,28.335385,5.934615,0.653846,0.506154,0.210769,0.149231,0.361538,0.172308,0.053077,0.054615,0.102193,4.902672,0.132900,1.121377,0.004988,0.943754,0.822134,0.414749,0.405573,0.017029,0.050336,0.030260,
313,kept,147576,1300,1190,3,243,0.915385,11.561538,28.335385,5.934615,0.653846,0.506154,0.210769,0.149231,0.361538,0.172308,0.053077,0.054615,0.102193,4.902672,0.132900,1.121377,0.004988,0.943754,0.822134,0.414749,0.405573,0.017029,0.050336,0.030260,
314,kept,147576,1300,1190,3,243,0.915385,11.561538,28.335385,5.934615,0.653846,0.506154,0.210769,0.149231,0.361538,0.172308,0.053077,0.054615,0.102193,4.902672,0.132900,1.121377,0.004988,0.943754,0.822134,0.414749,0.405573,0.017029,0.050336,0.030260,
315,learned,149670,1300,1202,8,270,0.924615,11.556923,27.818462,5.680000,0.648462,0.500000,0.228462,0.163077,0.265385,0.119231,0.026154,0.027692,0.066426,4.771762,0.103577,1.027068,0.003242,0.883949,0.884387,0.554171,0.320246,0.011069,0.032718,0.141580,
316,kept,149670,1300,1202,8,270,0.924615,11.556923,27.818462,5.680000,0.648462,0.500000,0.228462,0.163077,0.265385,0.119231,0.026154,0.027692,0.066426,4.771762,0.103577,1.027068,0.003242,0.883949,0.884387,0.554171,0.320246,0.011069,0.032718,0.141580,
317,kept,149670,1300,1202,8,270,0.924615,11.556923,27.818462,5.680000,0.648462,0.500000,0.228462,0.163077,0.265385,0.119231,0.026154,0.027692,0.066426,4.771762,0.103577,1.027068,0.003242,0.883949,0.884387,0.554171,0.320246,0.011069,0.032718,0.141580,
318,kept,149670,1300,1202,8,270,0.924615,11.556923,27.818462,5.680000,0.648462,0.500000,0.228462,0.163077,0.265385,0.119231,0.026154,0.027692,0.066426,4.771762,0.103577,1.027068,0.003242,0.883949,0.884387,0.554171,0.320246,0.011069,0.032718,0.141580,
319,kept,149670,1300,1202,8,270,0.924615,11.556923,27.818462,5.680000,0.648462,0.500000,0.228462,0.163077,0.265385,0.119231,0.026154,0.027692,0.066426,4.771762,0.103577,1.027068,0.003242,0.883949,0.884387,0.554171,0.320246,0.011069,0.032718,0.141580,
320,learned,151595,1300,1213,10,257,0.933077,11.546154,27.970000,5.493077,0.666923,0.496923,0.265385,0.179231,0.170000,0.074615,0.069231,0.070769,0.043177,4.780706,0.067325,1.135010,0.002107,0.924567,0.924852,0.710211,0.208160,0.025483,0.021267,0.092027,
321,kept,151595,1300,1213,10,257,0.933077,11.546154,27.970000,5.493077,0.666923,0.496923,0.265385,0.179231,0.170000,0.074615,0.069231,0.070769,0.043177,4.780706,0.067325,1.135010,0.002107,0.924567,0.924852,0.710211,0.208160,0.025483,0.021267,0.092027,
322,kept,151595,1300,1213,10,257,0.933077,11.546154,27.970000,5.493077,0.666923,0.496923,0.265385,0.179231,0.170000,0.074615,0.069231,0.070769,0.043177,4.780706,0.067325,1.135010,0.002107,0.924567,0.924852,0.710211,0.208160,0.025483,0.021267,0.092027,
323,kept,151595,1300,1213,10,257,0.933077,11.546154,27.970000,5.493077,0.666923,0.496923,0.265385,0.179231,0.170000,0.074615,0.069231,0.070769,0.043177,4.780706,0.067325,1.135010,0.002107,0.924567,0.924852,0.710211,0.208160,0.025483,0.021267,0.092027,
324,kept,151595,1300,1213,10,257,0.933077,11.546154,27.970000,5.493077,0.666923,0.496923,0.265385,0.179231,0.170000,0.074615,0.069231,0.070769,0.043177,4.780706,0.067325,1.135010,0.002107,0.924567,0.924852,0.710211,0.208160,0.025483,0.021267,0.092027,
325,kept,151595,1300,1213,10,257,0.933077,11.546154,27.970000,5.493077,0.666923,0.496923,0.265385,0.179231,0.170000,0.074615,0.069231,0.070769,0.043177,4.780706,0.067325,1.135010,0.002107,0.924567,0.924852,0.710211,0.208160,0.025483,0.021267,0.092027,
326,learned,153826,1300,1218,3,284,0.936923,11.507692,29.050000,5.330000,0.685385,0.533846,0.306154,0.245385,0.120769,0.076154,0.059231,0.061538,0.189339,4.857459,0.043761,1.247041,0.001370,0.911519,0.943027,0.797547,0.139535,0.016564,0.013823,0.279732,
327,kept,153826,1300,1218,3,284,0.936923,11.507692,29.050000,5.330000,0.685385,0.533846,0.306154,0.245385,0.120769,0.076154,0.059231,0.061538,0.189339,4.857459,0.043761,1.247041,0.001370,0.911519,0.943027,0.797547,0.139535,0.016564,0.013823,0.279732,
328,kept,153826,1300,1218,3,284,0.936923,11.507692,29.050000,5.330000,0.685385,0.533846,0.306154,0.245385,0.120769,0.076154,0.059231,0.061538,0.189339,4.857459,0.043761,1.247041,0.001370,0.911519,0.943027,0.797547,0.139535,0.016564,0.013823,0.279732,
329,kept,153826,1300,1218,3,284,0.936923,11.507692,29.050000,5.330000,0.685385,0.533846,0.306154,0.245385,0.120769,0.076154,0.059231,0.061538,0.189339,4.857459,0.043761,1.247041,0.001370,0.911519,0.943027,0.797547,0.139535,0.016564,0.013823,0.279732,
330,kept,153826,1300,1218,3,284,0.936923,11.507692,29.050000,5.330000,0.685385,0.533846,0.306154,0.245385,0.120769,0.076154,0.059231,0.061538,0.189339,4.857459,0.043761,1.247041,0.001370,0.911519,0.943027,0.797547,0.139535,0.016564,0.013823,0.279732,
331,kept,153826,1300,1218,3,284,0.936923,11.507692,29.050000,5.330000,0.685385,0.533846,0.306154,0.245385,0.120769,0.076154,0.059231,0.061538,0.189339,4.857459,0.043761,1.247041,0.001370,0.911519,0.943027,0.797547,0.139535,0.016564,0.013823,0.279732,
332,kept,153826,1300,1218,3,284,0.936923,11.507692,29.050000,5.330000,0.685385,0.533846,0.306154,0.245385,0.120769,0.076154,0.059231,0.061538,0.189339,4.857459,0.043761,1.247041,0.001370,0.911519,0.943027,0.797547,0.139535,0.016564,0.013823,0.279732,
333,kept,153826,1300,1218,3,284,0.936923,11.507692,29.050000,5.330000,0.685385,0.533846,0.306154,0.245385,0.120769,0.076154,0.059231,0.061538,0.189339,4.857459,0.043761,1.247041,0.001370,0.911519,0.943027,0.797547,0.139535,0.016564,0.013823,0.279732,
334,kept,153826,1300,1218,3,284,0.936923,11.507692,29.050000,5.330000,0.685385,0.533846,0.306154,0.245385,0.120769,0.076154,0.059231,0.061538,0.189339,4.857459,0.043761,1.247041,0.001370,0.911519,0.943027,0.797547,0.139535,0.016564,0.013823,0.279732,
335,kept,153826,1300,1218,3,284,0.936923,11.507692,29.050000,5.330000,0.685385,0.533846,0.306154,0.245385,0.120769,0.076154,0.059231,0.061538,0.189339,4.857459,0.043761,1.247041,0.001370,0.911519,0.943027,0.797547,0.139535,0.016564,0.013823,0.279732,
336,kept,153826,1300,1218,3,284,0.936923,11.507692,29.050000,5.330000,0.685385,0.533846,0.306154,0.245385,0.120769,0.076154,0.059231,0.061538,0.189339,4.857459,0.043761,1.247041,0.001370,0.911519,0.943027,0.797547,0.139535,0.016564,0.013823,0.279732,
337,kept,153826,1300,1218,3,284,0.936923,11.507692,29.050000,5.330000,0.685385,0.533846,0.306154,0.245385,0.120769,0.076154,0.059231,0.061538,0.189339,4.857459,0.043761,1.247041,0.001370,0.911519,0.943027,0.797547,0.139535,0.016564,0.013823,0.279732,
338,kept,153826,1300,1218,3,284,0.936923,11.507692,29.050000,5.330000,0.685385,0.533846,0.306154,0.245385,0.120769,0.076154,0.059231,0.061538,0.189339,4.857459,0.043761,1.247041,0.001370,0.911519,0.943027,0.797547,0.139535,0.016564,0.013823,0.279732,
339,kept,153826,1300,1218,3,284,0.936923,11.507692,29.050000,5.330000,0.685385,0.533846,0.306154,0.245385,0.120769,0.076154,0.059231,0.061538,0.189339,4.857459,0.043761,1.247041,0.001370,0.911519,0.943027,0.797547,0.139535,0.016564,0.013823,0.279732,
340,kept,153826,1300,1218,3,284,0.936923,11.507692,29.050000,5.330000,0.685385,0.533846,0.306154,0.245385,0.120769,0.076154,0.059231,0.061538,0.189339,4.857459,0.043761,1.247041,0.001370,0.911519,0.943027,0.797547,0.139535,0.016564,0.013823,0.279732,
341,kept,153826,1300,1218,3,284,0.936923,11.507692,29.050000,5.330000,0.685385,0.533846,0.306154,0.245385,0.120769,0.076154,0.059231,0.061538,0.189339,4.857459,0.043761,1.247041,0.001370,0.911519,0.943027,0.797547,0.139535,0.016564,0.013823,0.279732,
342,kept,153826,1300,1218,3,284,0.936923,11.507692,29.050000,5.330000,0.685385,0.533846,0.306154,0.245385,0.120769,0.076154,0.059231,0.061538,0.189339,4.857459,0.043761,1.247041,0.001370,0.911519,0.943027,0.797547,0.139535,0.016564,0.013823,0.279732,
343,kept,153826,1300,1218,3,284,0.936923,11.507692,29.050000,5.330000,0.685385,0.533846,0.306154,0.245385,0.120769,0.076154,0.059231,0.061538,0.189339,4.857459,0.043761,1.247041,0.001370,0.911519,0.943027,0.797547,0.139535,0.016564,0.013823,0.279732,
344,kept,153826,1300,1218,3,284,0.936923,11.507692,29.050000,5.330000,0.685385,0.533846,0.306154,0.245385,0.120769,0.076154,0.059231,0.061538,0.189339,4.857459,0.043761,1.247041,0.001370,0.911519,0.943027,0.797547,0.139535,0.016564,0.013823,0.279732,
345,learned,155893,1300,1214,9,335,0.933846,11.420769,29.996923,5.167692,0.676923,0.543077,0.305385,0.260000,0.099231,0.081538,0.090769,0.093077,0.262712,4.907348,0.028445,1.335355,0.000890,0.720502,0.905249,0.668904,0.090698,0.029229,0.008985,0.455441,
346,kept,155893,1300,1214,9,335,0.933846,11.420769,29.996923,5.167692,0.676923,0.543077,0.305385,0.260000,0.099231,0.081538,0.090769,0.093077,0.262712,4.907348,0.028445,1.335355,0.000890,0.720502,0.905249,0.668904,0.090698,0.029229,0.008985,0.455441,
347,kept,155893,1300,1214,9,335,0.933846,11.420769,29.996923,5.167692,0.676923,0.543077,0.305385,0.260000,0.099231,0.081538,0.090769,0.093077,0.262712,4.907348,0.028445,1.335355,0.000890,0.720502,0.905249,0.668904,0.090698,0.029229,0.008985,0.455441,
348,kept,155893,1300,1214,9,335,0.933846,11.420769,29.996923,5.167692,0.676923,0.543077,0.305385,0.260000,0.099231,0.081538,0.090769,0.093077,0.262712,4.907348,0.028445,1.335355,0.000890,0.720502,0.905249,0.668904,0.090698,0.029229,0.008985,0.455441,
349,kept,155893,1300,1214,9,335,0.933846,11.420769,29.996923,5.167692,0.676923,0.543077,0.305385,0.260000,0.099231,0.081538,0.090769,0.093077,0.262712,4.907348,0.028445,1.335355,0.000890,0.720502,0.905249,0.668904,0.090698,0.029229,0.008985,0.455441,
350,kept,155893,1300,1214,9,335,0.933846,11.420769,29.996923,5.167692,0.676923,0.543077,0.305385,0.260000,0.099231,0.081538,0.090769,0.093077,0.262712,4.907348,0.028445,1.335355,0.000890,0.720502,0.905249,0.668904,0.090698,0.029229,0.008985,0.455441,
351,kept,155893,1300,1214,9,335,0.933846,11.420769,29.996923,5.167692,0.676923,0.543077,0.305385,0.260000,0.099231,0.081538,0.090769,0.093077,0.262712,4.907348,0.028445,1.335355,0.000890,0.720502,0.905249,0.668904,0.090698,0.029229,0.008985,0.455441,
352,kept,155893,1300,1214,9,335,0.933846,11.420769,29.996923,5.167692,0.676923,0.543077,0.305385,0.260000,0.099231,0.081538,0.090769,0.093077,0.262712,4.907348,0.028445,1.335355,0.000890,0.720502,0.905249,0.668904,0.090698,0.029229,0.008985,0.455441,
353,kept,155893,1300,1214,9,335,0.933846,11.420769,29.996923,5.167692,0.676923,0.543077,0.305385,0.260000,0.099231,0.081538,0.090769,0.093077,0.262712,4.907348,0.028445,1.335355,0.000890,0.720502,0.905249,0.668904,0.090698,0.029229,0.008985,0.455441,
354,kept,155893,1300,1214,9,335,0.933846,11.420769,29.996923,5.167692,0.676923,0.543077,0.305385,0.260000,0.099231,0.081538,0.090769,0.093077,0.262712,4.907348,0.028445,1.335355,0.000890,0.720502,0.905249,0.668904,0.090698,0.029229,0.008985,0.455441,
355,kept,155893,1300,1214,9,335,0.933846,11.420769,29.996923,5.167692,0.676923,0.543077,0.305385,0.260000,0.099231,0.081538,0.090769,0.093077,0.262712,4.907348,0.028445,1.335355,0.000890,0.720502,0.905249,0.668904,0.090698,0.029229,0.008985,0.455441,
356,kept,155893,1300,1214,9,335,0.933846,11.420769,29.996923,5.167692,0.676923,0.543077,0.305385,0.260000,0.099231,0.081538,0.090769,0.093077,0.262712,4.907348,0.028445,1.335355,0.000890,0.720502,0.905249,0.668904,0.090698,0.029229,0.008985,0.455441,
357,kept,155893,1300,1214,9,335,0.933846,11.420769,29.996923,5.167692,0.676923,0.543077,0.305385,0.260000,0.099231,0.081538,0.090769,0.093077,0.262712,4.907348,0.028445,1.335355,0.000890,0.720502,0.905249,0.668904,0.090698,0.029229,0.008985,0.455441,
