generation,status,fitness,games,wins,draws,port_wins,win_rate,avg_turns,avg_assets,avg_opponent_assets,shipyard_started_rate,shipyard_completed_rate,fort_started_rate,fort_completed_rate,trade_guild_started_rate,trade_guild_completed_rate,guard_captain_rate,avg_guard_captains,trade_weight,raid_weight,guard_weight,fire_weight,convoy_bias,ship_bias,shipyard_bias,fort_bias,trade_guild_bias,guard_captain_bias,fire_plans_bias,construction_idle_bias,build_priority
10,kept,-51378,1200,275,1,160,0.229167,9.845833,20.207500,57.164167,0.276667,0.232500,0.425000,0.229167,0.224167,0.120000,0.875833,2.444167,1.860135,4.199425,2.121313,1.067833,0.754025,0.450309,0.608864,0.461669,0.158707,0.533126,0.850142,0.764394,guard_captain|fort|shipyard
11,kept,-51378,1200,275,1,160,0.229167,9.845833,20.207500,57.164167,0.276667,0.232500,0.425000,0.229167,0.224167,0.120000,0.875833,2.444167,1.860135,4.199425,2.121313,1.067833,0.754025,0.450309,0.608864,0.461669,0.158707,0.533126,0.850142,0.764394,guard_captain|fort|shipyard
12,kept,-51378,1200,275,1,160,0.229167,9.845833,20.207500,57.164167,0.276667,0.232500,0.425000,0.229167,0.224167,0.120000,0.875833,2.444167,1.860135,4.199425,2.121313,1.067833,0.754025,0.450309,0.608864,0.461669,0.158707,0.533126,0.850142,0.764394,guard_captain|fort|shipyard
13,learned,-50302,1200,277,1,174,0.230833,10.015000,20.586667,57.055000,0.268333,0.222500,0.401667,0.220000,0.317500,0.136667,0.831667,2.225000,1.812053,4.325934,2.011164,1.129012,0.691148,0.422951,0.677106,0.496161,0.119030,0.497558,0.750284,0.627780,trade_guild|guard_captain|fort|shipyard
14,learned,-42465,1200,302,2,180,0.251667,10.085000,20.624167,53.611667,0.290833,0.239167,0.364167,0.167500,0.254167,0.120833,0.890833,2.527500,1.929044,4.204300,1.928155,1.050868,0.629381,0.326158,0.597735,0.379508,0.089272,0.560792,0.704170,0.531063,trade_guild|guard_captain|fort|shipyard
15,kept,-42465,1200,302,2,180,0.251667,10.085000,20.624167,53.611667,0.290833,0.239167,0.364167,0.167500,0.254167,0.120833,0.890833,2.527500,1.929044,4.204300,1.928155,1.050868,0.629381,0.326158,0.597735,0.379508,0.089272,0.560792,0.704170,0.531063,trade_guild|guard_captain|fort|shipyard
16,kept,-42465,1200,302,2,180,0.251667,10.085000,20.624167,53.611667,0.290833,0.239167,0.364167,0.167500,0.254167,0.120833,0.890833,2.527500,1.929044,4.204300,1.928155,1.050868,0.629381,0.326158,0.597735,0.379508,0.089272,0.560792,0.704170,0.531063,trade_guild|guard_captain|fort|shipyard
17,kept,-42465,1200,302,2,180,0.251667,10.085000,20.624167,53.611667,0.290833,0.239167,0.364167,0.167500,0.254167,0.120833,0.890833,2.527500,1.929044,4.204300,1.928155,1.050868,0.629381,0.326158,0.597735,0.379508,0.089272,0.560792,0.704170,0.531063,trade_guild|guard_captain|fort|shipyard
18,learned,-31586,1200,348,1,206,0.290000,10.453333,21.790833,51.345833,0.315000,0.276667,0.345833,0.160000,0.210000,0.084167,0.878333,2.411667,1.934140,4.195440,1.915803,1.026659,0.513990,0.432294,0.561683,0.310359,0.066954,0.472563,0.597068,0.508928,trade_guild|guard_captain|fort|shipyard|fire_plans
19,kept,-31586,1200,348,1,206,0.290000,10.453333,21.790833,51.345833,0.315000,0.276667,0.345833,0.160000,0.210000,0.084167,0.878333,2.411667,1.934140,4.195440,1.915803,1.026659,0.513990,0.432294,0.561683,0.310359,0.066954,0.472563,0.597068,0.508928,trade_guild|guard_captain|fort|shipyard|fire_plans
20,learned,-27899,1200,351,0,245,0.292500,9.981667,21.878333,49.140000,0.311667,0.244167,0.353333,0.115000,0.253333,0.058333,0.859167,2.316667,1.849783,4.214774,1.885714,0.924732,0.598782,0.473105,0.537633,0.295738,0.084242,0.469439,0.525213,0.381696,trade_guild|guard_captain|fort|fire_plans|shipyard
21,learned,-20966,1200,372,1,263,0.310000,10.387500,23.569167,47.786667,0.312500,0.248333,0.320000,0.120000,0.200833,0.070000,0.896667,2.561667,1.923091,4.144821,1.735776,0.921523,0.499316,0.375200,0.411483,0.221804,0.063181,0.483594,0.643910,0.492462,trade_guild|guard_captain|fort|shipyard
22,kept,-20966,1200,372,1,263,0.310000,10.387500,23.569167,47.786667,0.312500,0.248333,0.320000,0.120000,0.200833,0.070000,0.896667,2.561667,1.923091,4.144821,1.735776,0.921523,0.499316,0.375200,0.411483,0.221804,0.063181,0.483594,0.643910,0.492462,trade_guild|guard_captain|fort|shipyard
23,learned,-12059,1200,402,1,300,0.335000,10.046667,25.211667,45.969167,0.365000,0.301667,0.240000,0.090833,0.153333,0.047500,0.822500,1.924167,1.846320,4.190700,1.708305,0.951797,0.600176,0.440173,0.551930,0.166353,0.047386,0.362696,0.565032,0.388198,trade_guild|guard_captain|shipyard
24,learned,-1843,1200,439,0,343,0.365833,9.945000,26.169167,43.209167,0.389167,0.304167,0.163333,0.044167,0.079167,0.027500,0.832500,2.028333,1.712942,4.137209,1.785626,1.038923,0.621436,0.580130,0.493982,0.124764,0.035539,0.391324,0.673774,0.365391,guard_captain|shipyard
25,learned,25428,1200,531,4,397,0.442500,10.320000,29.990833,35.946667,0.423333,0.312500,0.233333,0.044167,0.081667,0.016667,0.774167,1.723333,1.654231,4.281531,1.675793,1.087743,0.473823,0.479033,0.370486,0.123534,0.026655,0.293493,0.587468,0.274043,guard_captain|shipyard
26,kept,25428,1200,531,4,397,0.442500,10.320000,29.990833,35.946667,0.423333,0.312500,0.233333,0.044167,0.081667,0.016667,0.774167,1.723333,1.654231,4.281531,1.675793,1.087743,0.473823,0.479033,0.370486,0.123534,0.026655,0.293493,0.587468,0.274043,guard_captain|shipyard
27,kept,25428,1200,531,4,397,0.442500,10.320000,29.990833,35.946667,0.423333,0.312500,0.233333,0.044167,0.081667,0.016667,0.774167,1.723333,1.654231,4.281531,1.675793,1.087743,0.473823,0.479033,0.370486,0.123534,0.026655,0.293493,0.587468,0.274043,guard_captain|shipyard
28,kept,25428,1200,531,4,397,0.442500,10.320000,29.990833,35.946667,0.423333,0.312500,0.233333,0.044167,0.081667,0.016667,0.774167,1.723333,1.654231,4.281531,1.675793,1.087743,0.473823,0.479033,0.370486,0.123534,0.026655,0.293493,0.587468,0.274043,guard_captain|shipyard
29,kept,25428,1200,531,4,397,0.442500,10.320000,29.990833,35.946667,0.423333,0.312500,0.233333,0.044167,0.081667,0.016667,0.774167,1.723333,1.654231,4.281531,1.675793,1.087743,0.473823,0.479033,0.370486,0.123534,0.026655,0.293493,0.587468,0.274043,guard_captain|shipyard
30,kept,25428,1200,531,4,397,0.442500,10.320000,29.990833,35.946667,0.423333,0.312500,0.233333,0.044167,0.081667,0.016667,0.774167,1.723333,1.654231,4.281531,1.675793,1.087743,0.473823,0.479033,0.370486,0.123534,0.026655,0.293493,0.587468,0.274043,guard_captain|shipyard
31,kept,25428,1200,531,4,397,0.442500,10.320000,29.990833,35.946667,0.423333,0.312500,0.233333,0.044167,0.081667,0.016667,0.774167,1.723333,1.654231,4.281531,1.675793,1.087743,0.473823,0.479033,0.370486,0.123534,0.026655,0.293493,0.587468,0.274043,guard_captain|shipyard
32,kept,25428,1200,531,4,397,0.442500,10.320000,29.990833,35.946667,0.423333,0.312500,0.233333,0.044167,0.081667,0.016667,0.774167,1.723333,1.654231,4.281531,1.675793,1.087743,0.473823,0.479033,0.370486,0.123534,0.026655,0.293493,0.587468,0.274043,guard_captain|shipyard
33,kept,25428,1200,531,4,397,0.442500,10.320000,29.990833,35.946667,0.423333,0.312500,0.233333,0.044167,0.081667,0.016667,0.774167,1.723333,1.654231,4.281531,1.675793,1.087743,0.473823,0.479033,0.370486,0.123534,0.026655,0.293493,0.587468,0.274043,guard_captain|shipyard
34,kept,25428,1200,531,4,397,0.442500,10.320000,29.990833,35.946667,0.423333,0.312500,0.233333,0.044167,0.081667,0.016667,0.774167,1.723333,1.654231,4.281531,1.675793,1.087743,0.473823,0.479033,0.370486,0.123534,0.026655,0.293493,0.587468,0.274043,guard_captain|shipyard
35,learned,34398,1200,564,3,432,0.470000,10.537500,31.484167,34.194167,0.454167,0.361667,0.184167,0.052500,0.062500,0.019167,0.713333,1.331667,1.739009,4.390545,1.607749,1.100510,0.360606,0.455649,0.427561,0.092650,0.019991,0.227172,0.690601,0.338080,guard_captain|shipyard
36,kept,34398,1200,564,3,432,0.470000,10.537500,31.484167,34.194167,0.454167,0.361667,0.184167,0.052500,0.062500,0.019167,0.713333,1.331667,1.739009,4.390545,1.607749,1.100510,0.360606,0.455649,0.427561,0.092650,0.019991,0.227172,0.690601,0.338080,guard_captain|shipyard
37,kept,34398,1200,564,3,432,0.470000,10.537500,31.484167,34.194167,0.454167,0.361667,0.184167,0.052500,0.062500,0.019167,0.713333,1.331667,1.739009,4.390545,1.607749,1.100510,0.360606,0.455649,0.427561,0.092650,0.019991,0.227172,0.690601,0.338080,guard_captain|shipyard
38,kept,34398,1200,564,3,432,0.470000,10.537500,31.484167,34.194167,0.454167,0.361667,0.184167,0.052500,0.062500,0.019167,0.713333,1.331667,1.739009,4.390545,1.607749,1.100510,0.360606,0.455649,0.427561,0.092650,0.019991,0.227172,0.690601,0.338080,guard_captain|shipyard
39,kept,34398,1200,564,3,432,0.470000,10.537500,31.484167,34.194167,0.454167,0.361667,0.184167,0.052500,0.062500,0.019167,0.713333,1.331667,1.739009,4.390545,1.607749,1.100510,0.360606,0.455649,0.427561,0.092650,0.019991,0.227172,0.690601,0.338080,guard_captain|shipyard
40,kept,34398,1200,564,3,432,0.470000,10.537500,31.484167,34.194167,0.454167,0.361667,0.184167,0.052500,0.062500,0.019167,0.713333,1.331667,1.739009,4.390545,1.607749,1.100510,0.360606,0.455649,0.427561,0.092650,0.019991,0.227172,0.690601,0.338080,guard_captain|shipyard
41,kept,34398,1200,564,3,432,0.470000,10.537500,31.484167,34.194167,0.454167,0.361667,0.184167,0.052500,0.062500,0.019167,0.713333,1.331667,1.739009,4.390545,1.607749,1.100510,0.360606,0.455649,0.427561,0.092650,0.019991,0.227172,0.690601,0.338080,guard_captain|shipyard
42,kept,34398,1200,564,3,432,0.470000,10.537500,31.484167,34.194167,0.454167,0.361667,0.184167,0.052500,0.062500,0.019167,0.713333,1.331667,1.739009,4.390545,1.607749,1.100510,0.360606,0.455649,0.427561,0.092650,0.019991,0.227172,0.690601,0.338080,guard_captain|shipyard
43,learned,50198,1200,620,1,463,0.516667,10.654167,33.177500,29.525000,0.484167,0.351667,0.223333,0.038333,0.044167,0.012500,0.633333,1.063333,1.690988,4.272977,1.498101,1.001116,0.294926,0.508898,0.373169,0.115963,0.014993,0.170379,0.673001,0.300754,guard_captain|shipyard
44,kept,50198,1200,620,1,463,0.516667,10.654167,33.177500,29.525000,0.484167,0.351667,0.223333,0.038333,0.044167,0.012500,0.633333,1.063333,1.690988,4.272977,1.498101,1.001116,0.294926,0.508898,0.373169,0.115963,0.014993,0.170379,0.673001,0.300754,guard_captain|shipyard
45,learned,54035,1200,635,2,504,0.529167,10.433333,33.830000,29.300833,0.474167,0.329167,0.161667,0.030833,0.030000,0.003333,0.551667,0.850000,1.582935,4.255950,1.373927,1.081507,0.356107,0.631674,0.344108,0.086972,0.011245,0.127784,0.600897,0.268801,guard_captain|shipyard
46,kept,54035,1200,635,2,504,0.529167,10.433333,33.830000,29.300833,0.474167,0.329167,0.161667,0.030833,0.030000,0.003333,0.551667,0.850000,1.582935,4.255950,1.373927,1.081507,0.356107,0.631674,0.344108,0.086972,0.011245,0.127784,0.600897,0.268801,guard_captain|shipyard
47,kept,54035,1200,635,2,504,0.529167,10.433333,33.830000,29.300833,0.474167,0.329167,0.161667,0.030833,0.030000,0.003333,0.551667,0.850000,1.582935,4.255950,1.373927,1.081507,0.356107,0.631674,0.344108,0.086972,0.011245,0.127784,0.600897,0.268801,guard_captain|shipyard
48,kept,54035,1200,635,2,504,0.529167,10.433333,33.830000,29.300833,0.474167,0.329167,0.161667,0.030833,0.030000,0.003333,0.551667,0.850000,1.582935,4.255950,1.373927,1.081507,0.356107,0.631674,0.344108,0.086972,0.011245,0.127784,0.600897,0.268801,guard_captain|shipyard
49,kept,54035,1200,635,2,504,0.529167,10.433333,33.830000,29.300833,0.474167,0.329167,0.161667,0.030833,0.030000,0.003333,0.551667,0.850000,1.582935,4.255950,1.373927,1.081507,0.356107,0.631674,0.344108,0.086972,0.011245,0.127784,0.600897,0.268801,guard_captain|shipyard
50,learned,67287,1200,689,1,533,0.574167,10.576667,35.104167,26.135833,0.537500,0.359167,0.147500,0.017500,0.023333,0.002500,0.560000,0.820833,1.538670,4.164483,1.392862,1.095690,0.273472,0.723755,0.427894,0.070800,0.008434,0.133595,0.643786,0.201600,guard_captain|shipyard
51,kept,67287,1200,689,1,533,0.574167,10.576667,35.104167,26.135833,0.537500,0.359167,0.147500,0.017500,0.023333,0.002500,0.560000,0.820833,1.538670,4.164483,1.392862,1.095690,0.273472,0.723755,0.427894,0.070800,0.008434,0.133595,0.643786,0.201600,guard_captain|shipyard
52,learned,67344,1200,689,4,518,0.574167,10.729167,32.870833,23.842500,0.542500,0.295000,0.101667,0.005833,0.027500,0.001667,0.643333,1.045000,1.410220,4.016522,1.265366,1.202763,0.205104,0.662408,0.441170,0.053100,0.006325,0.157400,0.696831,0.151200,guard_captain|shipyard
53,learned,76939,1200,732,1,546,0.610000,10.735000,34.435833,22.603333,0.530833,0.270833,0.081667,0.002500,0.010000,0.000000,0.499167,0.707500,1.455483,4.105492,1.311856,1.151613,0.183009,0.746806,0.396055,0.039825,0.004744,0.118050,0.772623,0.129678,guard_captain|shipyard
54,kept,76939,1200,732,1,546,0.610000,10.735000,34.435833,22.603333,0.530833,0.270833,0.081667,0.002500,0.010000,0.000000,0.499167,0.707500,1.455483,4.105492,1.311856,1.151613,0.183009,0.746806,0.396055,0.039825,0.004744,0.118050,0.772623,0.129678,guard_captain|shipyard
55,kept,76939,1200,732,1,546,0.610000,10.735000,34.435833,22.603333,0.530833,0.270833,0.081667,0.002500,0.010000,0.000000,0.499167,0.707500,1.455483,4.105492,1.311856,1.151613,0.183009,0.746806,0.396055,0.039825,0.004744,0.118050,0.772623,0.129678,guard_captain|shipyard
56,kept,76939,1200,732,1,546,0.610000,10.735000,34.435833,22.603333,0.530833,0.270833,0.081667,0.002500,0.010000,0.000000,0.499167,0.707500,1.455483,4.105492,1.311856,1.151613,0.183009,0.746806,0.396055,0.039825,0.004744,0.118050,0.772623,0.129678,guard_captain|shipyard
57,kept,76939,1200,732,1,546,0.610000,10.735000,34.435833,22.603333,0.530833,0.270833,0.081667,0.002500,0.010000,0.000000,0.499167,0.707500,1.455483,4.105492,1.311856,1.151613,0.183009,0.746806,0.396055,0.039825,0.004744,0.118050,0.772623,0.129678,guard_captain|shipyard
58,kept,76939,1200,732,1,546,0.610000,10.735000,34.435833,22.603333,0.530833,0.270833,0.081667,0.002500,0.010000,0.000000,0.499167,0.707500,1.455483,4.105492,1.311856,1.151613,0.183009,0.746806,0.396055,0.039825,0.004744,0.118050,0.772623,0.129678,guard_captain|shipyard
59,kept,76939,1200,732,1,546,0.610000,10.735000,34.435833,22.603333,0.530833,0.270833,0.081667,0.002500,0.010000,0.000000,0.499167,0.707500,1.455483,4.105492,1.311856,1.151613,0.183009,0.746806,0.396055,0.039825,0.004744,0.118050,0.772623,0.129678,guard_captain|shipyard
60,kept,76939,1200,732,1,546,0.610000,10.735000,34.435833,22.603333,0.530833,0.270833,0.081667,0.002500,0.010000,0.000000,0.499167,0.707500,1.455483,4.105492,1.311856,1.151613,0.183009,0.746806,0.396055,0.039825,0.004744,0.118050,0.772623,0.129678,guard_captain|shipyard
61,kept,76939,1200,732,1,546,0.610000,10.735000,34.435833,22.603333,0.530833,0.270833,0.081667,0.002500,0.010000,0.000000,0.499167,0.707500,1.455483,4.105492,1.311856,1.151613,0.183009,0.746806,0.396055,0.039825,0.004744,0.118050,0.772623,0.129678,guard_captain|shipyard
62,kept,76939,1200,732,1,546,0.610000,10.735000,34.435833,22.603333,0.530833,0.270833,0.081667,0.002500,0.010000,0.000000,0.499167,0.707500,1.455483,4.105492,1.311856,1.151613,0.183009,0.746806,0.396055,0.039825,0.004744,0.118050,0.772623,0.129678,guard_captain|shipyard
63,kept,76939,1200,732,1,546,0.610000,10.735000,34.435833,22.603333,0.530833,0.270833,0.081667,0.002500,0.010000,0.000000,0.499167,0.707500,1.455483,4.105492,1.311856,1.151613,0.183009,0.746806,0.396055,0.039825,0.004744,0.118050,0.772623,0.129678,guard_captain|shipyard
64,kept,76939,1200,732,1,546,0.610000,10.735000,34.435833,22.603333,0.530833,0.270833,0.081667,0.002500,0.010000,0.000000,0.499167,0.707500,1.455483,4.105492,1.311856,1.151613,0.183009,0.746806,0.396055,0.039825,0.004744,0.118050,0.772623,0.129678,guard_captain|shipyard
65,kept,76939,1200,732,1,546,0.610000,10.735000,34.435833,22.603333,0.530833,0.270833,0.081667,0.002500,0.010000,0.000000,0.499167,0.707500,1.455483,4.105492,1.311856,1.151613,0.183009,0.746806,0.396055,0.039825,0.004744,0.118050,0.772623,0.129678,guard_captain|shipyard
66,learned,82421,1200,750,1,548,0.625000,10.824167,34.635000,20.359167,0.591667,0.354167,0.095833,0.005833,0.009167,0.001667,0.410000,0.537500,1.463052,4.227238,1.208154,1.289425,0.137257,0.792013,0.496167,0.046244,0.003558,0.088538,0.829090,0.177247,guard_captain
67,kept,82421,1200,750,1,548,0.625000,10.824167,34.635000,20.359167,0.591667,0.354167,0.095833,0.005833,0.009167,0.001667,0.410000,0.537500,1.463052,4.227238,1.208154,1.289425,0.137257,0.792013,0.496167,0.046244,0.003558,0.088538,0.829090,0.177247,guard_captain
68,kept,82421,1200,750,1,548,0.625000,10.824167,34.635000,20.359167,0.591667,0.354167,0.095833,0.005833,0.009167,0.001667,0.410000,0.537500,1.463052,4.227238,1.208154,1.289425,0.137257,0.792013,0.496167,0.046244,0.003558,0.088538,0.829090,0.177247,guard_captain
69,learned,83523,1200,755,3,521,0.629167,11.059167,34.130833,19.299167,0.633333,0.367500,0.178333,0.005833,0.006667,0.000833,0.300000,0.355833,1.499493,4.344790,1.069121,1.411639,0.102942,0.844010,0.621379,0.102312,0.002668,0.066403,0.871818,0.147790,
70,kept,83523,1200,755,3,521,0.629167,11.059167,34.130833,19.299167,0.633333,0.367500,0.178333,0.005833,0.006667,0.000833,0.300000,0.355833,1.499493,4.344790,1.069121,1.411639,0.102942,0.844010,0.621379,0.102312,0.002668,0.066403,0.871818,0.147790,
71,kept,83523,1200,755,3,521,0.629167,11.059167,34.130833,19.299167,0.633333,0.367500,0.178333,0.005833,0.006667,0.000833,0.300000,0.355833,1.499493,4.344790,1.069121,1.411639,0.102942,0.844010,0.621379,0.102312,0.002668,0.066403,0.871818,0.147790,
72,kept,83523,1200,755,3,521,0.629167,11.059167,34.130833,19.299167,0.633333,0.367500,0.178333,0.005833,0.006667,0.000833,0.300000,0.355833,1.499493,4.344790,1.069121,1.411639,0.102942,0.844010,0.621379,0.102312,0.002668,0.066403,0.871818,0.147790,
73,kept,83523,1200,755,3,521,0.629167,11.059167,34.130833,19.299167,0.633333,0.367500,0.178333,0.005833,0.006667,0.000833,0.300000,0.355833,1.499493,4.344790,1.069121,1.411639,0.102942,0.844010,0.621379,0.102312,0.002668,0.066403,0.871818,0.147790,
74,kept,83523,1200,755,3,521,0.629167,11.059167,34.130833,19.299167,0.633333,0.367500,0.178333,0.005833,0.006667,0.000833,0.300000,0.355833,1.499493,4.344790,1.069121,1.411639,0.102942,0.844010,0.621379,0.102312,0.002668,0.066403,0.871818,0.147790,
75,kept,83523,1200,755,3,521,0.629167,11.059167,34.130833,19.299167,0.633333,0.367500,0.178333,0.005833,0.006667,0.000833,0.300000,0.355833,1.499493,4.344790,1.069121,1.411639,0.102942,0.844010,0.621379,0.102312,0.002668,0.066403,0.871818,0.147790,
76,kept,83523,1200,755,3,521,0.629167,11.059167,34.130833,19.299167,0.633333,0.367500,0.178333,0.005833,0.006667,0.000833,0.300000,0.355833,1.499493,4.344790,1.069121,1.411639,0.102942,0.844010,0.621379,0.102312,0.002668,0.066403,0.871818,0.147790,
77,kept,83523,1200,755,3,521,0.629167,11.059167,34.130833,19.299167,0.633333,0.367500,0.178333,0.005833,0.006667,0.000833,0.300000,0.355833,1.499493,4.344790,1.069121,1.411639,0.102942,0.844010,0.621379,0.102312,0.002668,0.066403,0.871818,0.147790,
78,kept,83523,1200,755,3,521,0.629167,11.059167,34.130833,19.299167,0.633333,0.367500,0.178333,0.005833,0.006667,0.000833,0.300000,0.355833,1.499493,4.344790,1.069121,1.411639,0.102942,0.844010,0.621379,0.102312,0.002668,0.066403,0.871818,0.147790,
79,kept,83523,1200,755,3,521,0.629167,11.059167,34.130833,19.299167,0.633333,0.367500,0.178333,0.005833,0.006667,0.000833,0.300000,0.355833,1.499493,4.344790,1.069121,1.411639,0.102942,0.844010,0.621379,0.102312,0.002668,0.066403,0.871818,0.147790,
80,kept,83523,1200,755,3,521,0.629167,11.059167,34.130833,19.299167,0.633333,0.367500,0.178333,0.005833,0.006667,0.000833,0.300000,0.355833,1.499493,4.344790,1.069121,1.411639,0.102942,0.844010,0.621379,0.102312,0.002668,0.066403,0.871818,0.147790,
81,kept,83523,1200,755,3,521,0.629167,11.059167,34.130833,19.299167,0.633333,0.367500,0.178333,0.005833,0.006667,0.000833,0.300000,0.355833,1.499493,4.344790,1.069121,1.411639,0.102942,0.844010,0.621379,0.102312,0.002668,0.066403,0.871818,0.147790,
82,kept,83523,1200,755,3,521,0.629167,11.059167,34.130833,19.299167,0.633333,0.367500,0.178333,0.005833,0.006667,0.000833,0.300000,0.355833,1.499493,4.344790,1.069121,1.411639,0.102942,0.844010,0.621379,0.102312,0.002668,0.066403,0.871818,0.147790,
83,kept,83523,1200,755,3,521,0.629167,11.059167,34.130833,19.299167,0.633333,0.367500,0.178333,0.005833,0.006667,0.000833,0.300000,0.355833,1.499493,4.344790,1.069121,1.411639,0.102942,0.844010,0.621379,0.102312,0.002668,0.066403,0.871818,0.147790,
84,kept,83523,1200,755,3,521,0.629167,11.059167,34.130833,19.299167,0.633333,0.367500,0.178333,0.005833,0.006667,0.000833,0.300000,0.355833,1.499493,4.344790,1.069121,1.411639,0.102942,0.844010,0.621379,0.102312,0.002668,0.066403,0.871818,0.147790,
85,kept,83523,1200,755,3,521,0.629167,11.059167,34.130833,19.299167,0.633333,0.367500,0.178333,0.005833,0.006667,0.000833,0.300000,0.355833,1.499493,4.344790,1.069121,1.411639,0.102942,0.844010,0.621379,0.102312,0.002668,0.066403,0.871818,0.147790,
86,kept,83523,1200,755,3,521,0.629167,11.059167,34.130833,19.299167,0.633333,0.367500,0.178333,0.005833,0.006667,0.000833,0.300000,0.355833,1.499493,4.344790,1.069121,1.411639,0.102942,0.844010,0.621379,0.102312,0.002668,0.066403,0.871818,0.147790,
87,kept,83523,1200,755,3,521,0.629167,11.059167,34.130833,19.299167,0.633333,0.367500,0.178333,0.005833,0.006667,0.000833,0.300000,0.355833,1.499493,4.344790,1.069121,1.411639,0.102942,0.844010,0.621379,0.102312,0.002668,0.066403,0.871818,0.147790,
88,kept,83523,1200,755,3,521,0.629167,11.059167,34.130833,19.299167,0.633333,0.367500,0.178333,0.005833,0.006667,0.000833,0.300000,0.355833,1.499493,4.344790,1.069121,1.411639,0.102942,0.844010,0.621379,0.102312,0.002668,0.066403,0.871818,0.147790,
89,kept,83523,1200,755,3,521,0.629167,11.059167,34.130833,19.299167,0.633333,0.367500,0.178333,0.005833,0.006667,0.000833,0.300000,0.355833,1.499493,4.344790,1.069121,1.411639,0.102942,0.844010,0.621379,0.102312,0.002668,0.066403,0.871818,0.147790,
90,kept,83523,1200,755,3,521,0.629167,11.059167,34.130833,19.299167,0.633333,0.367500,0.178333,0.005833,0.006667,0.000833,0.300000,0.355833,1.499493,4.344790,1.069121,1.411639,0.102942,0.844010,0.621379,0.102312,0.002668,0.066403,0.871818,0.147790,
91,kept,83523,1200,755,3,521,0.629167,11.059167,34.130833,19.299167,0.633333,0.367500,0.178333,0.005833,0.006667,0.000833,0.300000,0.355833,1.499493,4.344790,1.069121,1.411639,0.102942,0.844010,0.621379,0.102312,0.002668,0.066403,0.871818,0.147790,
