generation,status,fitness,games,wins,draws,port_wins,win_rate,avg_turns,avg_assets,avg_opponent_assets,trade_weight,raid_weight,guard_weight,fire_weight,convoy_bias,ship_bias,build_priority
58,kept,118542,1100,841,0,743,0.764545,9.692727,45.320000,14.722727,3.108607,4.466189,2.517683,4.820041,0.030557,0.933444,
59,kept,118542,1100,841,0,743,0.764545,9.692727,45.320000,14.722727,3.108607,4.466189,2.517683,4.820041,0.030557,0.933444,
60,kept,118542,1100,841,0,743,0.764545,9.692727,45.320000,14.722727,3.108607,4.466189,2.517683,4.820041,0.030557,0.933444,
61,kept,118542,1100,841,0,743,0.764545,9.692727,45.320000,14.722727,3.108607,4.466189,2.517683,4.820041,0.030557,0.933444,
62,kept,118542,1100,841,0,743,0.764545,9.692727,45.320000,14.722727,3.108607,4.466189,2.517683,4.820041,0.030557,0.933444,
63,kept,118542,1100,841,0,743,0.764545,9.692727,45.320000,14.722727,3.108607,4.466189,2.517683,4.820041,0.030557,0.933444,
64,kept,118542,1100,841,0,743,0.764545,9.692727,45.320000,14.722727,3.108607,4.466189,2.517683,4.820041,0.030557,0.933444,
65,kept,118542,1100,841,0,743,0.764545,9.692727,45.320000,14.722727,3.108607,4.466189,2.517683,4.820041,0.030557,0.933444,
66,kept,118542,1100,841,0,743,0.764545,9.692727,45.320000,14.722727,3.108607,4.466189,2.517683,4.820041,0.030557,0.933444,
67,kept,118542,1100,841,0,743,0.764545,9.692727,45.320000,14.722727,3.108607,4.466189,2.517683,4.820041,0.030557,0.933444,
68,kept,118542,1100,841,0,743,0.764545,9.692727,45.320000,14.722727,3.108607,4.466189,2.517683,4.820041,0.030557,0.933444,
69,kept,118542,1100,841,0,743,0.764545,9.692727,45.320000,14.722727,3.108607,4.466189,2.517683,4.820041,0.030557,0.933444,
70,kept,118542,1100,841,0,743,0.764545,9.692727,45.320000,14.722727,3.108607,4.466189,2.517683,4.820041,0.030557,0.933444,
71,kept,118542,1100,841,0,743,0.764545,9.692727,45.320000,14.722727,3.108607,4.466189,2.517683,4.820041,0.030557,0.933444,
72,kept,118542,1100,841,0,743,0.764545,9.692727,45.320000,14.722727,3.108607,4.466189,2.517683,4.820041,0.030557,0.933444,
73,kept,118542,1100,841,0,743,0.764545,9.692727,45.320000,14.722727,3.108607,4.466189,2.517683,4.820041,0.030557,0.933444,
74,kept,118542,1100,841,0,743,0.764545,9.692727,45.320000,14.722727,3.108607,4.466189,2.517683,4.820041,0.030557,0.933444,
75,kept,118542,1100,841,0,743,0.764545,9.692727,45.320000,14.722727,3.108607,4.466189,2.517683,4.820041,0.030557,0.933444,
76,kept,118542,1100,841,0,743,0.764545,9.692727,45.320000,14.722727,3.108607,4.466189,2.517683,4.820041,0.030557,0.933444,
77,kept,118542,1100,841,0,743,0.764545,9.692727,45.320000,14.722727,3.108607,4.466189,2.517683,4.820041,0.030557,0.933444,
78,kept,118542,1100,841,0,743,0.764545,9.692727,45.320000,14.722727,3.108607,4.466189,2.517683,4.820041,0.030557,0.933444,
79,kept,118542,1100,841,0,743,0.764545,9.692727,45.320000,14.722727,3.108607,4.466189,2.517683,4.820041,0.030557,0.933444,
80,kept,118542,1100,841,0,743,0.764545,9.692727,45.320000,14.722727,3.108607,4.466189,2.517683,4.820041,0.030557,0.933444,
81,learned,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
82,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
83,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
84,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
85,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
86,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
87,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
88,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
89,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
90,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
91,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
92,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
93,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
94,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
95,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
96,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
97,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
98,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
99,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
100,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
101,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
102,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
103,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
104,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
105,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
106,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
107,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
108,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
109,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
110,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
111,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
112,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
113,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
114,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
115,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
116,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
117,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
118,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
119,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
120,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
121,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
122,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
123,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
124,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
125,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
126,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
127,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
128,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
129,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
130,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
131,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
132,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
133,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
134,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
135,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
136,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
137,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
138,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
139,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
140,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
141,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
142,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
143,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
144,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
145,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
146,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
147,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
148,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
149,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
150,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
151,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
152,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
153,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
154,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
155,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
156,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
157,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
158,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
159,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
160,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
161,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
162,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
163,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
164,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
165,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
166,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
167,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
168,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
169,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
170,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
171,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
172,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
173,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
174,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
175,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
176,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
177,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
178,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
179,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
180,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
181,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
182,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
183,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
184,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
185,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
186,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
187,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
188,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
189,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
190,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
191,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
192,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
193,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
194,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
195,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
196,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
197,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
198,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
199,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
200,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
201,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
202,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
