generation,status,fitness,games,wins,draws,port_wins,win_rate,avg_turns,avg_assets,avg_opponent_assets,trade_weight,raid_weight,guard_weight,fire_weight,convoy_bias,ship_bias,build_priority
264,kept,69737,500,444,0,420,0.888000,8.854000,49.824000,7.270000,1.376487,2.927584,1.628128,3.296709,0.159741,0.894105,
265,kept,69737,500,444,0,420,0.888000,8.854000,49.824000,7.270000,1.376487,2.927584,1.628128,3.296709,0.159741,0.894105,
266,kept,69737,500,444,0,420,0.888000,8.854000,49.824000,7.270000,1.376487,2.927584,1.628128,3.296709,0.159741,0.894105,
267,kept,69737,500,444,0,420,0.888000,8.854000,49.824000,7.270000,1.376487,2.927584,1.628128,3.296709,0.159741,0.894105,
268,kept,69737,500,444,0,420,0.888000,8.854000,49.824000,7.270000,1.376487,2.927584,1.628128,3.296709,0.159741,0.894105,
269,learned,70584,500,448,0,432,0.896000,8.728000,49.834000,7.066000,1.360165,2.880174,1.602259,3.250975,0.151754,0.894551,
270,kept,70584,500,448,0,432,0.896000,8.728000,49.834000,7.066000,1.360165,2.880174,1.602259,3.250975,0.151754,0.894551,
271,learned,69506,500,445,0,422,0.890000,8.824000,49.546000,7.794000,1.319676,2.872664,1.639297,3.212726,0.155422,0.899823,
272,learned,70298,500,446,0,428,0.892000,8.834000,50.062000,7.186000,1.309655,2.901498,1.618257,3.229596,0.175822,0.904832,
273,kept,70298,500,446,0,428,0.892000,8.834000,50.062000,7.186000,1.309655,2.901498,1.618257,3.229596,0.175822,0.904832,
274,learned,70718,500,449,1,430,0.898000,8.880000,49.764000,7.088000,1.317707,2.949143,1.577320,3.255191,0.167031,0.873957,
275,learned,71432,500,452,0,430,0.904000,8.904000,50.266000,6.862000,1.330665,2.908852,1.622047,3.257994,0.163595,0.868809,
276,kept,71432,500,452,0,430,0.904000,8.904000,50.266000,6.862000,1.330665,2.908852,1.622047,3.257994,0.163595,0.868809,
277,learned,72119,500,454,0,429,0.908000,8.864000,50.890000,6.642000,1.331814,2.934484,1.603969,3.220810,0.155415,0.844663,
278,kept,72119,500,454,0,429,0.908000,8.864000,50.890000,6.642000,1.331814,2.934484,1.603969,3.220810,0.155415,0.844663,
279,kept,72119,500,454,0,429,0.908000,8.864000,50.890000,6.642000,1.331814,2.934484,1.603969,3.220810,0.155415,0.844663,
280,kept,72119,500,454,0,429,0.908000,8.864000,50.890000,6.642000,1.331814,2.934484,1.603969,3.220810,0.155415,0.844663,
281,kept,72119,500,454,0,429,0.908000,8.864000,50.890000,6.642000,1.331814,2.934484,1.603969,3.220810,0.155415,0.844663,
282,kept,72119,500,454,0,429,0.908000,8.864000,50.890000,6.642000,1.331814,2.934484,1.603969,3.220810,0.155415,0.844663,
283,kept,72119,500,454,0,429,0.908000,8.864000,50.890000,6.642000,1.331814,2.934484,1.603969,3.220810,0.155415,0.844663,
284,kept,72119,500,454,0,429,0.908000,8.864000,50.890000,6.642000,1.331814,2.934484,1.603969,3.220810,0.155415,0.844663,
285,kept,72119,500,454,0,429,0.908000,8.864000,50.890000,6.642000,1.331814,2.934484,1.603969,3.220810,0.155415,0.844663,
286,kept,72119,500,454,0,429,0.908000,8.864000,50.890000,6.642000,1.331814,2.934484,1.603969,3.220810,0.155415,0.844663,
287,kept,72119,500,454,0,429,0.908000,8.864000,50.890000,6.642000,1.331814,2.934484,1.603969,3.220810,0.155415,0.844663,
288,learned,72184,500,453,0,434,0.906000,8.796000,50.890000,6.382000,1.369924,2.963360,1.568159,3.217032,0.147645,0.841687,
289,kept,72184,500,453,0,434,0.906000,8.796000,50.890000,6.382000,1.369924,2.963360,1.568159,3.217032,0.147645,0.841687,
290,learned,73188,500,459,0,432,0.918000,8.832000,50.378000,5.482000,1.334744,3.004547,1.557364,3.183853,0.140262,0.849602,
291,kept,73188,500,459,0,432,0.918000,8.832000,50.378000,5.482000,1.334744,3.004547,1.557364,3.183853,0.140262,0.849602,
292,learned,71297,500,451,0,437,0.902000,8.828000,49.584000,6.380000,1.305148,3.043056,1.547712,3.178721,0.133249,0.819595,
293,kept,71297,500,451,0,437,0.902000,8.828000,49.584000,6.380000,1.305148,3.043056,1.547712,3.178721,0.133249,0.819595,
294,learned,70285,500,449,0,428,0.898000,8.794000,49.196000,7.186000,1.268529,3.091430,1.575060,3.148658,0.126587,0.826695,
295,learned,75345,500,466,0,439,0.932000,8.756000,52.098000,5.058000,1.275470,3.097462,1.525996,3.121034,0.143510,0.821523,
296,kept,75345,500,466,0,439,0.932000,8.756000,52.098000,5.058000,1.275470,3.097462,1.525996,3.121034,0.143510,0.821523,
297,kept,75345,500,466,0,439,0.932000,8.756000,52.098000,5.058000,1.275470,3.097462,1.525996,3.121034,0.143510,0.821523,
298,kept,75345,500,466,0,439,0.932000,8.756000,52.098000,5.058000,1.275470,3.097462,1.525996,3.121034,0.143510,0.821523,
299,kept,75345,500,466,0,439,0.932000,8.756000,52.098000,5.058000,1.275470,3.097462,1.525996,3.121034,0.143510,0.821523,
300,kept,75345,500,466,0,439,0.932000,8.756000,52.098000,5.058000,1.275470,3.097462,1.525996,3.121034,0.143510,0.821523,
301,kept,75345,500,466,0,439,0.932000,8.756000,52.098000,5.058000,1.275470,3.097462,1.525996,3.121034,0.143510,0.821523,
302,kept,75345,500,466,0,439,0.932000,8.756000,52.098000,5.058000,1.275470,3.097462,1.525996,3.121034,0.143510,0.821523,
303,kept,75345,500,466,0,439,0.932000,8.756000,52.098000,5.058000,1.275470,3.097462,1.525996,3.121034,0.143510,0.821523,
304,kept,75345,500,466,0,439,0.932000,8.756000,52.098000,5.058000,1.275470,3.097462,1.525996,3.121034,0.143510,0.821523,
305,kept,75345,500,466,0,439,0.932000,8.756000,52.098000,5.058000,1.275470,3.097462,1.525996,3.121034,0.143510,0.821523,
306,kept,75345,500,466,0,439,0.932000,8.756000,52.098000,5.058000,1.275470,3.097462,1.525996,3.121034,0.143510,0.821523,
307,kept,75345,500,466,0,439,0.932000,8.756000,52.098000,5.058000,1.275470,3.097462,1.525996,3.121034,0.143510,0.821523,
308,kept,75345,500,466,0,439,0.932000,8.756000,52.098000,5.058000,1.275470,3.097462,1.525996,3.121034,0.143510,0.821523,
309,kept,75345,500,466,0,439,0.932000,8.756000,52.098000,5.058000,1.275470,3.097462,1.525996,3.121034,0.143510,0.821523,
310,kept,75345,500,466,0,439,0.932000,8.756000,52.098000,5.058000,1.275470,3.097462,1.525996,3.121034,0.143510,0.821523,
311,kept,75345,500,466,0,439,0.932000,8.756000,52.098000,5.058000,1.275470,3.097462,1.525996,3.121034,0.143510,0.821523,
312,kept,75345,500,466,0,439,0.932000,8.756000,52.098000,5.058000,1.275470,3.097462,1.525996,3.121034,0.143510,0.821523,
313,kept,75345,500,466,0,439,0.932000,8.756000,52.098000,5.058000,1.275470,3.097462,1.525996,3.121034,0.143510,0.821523,
314,kept,75345,500,466,0,439,0.932000,8.756000,52.098000,5.058000,1.275470,3.097462,1.525996,3.121034,0.143510,0.821523,
315,kept,75345,500,466,0,439,0.932000,8.756000,52.098000,5.058000,1.275470,3.097462,1.525996,3.121034,0.143510,0.821523,
316,kept,75345,500,466,0,439,0.932000,8.756000,52.098000,5.058000,1.275470,3.097462,1.525996,3.121034,0.143510,0.821523,
317,kept,75345,500,466,0,439,0.932000,8.756000,52.098000,5.058000,1.275470,3.097462,1.525996,3.121034,0.143510,0.821523,
318,kept,75345,500,466,0,439,0.932000,8.756000,52.098000,5.058000,1.275470,3.097462,1.525996,3.121034,0.143510,0.821523,
319,kept,75345,500,466,0,439,0.932000,8.756000,52.098000,5.058000,1.275470,3.097462,1.525996,3.121034,0.143510,0.821523,
320,kept,75345,500,466,0,439,0.932000,8.756000,52.098000,5.058000,1.275470,3.097462,1.525996,3.121034,0.143510,0.821523,
321,kept,75345,500,466,0,439,0.932000,8.756000,52.098000,5.058000,1.275470,3.097462,1.525996,3.121034,0.143510,0.821523,
322,kept,75345,500,466,0,439,0.932000,8.756000,52.098000,5.058000,1.275470,3.097462,1.525996,3.121034,0.143510,0.821523,
323,kept,75345,500,466,0,439,0.932000,8.756000,52.098000,5.058000,1.275470,3.097462,1.525996,3.121034,0.143510,0.821523,
324,learned,73356,500,461,0,435,0.922000,8.786000,50.168000,5.586000,1.278315,3.142927,1.529072,3.104850,0.136335,0.830447,
325,kept,73356,500,461,0,435,0.922000,8.786000,50.168000,5.586000,1.278315,3.142927,1.529072,3.104850,0.136335,0.830447,
326,kept,73356,500,461,0,435,0.922000,8.786000,50.168000,5.586000,1.278315,3.142927,1.529072,3.104850,0.136335,0.830447,
327,kept,73356,500,461,0,435,0.922000,8.786000,50.168000,5.586000,1.278315,3.142927,1.529072,3.104850,0.136335,0.830447,
328,kept,73356,500,461,0,435,0.922000,8.786000,50.168000,5.586000,1.278315,3.142927,1.529072,3.104850,0.136335,0.830447,
329,kept,73356,500,461,0,435,0.922000,8.786000,50.168000,5.586000,1.278315,3.142927,1.529072,3.104850,0.136335,0.830447,
330,kept,73356,500,461,0,435,0.922000,8.786000,50.168000,5.586000,1.278315,3.142927,1.529072,3.104850,0.136335,0.830447,
331,kept,73356,500,461,0,435,0.922000,8.786000,50.168000,5.586000,1.278315,3.142927,1.529072,3.104850,0.136335,0.830447,
332,kept,73356,500,461,0,435,0.922000,8.786000,50.168000,5.586000,1.278315,3.142927,1.529072,3.104850,0.136335,0.830447,
333,kept,73356,500,461,0,435,0.922000,8.786000,50.168000,5.586000,1.278315,3.142927,1.529072,3.104850,0.136335,0.830447,
334,kept,73356,500,461,0,435,0.922000,8.786000,50.168000,5.586000,1.278315,3.142927,1.529072,3.104850,0.136335,0.830447,
335,kept,73356,500,461,0,435,0.922000,8.786000,50.168000,5.586000,1.278315,3.142927,1.529072,3.104850,0.136335,0.830447,
336,kept,73356,500,461,0,435,0.922000,8.786000,50.168000,5.586000,1.278315,3.142927,1.529072,3.104850,0.136335,0.830447,
337,kept,73356,500,461,0,435,0.922000,8.786000,50.168000,5.586000,1.278315,3.142927,1.529072,3.104850,0.136335,0.830447,
338,kept,73356,500,461,0,435,0.922000,8.786000,50.168000,5.586000,1.278315,3.142927,1.529072,3.104850,0.136335,0.830447,
339,kept,73356,500,461,0,435,0.922000,8.786000,50.168000,5.586000,1.278315,3.142927,1.529072,3.104850,0.136335,0.830447,
340,kept,73356,500,461,0,435,0.922000,8.786000,50.168000,5.586000,1.278315,3.142927,1.529072,3.104850,0.136335,0.830447,
341,kept,73356,500,461,0,435,0.922000,8.786000,50.168000,5.586000,1.278315,3.142927,1.529072,3.104850,0.136335,0.830447,
342,kept,73356,500,461,0,435,0.922000,8.786000,50.168000,5.586000,1.278315,3.142927,1.529072,3.104850,0.136335,0.830447,
343,kept,73356,500,461,0,435,0.922000,8.786000,50.168000,5.586000,1.278315,3.142927,1.529072,3.104850,0.136335,0.830447,
344,kept,73356,500,461,0,435,0.922000,8.786000,50.168000,5.586000,1.278315,3.142927,1.529072,3.104850,0.136335,0.830447,
345,kept,73356,500,461,0,435,0.922000,8.786000,50.168000,5.586000,1.278315,3.142927,1.529072,3.104850,0.136335,0.830447,
346,learned,72798,500,457,0,436,0.914000,8.892000,50.432000,5.876000,1.265223,3.175914,1.542336,3.128001,0.129518,0.828401,
347,kept,72798,500,457,0,436,0.914000,8.892000,50.432000,5.876000,1.265223,3.175914,1.542336,3.128001,0.129518,0.828401,
348,kept,72798,500,457,0,436,0.914000,8.892000,50.432000,5.876000,1.265223,3.175914,1.542336,3.128001,0.129518,0.828401,
349,kept,72798,500,457,0,436,0.914000,8.892000,50.432000,5.876000,1.265223,3.175914,1.542336,3.128001,0.129518,0.828401,
350,kept,72798,500,457,0,436,0.914000,8.892000,50.432000,5.876000,1.265223,3.175914,1.542336,3.128001,0.129518,0.828401,
351,kept,72798,500,457,0,436,0.914000,8.892000,50.432000,5.876000,1.265223,3.175914,1.542336,3.128001,0.129518,0.828401,
352,kept,72798,500,457,0,436,0.914000,8.892000,50.432000,5.876000,1.265223,3.175914,1.542336,3.128001,0.129518,0.828401,
353,kept,72798,500,457,0,436,0.914000,8.892000,50.432000,5.876000,1.265223,3.175914,1.542336,3.128001,0.129518,0.828401,
354,learned,72935,500,459,0,439,0.918000,8.748000,50.110000,5.930000,1.291183,3.138516,1.531606,3.100657,0.123042,0.819368,
355,kept,72935,500,459,0,439,0.918000,8.748000,50.110000,5.930000,1.291183,3.138516,1.531606,3.100657,0.123042,0.819368,
356,learned,71319,500,451,0,432,0.902000,8.868000,50.338000,6.940000,1.333299,3.184030,1.538069,3.118837,0.116890,0.828399,
357,learned,70480,500,449,2,426,0.898000,8.872000,48.720000,6.540000,1.346338,3.134261,1.493561,3.087481,0.111045,0.812820,
358,learned,72204,500,458,0,436,0.916000,8.790000,49.392000,6.304000,1.354796,3.118953,1.464944,3.089659,0.105493,0.790064,
359,kept,72204,500,458,0,436,0.916000,8.790000,49.392000,6.304000,1.354796,3.118953,1.464944,3.089659,0.105493,0.790064,
360,learned,76450,500,472,0,451,0.944000,8.716000,51.482000,4.272000,1.326056,3.151105,1.492891,3.066871,0.100219,0.783510,
361,kept,76450,500,472,0,451,0.944000,8.716000,51.482000,4.272000,1.326056,3.151105,1.492891,3.066871,0.100219,0.783510,
362,kept,76450,500,472,0,451,0.944000,8.716000,51.482000,4.272000,1.326056,3.151105,1.492891,3.066871,0.100219,0.783510,
363,kept,76450,500,472,0,451,0.944000,8.716000,51.482000,4.272000,1.326056,3.151105,1.492891,3.066871,0.100219,0.783510,
364,kept,76450,500,472,0,451,0.944000,8.716000,51.482000,4.272000,1.326056,3.151105,1.492891,3.066871,0.100219,0.783510,
365,kept,76450,500,472,0,451,0.944000,8.716000,51.482000,4.272000,1.326056,3.151105,1.492891,3.066871,0.100219,0.783510,
366,kept,76450,500,472,0,451,0.944000,8.716000,51.482000,4.272000,1.326056,3.151105,1.492891,3.066871,0.100219,0.783510,
367,kept,76450,500,472,0,451,0.944000,8.716000,51.482000,4.272000,1.326056,3.151105,1.492891,3.066871,0.100219,0.783510,
368,kept,76450,500,472,0,451,0.944000,8.716000,51.482000,4.272000,1.326056,3.151105,1.492891,3.066871,0.100219,0.783510,
369,learned,72565,500,455,0,439,0.910000,8.918000,50.724000,6.164000,1.280144,3.190433,1.452822,3.074933,0.095208,0.794335,
370,kept,72565,500,455,0,439,0.910000,8.918000,50.724000,6.164000,1.280144,3.190433,1.452822,3.074933,0.095208,0.794335,
371,kept,72565,500,455,0,439,0.910000,8.918000,50.724000,6.164000,1.280144,3.190433,1.452822,3.074933,0.095208,0.794335,
372,kept,72565,500,455,0,439,0.910000,8.918000,50.724000,6.164000,1.280144,3.190433,1.452822,3.074933,0.095208,0.794335,
373,learned,71029,500,454,0,432,0.908000,8.772000,48.430000,6.452000,1.265210,3.147099,1.426254,3.037552,0.090447,0.804618,
374,learned,70738,500,451,0,422,0.902000,9.006000,48.944000,6.408000,1.300170,3.181377,1.390001,3.020790,0.085925,0.764387,
375,kept,70738,500,451,0,422,0.902000,9.006000,48.944000,6.408000,1.300170,3.181377,1.390001,3.020790,0.085925,0.764387,
376,kept,70738,500,451,0,422,0.902000,9.006000,48.944000,6.408000,1.300170,3.181377,1.390001,3.020790,0.085925,0.764387,
377,kept,70738,500,451,0,422,0.902000,9.006000,48.944000,6.408000,1.300170,3.181377,1.390001,3.020790,0.085925,0.764387,
378,learned,73390,500,463,0,435,0.926000,8.774000,49.614000,5.524000,1.349098,3.154940,1.421217,3.032601,0.081629,0.776168,
379,kept,73390,500,463,0,435,0.926000,8.774000,49.614000,5.524000,1.349098,3.154940,1.421217,3.032601,0.081629,0.776168,
380,learned,74933,500,467,1,450,0.934000,8.686000,50.382000,4.916000,1.345942,3.131172,1.402107,3.024659,0.077547,0.787359,
381,kept,74933,500,467,1,450,0.934000,8.686000,50.382000,4.916000,1.345942,3.131172,1.402107,3.024659,0.077547,0.787359,
382,kept,74933,500,467,1,450,0.934000,8.686000,50.382000,4.916000,1.345942,3.131172,1.402107,3.024659,0.077547,0.787359,
383,learned,72218,500,458,0,439,0.916000,8.914000,48.510000,5.484000,1.297120,3.128248,1.361962,3.013852,0.073670,0.761246,
384,learned,73550,500,463,0,437,0.926000,8.740000,49.130000,4.780000,1.255795,3.116978,1.341794,2.998458,0.085221,0.773183,
385,kept,73550,500,463,0,437,0.926000,8.740000,49.130000,4.780000,1.255795,3.116978,1.341794,2.998458,0.085221,0.773183,
386,kept,73550,500,463,0,437,0.926000,8.740000,49.130000,4.780000,1.255795,3.116978,1.341794,2.998458,0.085221,0.773183,
387,learned,71649,500,455,0,441,0.910000,8.792000,48.762000,6.094000,1.263064,3.142942,1.297619,3.034735,0.080960,0.771941,
388,kept,71649,500,455,0,441,0.910000,8.792000,48.762000,6.094000,1.263064,3.142942,1.297619,3.034735,0.080960,0.771941,
389,kept,71649,500,455,0,441,0.910000,8.792000,48.762000,6.094000,1.263064,3.142942,1.297619,3.034735,0.080960,0.771941,
390,learned,75363,500,468,1,445,0.936000,8.756000,50.840000,4.644000,1.262164,3.176763,1.318459,2.995280,0.076912,0.783344,
391,kept,75363,500,468,1,445,0.936000,8.756000,50.840000,4.644000,1.262164,3.176763,1.318459,2.995280,0.076912,0.783344,
392,kept,75363,500,468,1,445,0.936000,8.756000,50.840000,4.644000,1.262164,3.176763,1.318459,2.995280,0.076912,0.783344,
393,kept,75363,500,468,1,445,0.936000,8.756000,50.840000,4.644000,1.262164,3.176763,1.318459,2.995280,0.076912,0.783344,
394,kept,75363,500,468,1,445,0.936000,8.756000,50.840000,4.644000,1.262164,3.176763,1.318459,2.995280,0.076912,0.783344,
395,kept,75363,500,468,1,445,0.936000,8.756000,50.840000,4.644000,1.262164,3.176763,1.318459,2.995280,0.076912,0.783344,
396,kept,75363,500,468,1,445,0.936000,8.756000,50.840000,4.644000,1.262164,3.176763,1.318459,2.995280,0.076912,0.783344,
397,kept,75363,500,468,1,445,0.936000,8.756000,50.840000,4.644000,1.262164,3.176763,1.318459,2.995280,0.076912,0.783344,
398,kept,75363,500,468,1,445,0.936000,8.756000,50.840000,4.644000,1.262164,3.176763,1.318459,2.995280,0.076912,0.783344,
399,kept,75363,500,468,1,445,0.936000,8.756000,50.840000,4.644000,1.262164,3.176763,1.318459,2.995280,0.076912,0.783344,
400,kept,75363,500,468,1,445,0.936000,8.756000,50.840000,4.644000,1.262164,3.176763,1.318459,2.995280,0.076912,0.783344,
401,learned,73041,500,461,0,441,0.922000,8.700000,49.312000,5.540000,1.306895,3.142363,1.274519,3.011332,0.073066,0.794177,
402,kept,73041,500,461,0,441,0.922000,8.700000,49.312000,5.540000,1.306895,3.142363,1.274519,3.011332,0.073066,0.794177,
403,kept,73041,500,461,0,441,0.922000,8.700000,49.312000,5.540000,1.306895,3.142363,1.274519,3.011332,0.073066,0.794177,
404,kept,73041,500,461,0,441,0.922000,8.700000,49.312000,5.540000,1.306895,3.142363,1.274519,3.011332,0.073066,0.794177,
405,learned,73806,500,463,0,445,0.926000,8.898000,49.780000,5.158000,1.335007,3.095566,1.271932,3.057636,0.069413,0.804468,
406,learned,75299,500,470,0,447,0.940000,8.734000,50.004000,4.416000,1.309222,3.055357,1.236386,3.027542,0.065942,0.810810,
407,kept,75299,500,470,0,447,0.940000,8.734000,50.004000,4.416000,1.309222,3.055357,1.236386,3.027542,0.065942,0.810810,
408,kept,75299,500,470,0,447,0.940000,8.734000,50.004000,4.416000,1.309222,3.055357,1.236386,3.027542,0.065942,0.810810,
409,learned,75524,500,471,0,452,0.942000,8.508000,50.038000,4.430000,1.336869,3.072039,1.203498,2.983266,0.062645,0.796945,
410,kept,75524,500,471,0,452,0.942000,8.508000,50.038000,4.430000,1.336869,3.072039,1.203498,2.983266,0.062645,0.796945,
411,kept,75524,500,471,0,452,0.942000,8.508000,50.038000,4.430000,1.336869,3.072039,1.203498,2.983266,0.062645,0.796945,
412,kept,75524,500,471,0,452,0.942000,8.508000,50.038000,4.430000,1.336869,3.072039,1.203498,2.983266,0.062645,0.796945,
413,kept,75524,500,471,0,452,0.942000,8.508000,50.038000,4.430000,1.336869,3.072039,1.203498,2.983266,0.062645,0.796945,
414,kept,75524,500,471,0,452,0.942000,8.508000,50.038000,4.430000,1.336869,3.072039,1.203498,2.983266,0.062645,0.796945,
415,kept,75524,500,471,0,452,0.942000,8.508000,50.038000,4.430000,1.336869,3.072039,1.203498,2.983266,0.062645,0.796945,
416,kept,75524,500,471,0,452,0.942000,8.508000,50.038000,4.430000,1.336869,3.072039,1.203498,2.983266,0.062645,0.796945,
417,kept,75524,500,471,0,452,0.942000,8.508000,50.038000,4.430000,1.336869,3.072039,1.203498,2.983266,0.062645,0.796945,
418,learned,73877,500,464,0,452,0.928000,8.668000,49.628000,5.354000,1.306478,3.101364,1.182385,3.011810,0.059513,0.807098,
419,learned,73013,500,461,0,447,0.922000,8.596000,48.974000,5.438000,1.269769,3.113534,1.170247,3.061327,0.067830,0.804464,
420,kept,73013,500,461,0,447,0.922000,8.596000,48.974000,5.438000,1.269769,3.113534,1.170247,3.061327,0.067830,0.804464,
421,learned,73899,500,465,0,447,0.930000,8.700000,49.244000,5.056000,1.275108,3.148075,1.154838,3.110717,0.064438,0.795314,
422,kept,73899,500,465,0,447,0.930000,8.700000,49.244000,5.056000,1.275108,3.148075,1.154838,3.110717,0.064438,0.795314,
423,kept,73899,500,465,0,447,0.930000,8.700000,49.244000,5.056000,1.275108,3.148075,1.154838,3.110717,0.064438,0.795314,
424,kept,73899,500,465,0,447,0.930000,8.700000,49.244000,5.056000,1.275108,3.148075,1.154838,3.110717,0.064438,0.795314,
425,kept,73899,500,465,0,447,0.930000,8.700000,49.244000,5.056000,1.275108,3.148075,1.154838,3.110717,0.064438,0.795314,
426,kept,73899,500,465,0,447,0.930000,8.700000,49.244000,5.056000,1.275108,3.148075,1.154838,3.110717,0.064438,0.795314,
427,kept,73899,500,465,0,447,0.930000,8.700000,49.244000,5.056000,1.275108,3.148075,1.154838,3.110717,0.064438,0.795314,
428,kept,73899,500,465,0,447,0.930000,8.700000,49.244000,5.056000,1.275108,3.148075,1.154838,3.110717,0.064438,0.795314,
429,kept,73899,500,465,0,447,0.930000,8.700000,49.244000,5.056000,1.275108,3.148075,1.154838,3.110717,0.064438,0.795314,
430,kept,73899,500,465,0,447,0.930000,8.700000,49.244000,5.056000,1.275108,3.148075,1.154838,3.110717,0.064438,0.795314,
431,kept,73899,500,465,0,447,0.930000,8.700000,49.244000,5.056000,1.275108,3.148075,1.154838,3.110717,0.064438,0.795314,
432,kept,73899,500,465,0,447,0.930000,8.700000,49.244000,5.056000,1.275108,3.148075,1.154838,3.110717,0.064438,0.795314,
433,kept,73899,500,465,0,447,0.930000,8.700000,49.244000,5.056000,1.275108,3.148075,1.154838,3.110717,0.064438,0.795314,
434,kept,73899,500,465,0,447,0.930000,8.700000,49.244000,5.056000,1.275108,3.148075,1.154838,3.110717,0.064438,0.795314,
435,kept,73899,500,465,0,447,0.930000,8.700000,49.244000,5.056000,1.275108,3.148075,1.154838,3.110717,0.064438,0.795314,
436,kept,73899,500,465,0,447,0.930000,8.700000,49.244000,5.056000,1.275108,3.148075,1.154838,3.110717,0.064438,0.795314,
437,kept,73899,500,465,0,447,0.930000,8.700000,49.244000,5.056000,1.275108,3.148075,1.154838,3.110717,0.064438,0.795314,
438,kept,73899,500,465,0,447,0.930000,8.700000,49.244000,5.056000,1.275108,3.148075,1.154838,3.110717,0.064438,0.795314,
439,kept,73899,500,465,0,447,0.930000,8.700000,49.244000,5.056000,1.275108,3.148075,1.154838,3.110717,0.064438,0.795314,
440,learned,72151,500,458,0,434,0.916000,8.852000,49.036000,5.994000,1.268832,3.183333,1.177753,3.086534,0.061216,0.788577,
441,kept,72151,500,458,0,434,0.916000,8.852000,49.036000,5.994000,1.268832,3.183333,1.177753,3.086534,0.061216,0.788577,
442,kept,72151,500,458,0,434,0.916000,8.852000,49.036000,5.994000,1.268832,3.183333,1.177753,3.086534,0.061216,0.788577,
443,learned,76083,500,473,0,449,0.946000,8.714000,50.456000,4.200000,1.261109,3.203029,1.156429,3.089428,0.058156,0.799148,
444,kept,76083,500,473,0,449,0.946000,8.714000,50.456000,4.200000,1.261109,3.203029,1.156429,3.089428,0.058156,0.799148,
445,kept,76083,500,473,0,449,0.946000,8.714000,50.456000,4.200000,1.261109,3.203029,1.156429,3.089428,0.058156,0.799148,
446,kept,76083,500,473,0,449,0.946000,8.714000,50.456000,4.200000,1.261109,3.203029,1.156429,3.089428,0.058156,0.799148,
447,kept,76083,500,473,0,449,0.946000,8.714000,50.456000,4.200000,1.261109,3.203029,1.156429,3.089428,0.058156,0.799148,
448,kept,76083,500,473,0,449,0.946000,8.714000,50.456000,4.200000,1.261109,3.203029,1.156429,3.089428,0.058156,0.799148,
449,kept,76083,500,473,0,449,0.946000,8.714000,50.456000,4.200000,1.261109,3.203029,1.156429,3.089428,0.058156,0.799148,
450,learned,74957,500,470,0,455,0.940000,8.568000,49.304000,4.640000,1.212145,3.191026,1.128027,3.117458,0.058237,0.793555,
451,kept,74957,500,470,0,455,0.940000,8.568000,49.304000,4.640000,1.212145,3.191026,1.128027,3.117458,0.058237,0.793555,
452,kept,74957,500,470,0,455,0.940000,8.568000,49.304000,4.640000,1.212145,3.191026,1.128027,3.117458,0.058237,0.793555,
453,learned,75428,500,469,0,451,0.938000,8.630000,50.682000,4.676000,1.225225,3.197891,1.079393,3.086142,0.060407,0.803877,
454,kept,75428,500,469,0,451,0.938000,8.630000,50.682000,4.676000,1.225225,3.197891,1.079393,3.086142,0.060407,0.803877,
455,kept,75428,500,469,0,451,0.938000,8.630000,50.682000,4.676000,1.225225,3.197891,1.079393,3.086142,0.060407,0.803877,
456,kept,75428,500,469,0,451,0.938000,8.630000,50.682000,4.676000,1.225225,3.197891,1.079393,3.086142,0.060407,0.803877,
457,kept,75428,500,469,0,451,0.938000,8.630000,50.682000,4.676000,1.225225,3.197891,1.079393,3.086142,0.060407,0.803877,
458,kept,75428,500,469,0,451,0.938000,8.630000,50.682000,4.676000,1.225225,3.197891,1.079393,3.086142,0.060407,0.803877,
459,kept,75428,500,469,0,451,0.938000,8.630000,50.682000,4.676000,1.225225,3.197891,1.079393,3.086142,0.060407,0.803877,
460,kept,75428,500,469,0,451,0.938000,8.630000,50.682000,4.676000,1.225225,3.197891,1.079393,3.086142,0.060407,0.803877,
461,kept,75428,500,469,0,451,0.938000,8.630000,50.682000,4.676000,1.225225,3.197891,1.079393,3.086142,0.060407,0.803877,
462,kept,75428,500,469,0,451,0.938000,8.630000,50.682000,4.676000,1.225225,3.197891,1.079393,3.086142,0.060407,0.803877,
463,kept,75428,500,469,0,451,0.938000,8.630000,50.682000,4.676000,1.225225,3.197891,1.079393,3.086142,0.060407,0.803877,
464,kept,75428,500,469,0,451,0.938000,8.630000,50.682000,4.676000,1.225225,3.197891,1.079393,3.086142,0.060407,0.803877,
465,kept,75428,500,469,0,451,0.938000,8.630000,50.682000,4.676000,1.225225,3.197891,1.079393,3.086142,0.060407,0.803877,
466,kept,75428,500,469,0,451,0.938000,8.630000,50.682000,4.676000,1.225225,3.197891,1.079393,3.086142,0.060407,0.803877,
467,learned,76030,500,471,0,455,0.942000,8.604000,51.294000,4.764000,1.228276,3.229948,1.035843,3.066538,0.057386,0.766475,
468,kept,76030,500,471,0,455,0.942000,8.604000,51.294000,4.764000,1.228276,3.229948,1.035843,3.066538,0.057386,0.766475,
469,learned,74433,500,467,0,449,0.934000,8.656000,49.298000,4.662000,1.188447,3.187421,0.996489,3.044205,0.054517,0.753366,
470,kept,74433,500,467,0,449,0.934000,8.656000,49.298000,4.662000,1.188447,3.187421,0.996489,3.044205,0.054517,0.753366,
