generation,status,fitness,games,wins,draws,port_wins,win_rate,avg_turns,avg_assets,avg_opponent_assets,shipyard_started_rate,shipyard_completed_rate,fort_started_rate,fort_completed_rate,trade_guild_started_rate,trade_guild_completed_rate,guard_captain_rate,avg_guard_captains,trade_weight,raid_weight,guard_weight,fire_weight,convoy_bias,ship_bias,shipyard_bias,fort_bias,trade_guild_bias,guard_captain_bias,fire_plans_bias,construction_idle_bias,build_priority
13,kept,30691,1400,667,3,115,0.476429,11.498571,20.173571,26.333571,0.164286,0.137857,0.297143,0.236429,0.132857,0.102143,0.872143,2.570714,1.305162,3.608536,1.479487,0.473501,0.160980,0.705404,0.196027,0.516993,0.143069,0.596618,0.495653,0.857277,guard_captain|fire_plans|fort|shipyard|trade_guild
14,learned,32210,1400,668,5,80,0.477143,11.598571,20.827857,25.727857,0.231429,0.192143,0.342143,0.266429,0.206429,0.159286,0.827857,2.102143,1.520821,3.581162,1.243167,0.311746,0.104637,0.808513,0.312684,0.686046,0.286140,0.476495,0.649478,0.907230,guard_captain|fire_plans|fort|shipyard|trade_guild
15,kept,32210,1400,668,5,80,0.477143,11.598571,20.827857,25.727857,0.231429,0.192143,0.342143,0.266429,0.206429,0.159286,0.827857,2.102143,1.520821,3.581162,1.243167,0.311746,0.104637,0.808513,0.312684,0.686046,0.286140,0.476495,0.649478,0.907230,guard_captain|fire_plans|fort|shipyard|trade_guild
16,kept,32210,1400,668,5,80,0.477143,11.598571,20.827857,25.727857,0.231429,0.192143,0.342143,0.266429,0.206429,0.159286,0.827857,2.102143,1.520821,3.581162,1.243167,0.311746,0.104637,0.808513,0.312684,0.686046,0.286140,0.476495,0.649478,0.907230,guard_captain|fire_plans|fort|shipyard|trade_guild
17,kept,32210,1400,668,5,80,0.477143,11.598571,20.827857,25.727857,0.231429,0.192143,0.342143,0.266429,0.206429,0.159286,0.827857,2.102143,1.520821,3.581162,1.243167,0.311746,0.104637,0.808513,0.312684,0.686046,0.286140,0.476495,0.649478,0.907230,guard_captain|fire_plans|fort|shipyard|trade_guild
18,kept,32210,1400,668,5,80,0.477143,11.598571,20.827857,25.727857,0.231429,0.192143,0.342143,0.266429,0.206429,0.159286,0.827857,2.102143,1.520821,3.581162,1.243167,0.311746,0.104637,0.808513,0.312684,0.686046,0.286140,0.476495,0.649478,0.907230,guard_captain|fire_plans|fort|shipyard|trade_guild
19,learned,41799,1400,714,7,85,0.510000,11.697143,19.808571,22.612857,0.176429,0.138571,0.175000,0.123571,0.362143,0.305000,0.830714,2.218571,1.279777,3.442248,1.016721,0.421801,0.068014,0.711064,0.203245,0.518974,0.526121,0.508974,0.772161,0.939700,guard_captain|fire_plans|shipyard|trade_guild
20,learned,56247,1400,780,7,75,0.557143,11.803571,21.287857,20.265000,0.242857,0.199286,0.212857,0.154286,0.372857,0.303571,0.787143,1.820000,1.023213,3.454358,0.893390,0.345558,0.044209,0.522648,0.277445,0.587686,0.504923,0.385429,0.851904,0.863947,guard_captain|fire_plans|shipyard|trade_guild
21,kept,56247,1400,780,7,75,0.557143,11.803571,21.287857,20.265000,0.242857,0.199286,0.212857,0.154286,0.372857,0.303571,0.787143,1.820000,1.023213,3.454358,0.893390,0.345558,0.044209,0.522648,0.277445,0.587686,0.504923,0.385429,0.851904,0.863947,guard_captain|fire_plans|shipyard|trade_guild
22,kept,56247,1400,780,7,75,0.557143,11.803571,21.287857,20.265000,0.242857,0.199286,0.212857,0.154286,0.372857,0.303571,0.787143,1.820000,1.023213,3.454358,0.893390,0.345558,0.044209,0.522648,0.277445,0.587686,0.504923,0.385429,0.851904,0.863947,guard_captain|fire_plans|shipyard|trade_guild
23,learned,64325,1400,809,6,107,0.577857,11.773571,23.055000,19.455000,0.221429,0.178571,0.283571,0.220000,0.392143,0.331429,0.682143,1.279286,0.986852,3.418754,0.644592,0.367255,0.028736,0.402064,0.180339,0.592715,0.390257,0.250529,0.657263,0.903573,guard_captain|fire_plans|shipyard|trade_guild
24,kept,64325,1400,809,6,107,0.577857,11.773571,23.055000,19.455000,0.221429,0.178571,0.283571,0.220000,0.392143,0.331429,0.682143,1.279286,0.986852,3.418754,0.644592,0.367255,0.028736,0.402064,0.180339,0.592715,0.390257,0.250529,0.657263,0.903573,guard_captain|fire_plans|shipyard|trade_guild
25,learned,82338,1400,905,3,105,0.646429,11.836429,23.231429,16.193571,0.330714,0.255714,0.282143,0.221429,0.277857,0.220000,0.615714,1.002143,0.822764,3.574248,0.440653,0.264516,0.018678,0.372420,0.374791,0.720788,0.277825,0.192020,0.777221,0.937322,guard_captain|fire_plans|shipyard|trade_guild
26,learned,84857,1400,898,2,139,0.641429,11.832143,25.950714,16.727857,0.421429,0.342143,0.443571,0.346429,0.248571,0.182857,0.445714,0.603571,0.701596,3.628423,0.384662,0.228612,0.060546,0.535451,0.582939,0.575236,0.331544,0.124813,0.664072,0.959259,fort|guard_captain|fire_plans|shipyard|trade_guild
27,kept,84857,1400,898,2,139,0.641429,11.832143,25.950714,16.727857,0.421429,0.342143,0.443571,0.346429,0.248571,0.182857,0.445714,0.603571,0.701596,3.628423,0.384662,0.228612,0.060546,0.535451,0.582939,0.575236,0.331544,0.124813,0.664072,0.959259,fort|guard_captain|fire_plans|shipyard|trade_guild
28,kept,84857,1400,898,2,139,0.641429,11.832143,25.950714,16.727857,0.421429,0.342143,0.443571,0.346429,0.248571,0.182857,0.445714,0.603571,0.701596,3.628423,0.384662,0.228612,0.060546,0.535451,0.582939,0.575236,0.331544,0.124813,0.664072,0.959259,fort|guard_captain|fire_plans|shipyard|trade_guild
29,kept,84857,1400,898,2,139,0.641429,11.832143,25.950714,16.727857,0.421429,0.342143,0.443571,0.346429,0.248571,0.182857,0.445714,0.603571,0.701596,3.628423,0.384662,0.228612,0.060546,0.535451,0.582939,0.575236,0.331544,0.124813,0.664072,0.959259,fort|guard_captain|fire_plans|shipyard|trade_guild
30,learned,101999,1400,968,4,254,0.691429,11.552143,27.532143,14.397143,0.345714,0.287857,0.372143,0.297857,0.225714,0.186429,0.542857,0.771429,0.744339,3.814160,0.250030,0.191024,0.055571,0.654109,0.383241,0.439437,0.215504,0.162312,0.484906,0.831639,fort|guard_captain|fire_plans|shipyard|trade_guild
31,kept,101999,1400,968,4,254,0.691429,11.552143,27.532143,14.397143,0.345714,0.287857,0.372143,0.297857,0.225714,0.186429,0.542857,0.771429,0.744339,3.814160,0.250030,0.191024,0.055571,0.654109,0.383241,0.439437,0.215504,0.162312,0.484906,0.831639,fort|guard_captain|fire_plans|shipyard|trade_guild
32,kept,101999,1400,968,4,254,0.691429,11.552143,27.532143,14.397143,0.345714,0.287857,0.372143,0.297857,0.225714,0.186429,0.542857,0.771429,0.744339,3.814160,0.250030,0.191024,0.055571,0.654109,0.383241,0.439437,0.215504,0.162312,0.484906,0.831639,fort|guard_captain|fire_plans|shipyard|trade_guild
33,kept,101999,1400,968,4,254,0.691429,11.552143,27.532143,14.397143,0.345714,0.287857,0.372143,0.297857,0.225714,0.186429,0.542857,0.771429,0.744339,3.814160,0.250030,0.191024,0.055571,0.654109,0.383241,0.439437,0.215504,0.162312,0.484906,0.831639,fort|guard_captain|fire_plans|shipyard|trade_guild
34,kept,101999,1400,968,4,254,0.691429,11.552143,27.532143,14.397143,0.345714,0.287857,0.372143,0.297857,0.225714,0.186429,0.542857,0.771429,0.744339,3.814160,0.250030,0.191024,0.055571,0.654109,0.383241,0.439437,0.215504,0.162312,0.484906,0.831639,fort|guard_captain|fire_plans|shipyard|trade_guild
35,kept,101999,1400,968,4,254,0.691429,11.552143,27.532143,14.397143,0.345714,0.287857,0.372143,0.297857,0.225714,0.186429,0.542857,0.771429,0.744339,3.814160,0.250030,0.191024,0.055571,0.654109,0.383241,0.439437,0.215504,0.162312,0.484906,0.831639,fort|guard_captain|fire_plans|shipyard|trade_guild
36,kept,101999,1400,968,4,254,0.691429,11.552143,27.532143,14.397143,0.345714,0.287857,0.372143,0.297857,0.225714,0.186429,0.542857,0.771429,0.744339,3.814160,0.250030,0.191024,0.055571,0.654109,0.383241,0.439437,0.215504,0.162312,0.484906,0.831639,fort|guard_captain|fire_plans|shipyard|trade_guild
37,kept,101999,1400,968,4,254,0.691429,11.552143,27.532143,14.397143,0.345714,0.287857,0.372143,0.297857,0.225714,0.186429,0.542857,0.771429,0.744339,3.814160,0.250030,0.191024,0.055571,0.654109,0.383241,0.439437,0.215504,0.162312,0.484906,0.831639,fort|guard_captain|fire_plans|shipyard|trade_guild
38,kept,101999,1400,968,4,254,0.691429,11.552143,27.532143,14.397143,0.345714,0.287857,0.372143,0.297857,0.225714,0.186429,0.542857,0.771429,0.744339,3.814160,0.250030,0.191024,0.055571,0.654109,0.383241,0.439437,0.215504,0.162312,0.484906,0.831639,fort|guard_captain|fire_plans|shipyard|trade_guild
39,learned,106518,1400,975,2,349,0.696429,11.344286,28.510000,13.765000,0.268571,0.231429,0.320714,0.256429,0.222143,0.195000,0.395714,0.531429,0.605585,3.735087,0.349932,0.171969,0.084601,0.581923,0.249107,0.285634,0.158193,0.105503,0.567178,0.890565,fort|guard_captain|fire_plans|shipyard|trade_guild
40,kept,106518,1400,975,2,349,0.696429,11.344286,28.510000,13.765000,0.268571,0.231429,0.320714,0.256429,0.222143,0.195000,0.395714,0.531429,0.605585,3.735087,0.349932,0.171969,0.084601,0.581923,0.249107,0.285634,0.158193,0.105503,0.567178,0.890565,fort|guard_captain|fire_plans|shipyard|trade_guild
41,kept,106518,1400,975,2,349,0.696429,11.344286,28.510000,13.765000,0.268571,0.231429,0.320714,0.256429,0.222143,0.195000,0.395714,0.531429,0.605585,3.735087,0.349932,0.171969,0.084601,0.581923,0.249107,0.285634,0.158193,0.105503,0.567178,0.890565,fort|guard_captain|fire_plans|shipyard|trade_guild
42,kept,106518,1400,975,2,349,0.696429,11.344286,28.510000,13.765000,0.268571,0.231429,0.320714,0.256429,0.222143,0.195000,0.395714,0.531429,0.605585,3.735087,0.349932,0.171969,0.084601,0.581923,0.249107,0.285634,0.158193,0.105503,0.567178,0.890565,fort|guard_captain|fire_plans|shipyard|trade_guild
43,learned,111024,1400,998,5,332,0.712857,11.415000,27.986429,12.290714,0.440000,0.381429,0.209286,0.166429,0.145000,0.122143,0.317857,0.377143,0.693162,3.799117,0.227456,0.349597,0.054990,0.455115,0.467915,0.185662,0.102825,0.068577,0.488908,0.716424,fort|guard_captain|fire_plans|shipyard|trade_guild
44,kept,111024,1400,998,5,332,0.712857,11.415000,27.986429,12.290714,0.440000,0.381429,0.209286,0.166429,0.145000,0.122143,0.317857,0.377143,0.693162,3.799117,0.227456,0.349597,0.054990,0.455115,0.467915,0.185662,0.102825,0.068577,0.488908,0.716424,fort|guard_captain|fire_plans|shipyard|trade_guild
45,kept,111024,1400,998,5,332,0.712857,11.415000,27.986429,12.290714,0.440000,0.381429,0.209286,0.166429,0.145000,0.122143,0.317857,0.377143,0.693162,3.799117,0.227456,0.349597,0.054990,0.455115,0.467915,0.185662,0.102825,0.068577,0.488908,0.716424,fort|guard_captain|fire_plans|shipyard|trade_guild
46,kept,111024,1400,998,5,332,0.712857,11.415000,27.986429,12.290714,0.440000,0.381429,0.209286,0.166429,0.145000,0.122143,0.317857,0.377143,0.693162,3.799117,0.227456,0.349597,0.054990,0.455115,0.467915,0.185662,0.102825,0.068577,0.488908,0.716424,fort|guard_captain|fire_plans|shipyard|trade_guild
47,kept,111024,1400,998,5,332,0.712857,11.415000,27.986429,12.290714,0.440000,0.381429,0.209286,0.166429,0.145000,0.122143,0.317857,0.377143,0.693162,3.799117,0.227456,0.349597,0.054990,0.455115,0.467915,0.185662,0.102825,0.068577,0.488908,0.716424,fort|guard_captain|fire_plans|shipyard|trade_guild
48,kept,111024,1400,998,5,332,0.712857,11.415000,27.986429,12.290714,0.440000,0.381429,0.209286,0.166429,0.145000,0.122143,0.317857,0.377143,0.693162,3.799117,0.227456,0.349597,0.054990,0.455115,0.467915,0.185662,0.102825,0.068577,0.488908,0.716424,fort|guard_captain|fire_plans|shipyard|trade_guild
49,kept,111024,1400,998,5,332,0.712857,11.415000,27.986429,12.290714,0.440000,0.381429,0.209286,0.166429,0.145000,0.122143,0.317857,0.377143,0.693162,3.799117,0.227456,0.349597,0.054990,0.455115,0.467915,0.185662,0.102825,0.068577,0.488908,0.716424,fort|guard_captain|fire_plans|shipyard|trade_guild
50,kept,111024,1400,998,5,332,0.712857,11.415000,27.986429,12.290714,0.440000,0.381429,0.209286,0.166429,0.145000,0.122143,0.317857,0.377143,0.693162,3.799117,0.227456,0.349597,0.054990,0.455115,0.467915,0.185662,0.102825,0.068577,0.488908,0.716424,fort|guard_captain|fire_plans|shipyard|trade_guild
51,kept,111024,1400,998,5,332,0.712857,11.415000,27.986429,12.290714,0.440000,0.381429,0.209286,0.166429,0.145000,0.122143,0.317857,0.377143,0.693162,3.799117,0.227456,0.349597,0.054990,0.455115,0.467915,0.185662,0.102825,0.068577,0.488908,0.716424,fort|guard_captain|fire_plans|shipyard|trade_guild
52,kept,111024,1400,998,5,332,0.712857,11.415000,27.986429,12.290714,0.440000,0.381429,0.209286,0.166429,0.145000,0.122143,0.317857,0.377143,0.693162,3.799117,0.227456,0.349597,0.054990,0.455115,0.467915,0.185662,0.102825,0.068577,0.488908,0.716424,fort|guard_captain|fire_plans|shipyard|trade_guild
53,learned,122157,1400,1053,3,390,0.752143,11.268571,28.912143,11.285714,0.333571,0.286429,0.125714,0.102143,0.270000,0.246429,0.210000,0.238571,0.498390,3.921389,0.147846,0.227238,0.052131,0.642297,0.314569,0.120681,0.214201,0.044575,0.475876,0.787363,fort|guard_captain|fire_plans|shipyard|trade_guild
54,kept,122157,1400,1053,3,390,0.752143,11.268571,28.912143,11.285714,0.333571,0.286429,0.125714,0.102143,0.270000,0.246429,0.210000,0.238571,0.498390,3.921389,0.147846,0.227238,0.052131,0.642297,0.314569,0.120681,0.214201,0.044575,0.475876,0.787363,fort|guard_captain|fire_plans|shipyard|trade_guild
55,learned,129181,1400,1088,8,410,0.777143,11.247857,28.317143,9.637857,0.357857,0.307143,0.095000,0.079286,0.317143,0.275714,0.145714,0.155000,0.332259,3.693836,0.187432,0.204105,0.033885,0.565506,0.278049,0.114231,0.239340,0.032645,0.353366,0.858253,shipyard|guard_captain|fire_plans|fort|trade_guild
56,kept,129181,1400,1088,8,410,0.777143,11.247857,28.317143,9.637857,0.357857,0.307143,0.095000,0.079286,0.317143,0.275714,0.145714,0.155000,0.332259,3.693836,0.187432,0.204105,0.033885,0.565506,0.278049,0.114231,0.239340,0.032645,0.353366,0.858253,shipyard|guard_captain|fire_plans|fort|trade_guild
57,kept,129181,1400,1088,8,410,0.777143,11.247857,28.317143,9.637857,0.357857,0.307143,0.095000,0.079286,0.317143,0.275714,0.145714,0.155000,0.332259,3.693836,0.187432,0.204105,0.033885,0.565506,0.278049,0.114231,0.239340,0.032645,0.353366,0.858253,shipyard|guard_captain|fire_plans|fort|trade_guild
58,kept,129181,1400,1088,8,410,0.777143,11.247857,28.317143,9.637857,0.357857,0.307143,0.095000,0.079286,0.317143,0.275714,0.145714,0.155000,0.332259,3.693836,0.187432,0.204105,0.033885,0.565506,0.278049,0.114231,0.239340,0.032645,0.353366,0.858253,shipyard|guard_captain|fire_plans|fort|trade_guild
59,kept,129181,1400,1088,8,410,0.777143,11.247857,28.317143,9.637857,0.357857,0.307143,0.095000,0.079286,0.317143,0.275714,0.145714,0.155000,0.332259,3.693836,0.187432,0.204105,0.033885,0.565506,0.278049,0.114231,0.239340,0.032645,0.353366,0.858253,shipyard|guard_captain|fire_plans|fort|trade_guild
60,kept,129181,1400,1088,8,410,0.777143,11.247857,28.317143,9.637857,0.357857,0.307143,0.095000,0.079286,0.317143,0.275714,0.145714,0.155000,0.332259,3.693836,0.187432,0.204105,0.033885,0.565506,0.278049,0.114231,0.239340,0.032645,0.353366,0.858253,shipyard|guard_captain|fire_plans|fort|trade_guild
61,kept,129181,1400,1088,8,410,0.777143,11.247857,28.317143,9.637857,0.357857,0.307143,0.095000,0.079286,0.317143,0.275714,0.145714,0.155000,0.332259,3.693836,0.187432,0.204105,0.033885,0.565506,0.278049,0.114231,0.239340,0.032645,0.353366,0.858253,shipyard|guard_captain|fire_plans|fort|trade_guild
62,kept,129181,1400,1088,8,410,0.777143,11.247857,28.317143,9.637857,0.357857,0.307143,0.095000,0.079286,0.317143,0.275714,0.145714,0.155000,0.332259,3.693836,0.187432,0.204105,0.033885,0.565506,0.278049,0.114231,0.239340,0.032645,0.353366,0.858253,shipyard|guard_captain|fire_plans|fort|trade_guild
63,kept,129181,1400,1088,8,410,0.777143,11.247857,28.317143,9.637857,0.357857,0.307143,0.095000,0.079286,0.317143,0.275714,0.145714,0.155000,0.332259,3.693836,0.187432,0.204105,0.033885,0.565506,0.278049,0.114231,0.239340,0.032645,0.353366,0.858253,shipyard|guard_captain|fire_plans|fort|trade_guild
64,kept,129181,1400,1088,8,410,0.777143,11.247857,28.317143,9.637857,0.357857,0.307143,0.095000,0.079286,0.317143,0.275714,0.145714,0.155000,0.332259,3.693836,0.187432,0.204105,0.033885,0.565506,0.278049,0.114231,0.239340,0.032645,0.353366,0.858253,shipyard|guard_captain|fire_plans|fort|trade_guild
65,kept,129181,1400,1088,8,410,0.777143,11.247857,28.317143,9.637857,0.357857,0.307143,0.095000,0.079286,0.317143,0.275714,0.145714,0.155000,0.332259,3.693836,0.187432,0.204105,0.033885,0.565506,0.278049,0.114231,0.239340,0.032645,0.353366,0.858253,shipyard|guard_captain|fire_plans|fort|trade_guild
66,kept,129181,1400,1088,8,410,0.777143,11.247857,28.317143,9.637857,0.357857,0.307143,0.095000,0.079286,0.317143,0.275714,0.145714,0.155000,0.332259,3.693836,0.187432,0.204105,0.033885,0.565506,0.278049,0.114231,0.239340,0.032645,0.353366,0.858253,shipyard|guard_captain|fire_plans|fort|trade_guild
67,kept,129181,1400,1088,8,410,0.777143,11.247857,28.317143,9.637857,0.357857,0.307143,0.095000,0.079286,0.317143,0.275714,0.145714,0.155000,0.332259,3.693836,0.187432,0.204105,0.033885,0.565506,0.278049,0.114231,0.239340,0.032645,0.353366,0.858253,shipyard|guard_captain|fire_plans|fort|trade_guild
68,kept,129181,1400,1088,8,410,0.777143,11.247857,28.317143,9.637857,0.357857,0.307143,0.095000,0.079286,0.317143,0.275714,0.145714,0.155000,0.332259,3.693836,0.187432,0.204105,0.033885,0.565506,0.278049,0.114231,0.239340,0.032645,0.353366,0.858253,shipyard|guard_captain|fire_plans|fort|trade_guild
69,kept,129181,1400,1088,8,410,0.777143,11.247857,28.317143,9.637857,0.357857,0.307143,0.095000,0.079286,0.317143,0.275714,0.145714,0.155000,0.332259,3.693836,0.187432,0.204105,0.033885,0.565506,0.278049,0.114231,0.239340,0.032645,0.353366,0.858253,shipyard|guard_captain|fire_plans|fort|trade_guild
70,kept,129181,1400,1088,8,410,0.777143,11.247857,28.317143,9.637857,0.357857,0.307143,0.095000,0.079286,0.317143,0.275714,0.145714,0.155000,0.332259,3.693836,0.187432,0.204105,0.033885,0.565506,0.278049,0.114231,0.239340,0.032645,0.353366,0.858253,shipyard|guard_captain|fire_plans|fort|trade_guild
71,kept,129181,1400,1088,8,410,0.777143,11.247857,28.317143,9.637857,0.357857,0.307143,0.095000,0.079286,0.317143,0.275714,0.145714,0.155000,0.332259,3.693836,0.187432,0.204105,0.033885,0.565506,0.278049,0.114231,0.239340,0.032645,0.353366,0.858253,shipyard|guard_captain|fire_plans|fort|trade_guild
72,kept,129181,1400,1088,8,410,0.777143,11.247857,28.317143,9.637857,0.357857,0.307143,0.095000,0.079286,0.317143,0.275714,0.145714,0.155000,0.332259,3.693836,0.187432,0.204105,0.033885,0.565506,0.278049,0.114231,0.239340,0.032645,0.353366,0.858253,shipyard|guard_captain|fire_plans|fort|trade_guild
73,kept,129181,1400,1088,8,410,0.777143,11.247857,28.317143,9.637857,0.357857,0.307143,0.095000,0.079286,0.317143,0.275714,0.145714,0.155000,0.332259,3.693836,0.187432,0.204105,0.033885,0.565506,0.278049,0.114231,0.239340,0.032645,0.353366,0.858253,shipyard|guard_captain|fire_plans|fort|trade_guild
74,kept,129181,1400,1088,8,410,0.777143,11.247857,28.317143,9.637857,0.357857,0.307143,0.095000,0.079286,0.317143,0.275714,0.145714,0.155000,0.332259,3.693836,0.187432,0.204105,0.033885,0.565506,0.278049,0.114231,0.239340,0.032645,0.353366,0.858253,shipyard|guard_captain|fire_plans|fort|trade_guild
75,learned,132575,1400,1111,9,437,0.793571,11.056429,27.570714,9.106429,0.249286,0.216429,0.086429,0.077857,0.224286,0.196429,0.102143,0.106429,0.215968,3.616231,0.282031,0.359154,0.022025,0.680537,0.180732,0.125028,0.155571,0.021219,0.229688,0.907864,shipyard|guard_captain|fire_plans|fort|trade_guild
76,kept,132575,1400,1111,9,437,0.793571,11.056429,27.570714,9.106429,0.249286,0.216429,0.086429,0.077857,0.224286,0.196429,0.102143,0.106429,0.215968,3.616231,0.282031,0.359154,0.022025,0.680537,0.180732,0.125028,0.155571,0.021219,0.229688,0.907864,shipyard|guard_captain|fire_plans|fort|trade_guild
77,learned,138194,1400,1119,7,523,0.799286,10.757143,29.302143,8.445714,0.262857,0.235714,0.062857,0.055000,0.174286,0.159286,0.069286,0.070714,0.351926,3.562097,0.256166,0.264025,0.014317,0.630300,0.168719,0.081268,0.101121,0.013792,0.171813,0.803589,shipyard|guard_captain|fire_plans|fort
78,kept,138194,1400,1119,7,523,0.799286,10.757143,29.302143,8.445714,0.262857,0.235714,0.062857,0.055000,0.174286,0.159286,0.069286,0.070714,0.351926,3.562097,0.256166,0.264025,0.014317,0.630300,0.168719,0.081268,0.101121,0.013792,0.171813,0.803589,shipyard|guard_captain|fire_plans|fort
79,kept,138194,1400,1119,7,523,0.799286,10.757143,29.302143,8.445714,0.262857,0.235714,0.062857,0.055000,0.174286,0.159286,0.069286,0.070714,0.351926,3.562097,0.256166,0.264025,0.014317,0.630300,0.168719,0.081268,0.101121,0.013792,0.171813,0.803589,shipyard|guard_captain|fire_plans|fort
80,kept,138194,1400,1119,7,523,0.799286,10.757143,29.302143,8.445714,0.262857,0.235714,0.062857,0.055000,0.174286,0.159286,0.069286,0.070714,0.351926,3.562097,0.256166,0.264025,0.014317,0.630300,0.168719,0.081268,0.101121,0.013792,0.171813,0.803589,shipyard|guard_captain|fire_plans|fort
81,kept,138194,1400,1119,7,523,0.799286,10.757143,29.302143,8.445714,0.262857,0.235714,0.062857,0.055000,0.174286,0.159286,0.069286,0.070714,0.351926,3.562097,0.256166,0.264025,0.014317,0.630300,0.168719,0.081268,0.101121,0.013792,0.171813,0.803589,shipyard|guard_captain|fire_plans|fort
82,kept,138194,1400,1119,7,523,0.799286,10.757143,29.302143,8.445714,0.262857,0.235714,0.062857,0.055000,0.174286,0.159286,0.069286,0.070714,0.351926,3.562097,0.256166,0.264025,0.014317,0.630300,0.168719,0.081268,0.101121,0.013792,0.171813,0.803589,shipyard|guard_captain|fire_plans|fort
